,uid,month,loan_sum,total_loan_amount
14560,76319,Nov-16,5.198462624,24.3974598
15509,9353,Nov-16,5.198462624,9.532832119
16007,63307,Nov-16,5.198462624,5.198462624
16113,29900,Nov-16,5.198462624,9.43036647
18676,1482,Nov-16,5.198462624,9.43036647
18863,22524,Nov-16,5.198462624,13.0872353
3209,26793,Nov-16,5.212743531,5.212743531
4006,28519,Nov-16,5.212743531,5.212743531
5050,5443,Nov-16,5.212743531,20.88855961
5667,82476,Nov-16,5.212743531,28.31586622
6269,38028,Nov-16,5.212743531,9.34523752
6536,61294,Nov-16,5.212743531,9.34523752
7631,86484,Nov-16,5.212743531,5.212743531
7843,45726,Nov-16,5.212743531,5.212743531
9026,61598,Nov-16,5.212743531,13.26689561
11241,1988,Nov-16,5.212743531,17.14549706
15589,13321,Nov-16,5.212743531,13.24321576
16657,44857,Nov-16,5.212743531,13.01196325
17259,70539,Nov-16,5.212743531,9.559264643
17554,59671,Nov-16,5.212743531,5.212743531
18136,54358,Nov-16,5.212743531,5.212743531
160,393,Nov-16,5.226703564,9.363243269
189,60219,Nov-16,5.226703564,17.09161236
193,63009,Nov-16,5.226703564,5.226703564
228,5854,Nov-16,5.226703564,9.01613265
235,43145,Nov-16,5.226703564,9.363243269
404,12990,Nov-16,5.226703564,5.226703564
482,58569,Nov-16,5.226703564,9.584618422
492,31131,Nov-16,5.226703564,9.519216342
709,3419,Nov-16,5.226703564,13.56004092
932,5417,Nov-16,5.226703564,9.519216342
967,30027,Nov-16,5.226703564,13.56004092
1048,10513,Nov-16,5.226703564,5.226703564
1078,80969,Nov-16,5.226703564,13.30862819
1135,56845,Nov-16,5.226703564,24.51341655
1300,16177,Nov-16,5.226703564,5.226703564
1602,67273,Nov-16,5.226703564,13.13008819
1953,49644,Nov-16,5.226703564,9.01613265
2104,51525,Nov-16,5.226703564,9.519216342
2190,74444,Nov-16,5.226703564,5.226703564
2313,24139,Nov-16,5.226703564,9.519216342
2452,53429,Nov-16,5.226703564,13.30862819
2593,19053,Nov-16,5.226703564,9.01613265
2597,73139,Nov-16,5.226703564,5.226703564
2598,38413,Nov-16,5.226703564,13.30878335
2687,17893,Nov-16,5.226703564,9.519216342
2755,12478,Nov-16,5.226703564,13.13008819
2996,34446,Nov-16,5.226703564,17.24399204
3316,1786,Nov-16,5.226703564,9.584618422
3403,10105,Nov-16,5.226703564,5.226703564
3556,48291,Nov-16,5.226703564,5.226703564
3590,34047,Nov-16,5.226703564,28.75838643
3603,54520,Nov-16,5.226703564,13.56004092
3610,53402,Nov-16,5.226703564,24.28740228
3773,4002,Nov-16,5.226703564,16.99257931
4165,49478,Nov-16,5.226703564,13.13008819
4248,53378,Nov-16,5.226703564,13.56004092
4536,7316,Nov-16,5.226703564,9.584618422
4570,39316,Nov-16,5.226703564,34.7633509
4630,83786,Nov-16,5.226703564,13.30862819
4830,20039,Nov-16,5.226703564,9.01613265
5037,40581,Nov-16,5.226703564,5.226703564
5207,36986,Nov-16,5.226703564,9.519216342
5644,75852,Nov-16,5.226703564,9.01613265
5731,37002,Nov-16,5.226703564,24.28740227
5768,19947,Nov-16,5.226703564,9.363243269
5880,34078,Nov-16,5.226703564,9.01613265
6233,86379,Nov-16,5.226703564,5.226703564
6294,20991,Nov-16,5.226703564,9.578517376
6307,48136,Nov-16,5.226703564,13.30862819
6402,65769,Nov-16,5.226703564,17.45612449
6541,63078,Nov-16,5.226703564,13.13008819
6694,12593,Nov-16,5.226703564,9.01613265
6737,49441,Nov-16,5.226703564,18.28305774
6798,29743,Nov-16,5.226703564,17.17091276
7063,39060,Nov-16,5.226703564,5.226703564
7185,40848,Nov-16,5.226703564,9.566988934
7273,38820,Nov-16,5.226703564,5.226703564
7508,62154,Nov-16,5.226703564,9.584618422
7553,55830,Nov-16,5.226703564,13.56004092
7727,74477,Nov-16,5.226703564,5.226703564
7941,41144,Nov-16,5.226703564,20.60345116
7982,82933,Nov-16,5.226703564,9.519216342
7986,2760,Nov-16,5.226703564,5.226703564
8096,46327,Nov-16,5.226703564,17.17091277
8232,37032,Nov-16,5.226703564,12.79578166
8296,46616,Nov-16,5.226703564,13.30862819
8364,62662,Nov-16,5.226703564,9.584618422
8380,6563,Nov-16,5.226703564,13.56004092
8630,45218,Nov-16,5.226703564,13.30862819
8922,63884,Nov-16,5.226703564,9.584618422
8997,40678,Nov-16,5.226703564,21.03810401
9011,13067,Nov-16,5.226703564,9.584618422
9101,89165,Nov-16,5.226703564,24.03598955
9113,18018,Nov-16,5.226703564,31.33081251
9299,45232,Nov-16,5.226703564,5.226703564
9460,18290,Nov-16,5.226703564,5.226703564
9542,55264,Nov-16,5.226703564,17.17091277
9684,72301,Nov-16,5.226703564,5.226703564
10263,41637,Nov-16,5.226703564,9.01613265
10409,81352,Nov-16,5.226703564,5.226703564
10436,39457,Nov-16,5.226703564,17.17091277
10587,45362,Nov-16,5.226703564,17.17091277
10720,61313,Nov-16,5.226703564,17.17091277
10919,56734,Nov-16,5.226703564,9.363243269
11062,13394,Nov-16,5.226703564,5.226703564
11078,41315,Nov-16,5.226703564,9.584618422
11312,25018,Nov-16,5.226703564,9.584618422
11339,26483,Nov-16,5.226703564,13.26856954
11623,84997,Nov-16,5.226703564,9.01613265
11737,58695,Nov-16,5.226703564,9.519216342
11751,31112,Nov-16,5.226703564,13.56004092
11768,68025,Nov-16,5.226703564,17.85310501
11798,42607,Nov-16,5.226703564,5.226703564
11944,60595,Nov-16,5.226703564,5.226703564
12063,23285,Nov-16,5.226703564,5.226703564
12082,28387,Nov-16,5.226703564,13.30862819
12112,63249,Nov-16,5.226703564,5.226703564
12289,56570,Nov-16,5.226703564,9.01613265
12338,76765,Nov-16,5.226703564,16.87944139
12486,59926,Nov-16,5.226703564,16.87944139
12681,42004,Nov-16,5.226703564,5.226703564
12880,5201,Nov-16,5.226703564,5.226703564
12947,49548,Nov-16,5.226703564,27.89827412
12951,77682,Nov-16,5.226703564,13.26856954
12966,44483,Nov-16,5.226703564,9.584618422
13024,35686,Nov-16,5.226703564,5.226703564
13212,45139,Nov-16,5.226703564,5.226703564
13312,1467,Nov-16,5.226703564,5.226703564
13585,11983,Nov-16,5.226703564,9.363243269
13684,79440,Nov-16,5.226703564,13.56004092
14053,64831,Nov-16,5.226703564,9.519216342
14218,33468,Nov-16,5.226703564,5.226703564
14330,7333,Nov-16,5.226703564,9.519216342
14467,12674,Nov-16,5.226703564,12.8787272
14633,69734,Nov-16,5.226703564,17.17091277
14695,19263,Nov-16,5.226703564,5.226703564
14734,26785,Nov-16,5.226703564,5.226703564
14836,26136,Nov-16,5.226703564,5.226703564
15064,80893,Nov-16,5.226703564,17.17091277
15105,43520,Nov-16,5.226703564,5.226703564
15248,59826,Nov-16,5.226703564,24.44812461
15294,62932,Nov-16,5.226703564,5.226703564
15459,51250,Nov-16,5.226703564,5.226703564
15554,87178,Nov-16,5.226703564,9.519216342
16053,50281,Nov-16,5.226703564,9.01613265
16195,25071,Nov-16,5.226703564,5.226703564
16196,24983,Nov-16,5.226703564,5.226703564
16256,22540,Nov-16,5.226703564,5.226703564
16553,65100,Nov-16,5.226703564,9.519216342
16747,10708,Nov-16,5.226703564,20.82955145
16775,56381,Nov-16,5.226703564,17.42232549
17430,45815,Nov-16,5.226703564,20.60345116
17500,84508,Nov-16,5.226703564,5.226703564
17501,73473,Nov-16,5.226703564,13.30862819
17625,67278,Nov-16,5.226703564,13.30862819
17815,6435,Nov-16,5.226703564,13.30862819
17827,78481,Nov-16,5.226703564,5.226703564
18016,50473,Nov-16,5.226703564,9.519216342
18106,28640,Nov-16,5.226703564,20.67653043
18138,52954,Nov-16,5.226703564,5.226703564
18186,29948,Nov-16,5.226703564,5.226703564
18251,40804,Nov-16,5.226703564,9.01613265
18414,41511,Nov-16,5.226703564,5.226703564
18624,22617,Nov-16,5.226703564,27.89827412
18868,68302,Nov-16,5.226703564,13.13008819
19174,89268,Nov-16,5.226703564,9.584618422
1210,23254,Nov-16,5.240356826,9.608978066
1472,72446,Nov-16,5.240356826,5.240356826
1645,66611,Nov-16,5.240356826,9.489567192
2636,17472,Nov-16,5.240356826,28.48140298
4176,59903,Nov-16,5.240356826,17.49266667
4586,22780,Nov-16,5.240356826,5.240356826
4744,62112,Nov-16,5.240356826,17.10565533
5452,18719,Nov-16,5.240356826,24.49011683
5958,16460,Nov-16,5.240356826,9.380741889
6371,9405,Nov-16,5.240356826,9.380741889
7372,7195,Nov-16,5.240356826,5.240356826
8602,44991,Nov-16,5.240356826,13.37879973
8742,59304,Nov-16,5.240356826,16.6757026
9202,81626,Nov-16,5.240356826,12.81328028
9623,49345,Nov-16,5.240356826,13.64136624
11071,89,Nov-16,5.240356826,13.47126264
13810,28434,Nov-16,5.240356826,13.15045497
14384,39117,Nov-16,5.240356826,5.240356826
18294,5432,Nov-16,5.240356826,5.240356826
1044,41192,Nov-16,5.253716509,13.06934034
2216,9675,Nov-16,5.253716509,17.26839039
2666,61314,Nov-16,5.253716509,27.94609271
4152,62326,Nov-16,5.253716509,16.99745736
4775,69493,Nov-16,5.253716509,13.67322021
6166,19149,Nov-16,5.253716509,5.253716509
9010,77704,Nov-16,5.253716509,5.253716509
10458,88323,Nov-16,5.253716509,5.253716509
11012,9234,Nov-16,5.253716509,17.20479165
11720,25743,Nov-16,5.253716509,17.07029884
13705,75435,Nov-16,5.253716509,24.36512181
14038,82077,Nov-16,5.253716509,5.253716509
14511,21999,Nov-16,5.253716509,13.67322021
16489,60884,Nov-16,5.253716509,9.046440288
17845,78807,Nov-16,5.253716509,14.45362503
18237,19811,Nov-16,5.253716509,9.224840164
19109,29151,Nov-16,5.253716509,16.60271368
381,17840,Nov-16,5.266794974,9.655006875
1092,69905,Nov-16,5.266794974,5.266794974
1591,2117,Nov-16,5.266794974,17.51537375
2399,5741,Nov-16,5.266794974,9.414326661
4070,69720,Nov-16,5.266794974,29.7366505
4416,78579,Nov-16,5.266794974,16.85419101
4736,2735,Nov-16,5.266794974,9.307697079
4984,5355,Nov-16,5.266794974,5.266794974
5105,42206,Nov-16,5.266794974,9.632430099
5660,47882,Nov-16,5.266794974,9.414326661
6910,51655,Nov-16,5.266794974,9.655006875
8377,54452,Nov-16,5.266794974,17.28414374
8406,49412,Nov-16,5.266794974,5.266794974
8585,78047,Nov-16,5.266794974,5.266794974
8721,625,Nov-16,5.266794974,9.307697079
8829,76289,Nov-16,5.266794974,18.03898464
8968,23064,Nov-16,5.266794974,20.76632398
9805,57566,Nov-16,5.266794974,13.29296102
10095,5063,Nov-16,5.266794974,9.671416897
10701,81579,Nov-16,5.266794974,13.37064872
12122,84016,Nov-16,5.266794974,5.266794974
13162,83181,Nov-16,5.266794974,9.414326661
14454,69398,Nov-16,5.266794974,5.266794974
15274,70476,Nov-16,5.266794974,13.39542666
15900,76701,Nov-16,5.266794974,13.39542666
16686,10222,Nov-16,5.266794974,13.64683939
16911,25737,Nov-16,5.266794974,9.061057169
16973,88486,Nov-16,5.266794974,17.53555647
1984,84734,Nov-16,5.279603817,9.075338076
3172,56017,Nov-16,5.279603817,5.279603817
3784,48635,Nov-16,5.279603817,13.49474914
4810,62322,Nov-16,5.279603817,10.51996064
8618,64656,Nov-16,5.279603817,5.279603817
8899,25270,Nov-16,5.279603817,13.60788247
10223,5008,Nov-16,5.279603817,13.70683037
10719,8058,Nov-16,5.279603817,5.279603817
11250,79653,Nov-16,5.279603817,5.279603817
12691,35620,Nov-16,5.279603817,17.52164031
12984,65530,Nov-16,5.279603817,5.279603817
13203,76673,Nov-16,5.279603817,5.279603817
16470,4513,Nov-16,5.279603817,11.00237218
17220,53713,Nov-16,5.279603817,13.7689255
17913,73757,Nov-16,5.279603817,20.96811211
17937,43002,Nov-16,5.279603817,5.279603817
18526,6179,Nov-16,5.279603817,17.62527248
18798,85790,Nov-16,5.279603817,9.380793599
10,17226,Nov-16,5.292153929,10.01517075
14,25820,Nov-16,5.292153929,9.697859768
17,16281,Nov-16,5.292153929,5.292153929
19,67759,Nov-16,5.292153929,5.292153929
95,40119,Nov-16,5.292153929,5.292153929
96,4753,Nov-16,5.292153929,5.292153929
111,13102,Nov-16,5.292153929,17.60096892
114,38602,Nov-16,5.292153929,5.292153929
120,74248,Nov-16,5.292153929,9.697859768
143,72132,Nov-16,5.292153929,5.292153929
145,63076,Nov-16,5.292153929,5.292153929
153,80801,Nov-16,5.292153929,5.292153929
167,52213,Nov-16,5.292153929,5.292153929
204,26705,Nov-16,5.292153929,5.292153929
224,71361,Nov-16,5.292153929,10.01517075
227,49363,Nov-16,5.292153929,5.292153929
266,30767,Nov-16,5.292153929,5.292153929
268,87670,Nov-16,5.292153929,5.292153929
291,72977,Nov-16,5.292153929,5.292153929
307,65197,Nov-16,5.292153929,5.292153929
315,24619,Nov-16,5.292153929,24.4660457
326,28025,Nov-16,5.292153929,5.292153929
330,59702,Nov-16,5.292153929,5.292153929
339,89128,Nov-16,5.292153929,5.292153929
340,80912,Nov-16,5.292153929,5.292153929
345,27399,Nov-16,5.292153929,5.292153929
354,6530,Nov-16,5.292153929,5.292153929
359,79176,Nov-16,5.292153929,5.292153929
363,52150,Nov-16,5.292153929,5.292153929
396,17658,Nov-16,5.292153929,5.292153929
405,72129,Nov-16,5.292153929,5.292153929
410,19403,Nov-16,5.292153929,9.697859768
432,86282,Nov-16,5.292153929,5.292153929
436,23102,Nov-16,5.292153929,5.292153929
442,30846,Nov-16,5.292153929,5.292153929
493,67791,Nov-16,5.292153929,5.292153929
510,60967,Nov-16,5.292153929,5.292153929
577,8703,Nov-16,5.292153929,5.292153929
579,60451,Nov-16,5.292153929,13.56014434
603,86407,Nov-16,5.292153929,9.697859768
610,49267,Nov-16,5.292153929,5.292153929
615,82603,Nov-16,5.292153929,30.04855489
616,33396,Nov-16,5.292153929,5.292153929
621,79476,Nov-16,5.292153929,5.292153929
622,80475,Nov-16,5.292153929,9.697859768
680,56251,Nov-16,5.292153929,5.292153929
711,4799,Nov-16,5.292153929,5.292153929
721,7007,Nov-16,5.292153929,5.292153929
735,70643,Nov-16,5.292153929,5.292153929
765,71744,Nov-16,5.292153929,5.292153929
768,30114,Nov-16,5.292153929,5.292153929
790,1725,Nov-16,5.292153929,5.292153929
817,55460,Nov-16,5.292153929,5.292153929
834,64975,Nov-16,5.292153929,13.73868434
841,6672,Nov-16,5.292153929,5.292153929
844,90738,Nov-16,5.292153929,5.292153929
860,42278,Nov-16,5.292153929,5.292153929
878,630,Nov-16,5.292153929,5.292153929
880,44426,Nov-16,5.292153929,5.292153929
892,22067,Nov-16,5.292153929,9.446188804
899,39586,Nov-16,5.292153929,5.292153929
915,37006,Nov-16,5.292153929,5.292153929
921,50401,Nov-16,5.292153929,5.292153929
937,66807,Nov-16,5.292153929,5.292153929
947,6895,Nov-16,5.292153929,9.697859768
983,49815,Nov-16,5.292153929,5.292153929
989,70770,Nov-16,5.292153929,5.292153929
1024,73590,Nov-16,5.292153929,5.292153929
1037,57441,Nov-16,5.292153929,5.292153929
1042,36230,Nov-16,5.292153929,5.292153929
1074,90003,Nov-16,5.292153929,5.292153929
1080,29578,Nov-16,5.292153929,9.614965966
1089,6377,Nov-16,5.292153929,21.4632535
1096,51245,Nov-16,5.292153929,5.292153929
1099,14087,Nov-16,5.292153929,5.292153929
1108,14235,Nov-16,5.292153929,5.292153929
1128,83404,Nov-16,5.292153929,13.51511592
1130,15936,Nov-16,5.292153929,5.292153929
1139,19340,Nov-16,5.292153929,20.85517385
1146,82160,Nov-16,5.292153929,5.292153929
1173,38016,Nov-16,5.292153929,5.292153929
1181,53309,Nov-16,5.292153929,5.292153929
1195,46555,Nov-16,5.292153929,5.292153929
1248,47400,Nov-16,5.292153929,5.292153929
1251,40218,Nov-16,5.292153929,5.292153929
1275,18990,Nov-16,5.292153929,5.292153929
1282,39529,Nov-16,5.292153929,5.292153929
1324,5406,Nov-16,5.292153929,5.292153929
1354,1230,Nov-16,5.292153929,5.292153929
1356,44155,Nov-16,5.292153929,5.292153929
1358,63090,Nov-16,5.292153929,26.43845814
1367,48720,Nov-16,5.292153929,5.292153929
1449,2860,Nov-16,5.292153929,13.73868434
1460,32687,Nov-16,5.292153929,13.73868434
1466,3991,Nov-16,5.292153929,9.697859768
1488,26404,Nov-16,5.292153929,5.292153929
1501,12875,Nov-16,5.292153929,9.089298109
1506,52999,Nov-16,5.292153929,9.697859768
1507,79885,Nov-16,5.292153929,9.446188804
1508,23962,Nov-16,5.292153929,5.292153929
1526,31844,Nov-16,5.292153929,5.292153929
1527,10279,Nov-16,5.292153929,9.697859768
1528,33695,Nov-16,5.292153929,5.292153929
1558,82194,Nov-16,5.292153929,9.697859768
1561,1612,Nov-16,5.292153929,5.292153929
1611,39535,Nov-16,5.292153929,5.292153929
1612,63867,Nov-16,5.292153929,13.44721297
1619,2582,Nov-16,5.292153929,31.58253521
1632,6353,Nov-16,5.292153929,5.292153929
1634,62501,Nov-16,5.292153929,5.292153929
1651,25674,Nov-16,5.292153929,5.292153929
1654,74825,Nov-16,5.292153929,5.292153929
1682,25856,Nov-16,5.292153929,5.292153929
1686,8681,Nov-16,5.292153929,9.697859768
1694,79469,Nov-16,5.292153929,5.292153929
1708,7104,Nov-16,5.292153929,5.292153929
1712,22545,Nov-16,5.292153929,5.292153929
1727,24400,Nov-16,5.292153929,5.292153929
1736,41376,Nov-16,5.292153929,5.292153929
1741,53226,Nov-16,5.292153929,5.292153929
1774,83619,Nov-16,5.292153929,5.292153929
1779,17290,Nov-16,5.292153929,5.292153929
1813,43129,Nov-16,5.292153929,5.292153929
1816,70856,Nov-16,5.292153929,5.292153929
1820,40127,Nov-16,5.292153929,5.292153929
1822,68460,Nov-16,5.292153929,5.292153929
1823,18056,Nov-16,5.292153929,5.292153929
1842,85429,Nov-16,5.292153929,5.292153929
1873,78249,Nov-16,5.292153929,5.292153929
1874,620,Nov-16,5.292153929,5.292153929
1876,48831,Nov-16,5.292153929,26.51138225
1879,33852,Nov-16,5.292153929,5.292153929
1880,40970,Nov-16,5.292153929,5.292153929
1912,20658,Nov-16,5.292153929,9.697859768
1921,61373,Nov-16,5.292153929,5.292153929
1931,241,Nov-16,5.292153929,5.292153929
1939,80447,Nov-16,5.292153929,9.697859768
1945,20247,Nov-16,5.292153929,5.292153929
1975,19944,Nov-16,5.292153929,5.292153929
2002,81340,Nov-16,5.292153929,5.292153929
2020,64250,Nov-16,5.292153929,5.292153929
2026,29513,Nov-16,5.292153929,9.446188804
2037,15843,Nov-16,5.292153929,5.292153929
2042,54412,Nov-16,5.292153929,5.292153929
2051,88971,Nov-16,5.292153929,5.292153929
2073,59036,Nov-16,5.292153929,5.292153929
2091,8195,Nov-16,5.292153929,17.42263546
2105,41539,Nov-16,5.292153929,5.292153929
2134,22414,Nov-16,5.292153929,5.292153929
2137,5357,Nov-16,5.292153929,5.292153929
2147,79898,Nov-16,5.292153929,5.292153929
2158,56520,Nov-16,5.292153929,5.292153929
2199,73380,Nov-16,5.292153929,5.292153929
2202,47219,Nov-16,5.292153929,5.292153929
2244,38317,Nov-16,5.292153929,5.292153929
2267,81069,Nov-16,5.292153929,5.292153929
2290,72919,Nov-16,5.292153929,5.292153929
2317,52797,Nov-16,5.292153929,9.446188804
2320,73433,Nov-16,5.292153929,5.292153929
2331,46267,Nov-16,5.292153929,5.292153929
2333,37047,Nov-16,5.292153929,5.292153929
2342,65675,Nov-16,5.292153929,5.292153929
2392,21284,Nov-16,5.292153929,5.292153929
2410,88652,Nov-16,5.292153929,5.292153929
2413,56053,Nov-16,5.292153929,5.292153929
2415,52817,Nov-16,5.292153929,5.292153929
2421,11804,Nov-16,5.292153929,5.292153929
2437,72254,Nov-16,5.292153929,13.73868434
2453,20054,Nov-16,5.292153929,10.6975699
2458,2383,Nov-16,5.292153929,5.292153929
2474,63880,Nov-16,5.292153929,5.292153929
2476,16181,Nov-16,5.292153929,5.292153929
2493,13638,Nov-16,5.292153929,5.292153929
2500,58764,Nov-16,5.292153929,13.17794123
2530,79025,Nov-16,5.292153929,5.292153929
2537,65263,Nov-16,5.292153929,5.292153929
2546,87767,Nov-16,5.292153929,5.292153929
2550,11102,Nov-16,5.292153929,5.292153929
2591,11781,Nov-16,5.292153929,9.267824494
2622,21220,Nov-16,5.292153929,5.292153929
2625,33327,Nov-16,5.292153929,5.292153929
2649,84336,Nov-16,5.292153929,5.292153929
2652,48852,Nov-16,5.292153929,5.292153929
2690,76364,Nov-16,5.292153929,5.292153929
2698,18604,Nov-16,5.292153929,5.292153929
2706,58637,Nov-16,5.292153929,5.292153929
2712,65622,Nov-16,5.292153929,12.8787272
2726,69844,Nov-16,5.292153929,5.292153929
2767,59258,Nov-16,5.292153929,5.292153929
2780,65869,Nov-16,5.292153929,5.292153929
2800,19849,Nov-16,5.292153929,5.292153929
2891,60485,Nov-16,5.292153929,5.292153929
2907,20152,Nov-16,5.292153929,5.292153929
2908,36938,Nov-16,5.292153929,5.292153929
2912,39057,Nov-16,5.292153929,5.292153929
2922,1945,Nov-16,5.292153929,5.292153929
2924,87151,Nov-16,5.292153929,5.292153929
2929,78227,Nov-16,5.292153929,5.292153929
2935,45908,Nov-16,5.292153929,5.292153929
2963,87655,Nov-16,5.292153929,5.292153929
2964,36309,Nov-16,5.292153929,5.292153929
2980,13286,Nov-16,5.292153929,5.292153929
2981,83809,Nov-16,5.292153929,17.43085566
2995,28349,Nov-16,5.292153929,5.292153929
3030,16397,Nov-16,5.292153929,5.292153929
3038,16476,Nov-16,5.292153929,5.292153929
3072,28102,Nov-16,5.292153929,5.292153929
3092,6714,Nov-16,5.292153929,5.292153929
3111,4186,Nov-16,5.292153929,5.292153929
3123,27828,Nov-16,5.292153929,5.292153929
3134,73182,Nov-16,5.292153929,9.707102936
3143,56644,Nov-16,5.292153929,5.292153929
3151,67773,Nov-16,5.292153929,5.292153929
3169,11848,Nov-16,5.292153929,5.292153929
3176,43620,Nov-16,5.292153929,5.292153929
3193,16249,Nov-16,5.292153929,5.292153929
3210,44442,Nov-16,5.292153929,5.292153929
3230,88848,Nov-16,5.292153929,5.292153929
3238,79251,Nov-16,5.292153929,5.292153929
3246,37053,Nov-16,5.292153929,16.10298588
3270,51664,Nov-16,5.292153929,5.292153929
3296,39317,Nov-16,5.292153929,5.292153929
3318,20551,Nov-16,5.292153929,5.292153929
3354,67853,Nov-16,5.292153929,5.292153929
3357,36881,Nov-16,5.292153929,5.292153929
3358,53464,Nov-16,5.292153929,5.292153929
3362,10152,Nov-16,5.292153929,5.292153929
3376,19462,Nov-16,5.292153929,5.292153929
3379,65196,Nov-16,5.292153929,5.292153929
3382,35454,Nov-16,5.292153929,5.292153929
3383,63165,Nov-16,5.292153929,11.44556779
3412,69935,Nov-16,5.292153929,5.292153929
3428,15133,Nov-16,5.292153929,5.292153929
3441,56171,Nov-16,5.292153929,5.292153929
3444,1475,Nov-16,5.292153929,5.292153929
3545,73467,Nov-16,5.292153929,5.292153929
3549,43823,Nov-16,5.292153929,9.697859768
3558,2199,Nov-16,5.292153929,18.24299909
3569,40538,Nov-16,5.292153929,5.292153929
3580,23376,Nov-16,5.292153929,5.292153929
3586,26666,Nov-16,5.292153929,5.292153929
3595,31623,Nov-16,5.292153929,5.292153929
3601,66503,Nov-16,5.292153929,5.292153929
3605,82464,Nov-16,5.292153929,5.292153929
3606,87045,Nov-16,5.292153929,5.292153929
3608,51316,Nov-16,5.292153929,5.292153929
3611,50028,Nov-16,5.292153929,9.446188804
3618,77960,Nov-16,5.292153929,11.01492229
3631,38048,Nov-16,5.292153929,5.292153929
3648,57649,Nov-16,5.292153929,5.292153929
3658,77477,Nov-16,5.292153929,5.292153929
3685,1712,Nov-16,5.292153929,5.292153929
3689,87265,Nov-16,5.292153929,21.03350731
3701,17516,Nov-16,5.292153929,5.292153929
3719,88612,Nov-16,5.292153929,5.292153929
3736,29146,Nov-16,5.292153929,5.292153929
3739,57215,Nov-16,5.292153929,9.697859768
3763,54113,Nov-16,5.292153929,5.292153929
3787,85669,Nov-16,5.292153929,9.7232032
3797,36861,Nov-16,5.292153929,5.292153929
3835,24727,Nov-16,5.292153929,5.292153929
3841,66813,Nov-16,5.292153929,5.292153929
3859,59172,Nov-16,5.292153929,5.292153929
3877,18787,Nov-16,5.292153929,5.292153929
3881,18271,Nov-16,5.292153929,5.292153929
3889,16136,Nov-16,5.292153929,5.292153929
3893,71746,Nov-16,5.292153929,12.8787272
3894,5762,Nov-16,5.292153929,5.292153929
3897,90071,Nov-16,5.292153929,5.292153929
3912,30519,Nov-16,5.292153929,5.292153929
3927,61611,Nov-16,5.292153929,5.292153929
3940,58739,Nov-16,5.292153929,5.292153929
3946,24549,Nov-16,5.292153929,5.292153929
3971,90063,Nov-16,5.292153929,5.292153929
3980,3591,Nov-16,5.292153929,21.4632535
3985,24920,Nov-16,5.292153929,5.292153929
3994,52049,Nov-16,5.292153929,5.292153929
4013,18185,Nov-16,5.292153929,25.75590419
4017,45155,Nov-16,5.292153929,13.73868434
4057,86981,Nov-16,5.292153929,9.7232032
4075,87302,Nov-16,5.292153929,5.292153929
4086,2726,Nov-16,5.292153929,5.292153929
4103,27172,Nov-16,5.292153929,5.292153929
4104,81637,Nov-16,5.292153929,5.292153929
4105,994,Nov-16,5.292153929,5.292153929
4120,71898,Nov-16,5.292153929,5.292153929
4123,33857,Nov-16,5.292153929,5.292153929
4131,12477,Nov-16,5.292153929,5.292153929
4137,6125,Nov-16,5.292153929,17.60096892
4147,56982,Nov-16,5.292153929,16.99268274
4195,21995,Nov-16,5.292153929,5.292153929
4206,19380,Nov-16,5.292153929,5.292153929
4215,23158,Nov-16,5.292153929,19.88210076
4219,82575,Nov-16,5.292153929,5.292153929
4279,54064,Nov-16,5.292153929,5.292153929
4281,86412,Nov-16,5.292153929,5.292153929
4327,67087,Nov-16,5.292153929,5.292153929
4328,42111,Nov-16,5.292153929,17.67404819
4329,66196,Nov-16,5.292153929,9.446188804
4336,3339,Nov-16,5.292153929,21.03350731
4355,69987,Nov-16,5.292153929,10.58430786
4361,3145,Nov-16,5.292153929,5.292153929
4382,33069,Nov-16,5.292153929,14.48019206
4393,24084,Nov-16,5.292153929,5.292153929
4411,73430,Nov-16,5.292153929,5.292153929
4454,76476,Nov-16,5.292153929,5.292153929
4473,15405,Nov-16,5.292153929,5.292153929
4500,87798,Nov-16,5.292153929,5.292153929
4506,61417,Nov-16,5.292153929,5.292153929
4515,2623,Nov-16,5.292153929,5.292153929
4523,55807,Nov-16,5.292153929,5.292153929
4528,3158,Nov-16,5.292153929,5.292153929
4534,21472,Nov-16,5.292153929,5.292153929
4537,3028,Nov-16,5.292153929,5.292153929
4541,48621,Nov-16,5.292153929,13.56014434
4542,53702,Nov-16,5.292153929,9.446188804
4561,62164,Nov-16,5.292153929,5.292153929
4584,36134,Nov-16,5.292153929,5.292153929
4589,71718,Nov-16,5.292153929,5.292153929
4594,15751,Nov-16,5.292153929,5.292153929
4598,81749,Nov-16,5.292153929,5.292153929
4602,2324,Nov-16,5.292153929,5.292153929
4625,2441,Nov-16,5.292153929,5.292153929
4631,36676,Nov-16,5.292153929,5.292153929
4680,77305,Nov-16,5.292153929,5.292153929
4690,75632,Nov-16,5.292153929,5.292153929
4749,29335,Nov-16,5.292153929,5.292153929
4752,67256,Nov-16,5.292153929,5.292153929
4764,44978,Nov-16,5.292153929,5.292153929
4769,47888,Nov-16,5.292153929,5.292153929
4772,12261,Nov-16,5.292153929,5.292153929
4794,27754,Nov-16,5.292153929,5.292153929
4801,37649,Nov-16,5.292153929,5.292153929
4827,72353,Nov-16,5.292153929,26.61663644
4834,72563,Nov-16,5.292153929,9.697859768
4856,46026,Nov-16,5.292153929,9.697859768
4864,84705,Nov-16,5.292153929,5.292153929
