uid,total
13311,1
13321,3
13322,5
13324,2
13325,10
13328,3
13343,1
13351,2
13352,3
13366,1
13369,1
13374,1
13382,8
13394,1
13403,3
13406,1
13411,1
13413,2
13418,7
13420,1
13424,1
13426,1
13427,1
13428,1
13440,1
13444,2
13447,3
13448,5
13456,1
13460,1
13466,1
13475,1
13476,3
13494,2
13498,8
13505,2
13507,1
13510,5
13513,2
13515,6
13524,2
13552,2
13561,2
13564,21
13573,1
13585,2
13594,1
13599,1
13603,1
13606,1
13609,1
13615,1
13622,1
13625,5
13629,5
13632,1
13633,9
13638,1
13642,3
13644,1
13645,5
13654,6
13655,1
13663,1
13666,1
13669,1
13670,1
13674,2
13676,3
13679,1
13680,1
13683,1
13686,3
13697,10
13701,2
13706,1
13711,5
13719,1
13722,1
13735,1
13745,1
13752,1
13759,42
13761,4
13768,9
13773,1
13777,1
13791,4
13796,4
13798,1
13799,2
13803,4
13806,1
13824,1
13826,2
13827,4
13833,1
13848,1
13850,2
13852,3
13853,7
13854,3
13856,4
13873,1
13874,1
13876,1
13891,5
13898,5
13899,2
13905,1
13907,6
13909,3
13919,1
13927,1
13928,13
13930,1
13938,1
13939,1
13941,3
13947,1
13949,4
13952,1
13965,1
13968,2
13971,1
13972,1
13974,2
13976,3
13977,2
13978,1
13981,1
13989,1
13992,2
13996,1
13999,2
14002,26
14003,4
14005,1
14014,2
14015,1
14017,1
14020,2
14022,1
14029,2
14034,1
14040,1
14045,1
14057,10
14071,1
14077,1
14080,1
14087,1
14088,3
14095,1
14112,6
14113,4
14114,5
14118,1
14120,1
14123,2
14124,2
14130,2
14131,2
14133,1
14135,1
14140,1
14142,3
14150,1
14154,1
14157,7
14162,5
14169,2
14186,2
14193,2
14194,1
14203,9
14206,1
14218,2
14221,2
14229,1
14232,2
14233,6
14235,1
14239,2
14243,1
14246,1
14251,1
14254,4
14256,12
14273,2
14274,3
14279,3
14283,2
14290,1
14323,1
14325,4
14329,6
14333,1
14334,2
14335,1
14343,1
14347,1
14351,10
14352,1
14353,1
14354,1
14360,3
14363,1
14364,2
14372,3
14374,1
14379,3
14389,6
14394,2
14396,1
14408,1
14409,1
14410,4
14411,3
14417,1
14423,1
14431,1
14432,2
14434,6
14437,1
14441,9
14452,8
14457,2
14463,5
14464,1
14471,1
14484,14
14485,3
14491,4
14493,2
14497,1
14505,5
14509,2
14515,1
14519,15
14521,9
14535,1
14536,1
14537,1
14541,5
14543,1
14547,1
14553,5
14557,1
14560,1
14571,5
14577,2
14578,1
14579,1
14580,1
14582,1
14583,1
14586,2
14594,1
14601,1
14602,5
14604,2
14613,3
14616,1
14625,6
14642,3
14649,3
14651,1
14666,3
14667,4
14671,2
14673,1
14675,1
14677,2
14678,2
14680,2
14687,2
14690,4
14693,1
14694,1
14699,2
14702,2
14703,2
14718,1
14720,3
14723,5
14735,8
14738,2
14744,1
14748,4
14754,9
14756,8
14760,3
14765,1
14766,5
14769,2
14770,2
14771,1
14772,3
14774,1
14777,5
14778,1
14781,1
14789,1
14790,2
14793,1
14796,1
14797,1
14806,2
14808,3
14809,1
14816,1
14824,1
14827,2
14828,2
14830,1
14838,1
14840,1
14851,2
14853,1
14854,2
14856,1
14871,2
14879,4
14880,4
14898,4
14901,3
14907,2
14912,1
14920,4
14925,2
14927,1
14931,1
14941,2
14944,4
14947,6
14953,1
14955,1
14957,1
14965,1
14966,2
14967,1
14973,1
14974,1
14975,1
14978,1
14979,3
14987,1
14997,6
14998,3
15003,2
15005,1
15007,3
15015,5
15018,1
15025,2
15026,2
15027,1
15029,1
15034,1
15037,2
15049,6
15062,2
15066,1
15070,1
15072,4
15073,11
15076,6
15083,1
15085,1
15090,5
15092,2
15093,1
15096,1
15106,1
15109,1
15110,1
15122,2
15124,1
15128,2
15129,1
15130,1
15133,1
15137,1
15138,3
15144,1
15145,5
15146,1
15150,1
15156,1
15160,2
15164,1
15166,1
15170,3
15171,1
15172,1
15173,2
15175,1
15191,1
15199,2
15200,2
15201,1
15208,1
15214,1
15219,4
15230,1
15232,1
15234,1
15243,1
15245,1
15247,1
15251,1
15254,1
15257,1
15260,1
15263,1
15273,2
15275,8
15276,1
15284,2
15289,2
15293,3
15296,1
15297,1
15302,2
15307,1
15310,2
15323,3
15326,5
15331,1
15332,1
15351,1
15358,2
15360,1
15363,3
15366,1
15368,4
15370,1
15374,1
15377,1
15379,1
15383,2
15387,2
15390,1
15393,1
15399,2
15400,4
15401,1
15405,1
15408,1
15426,3
15434,1
15441,3
15442,1
15445,1
15446,1
15457,1
15461,1
15483,1
15485,9
15494,1
15496,1
15498,4
15502,1
15509,2
15510,1
15514,1
15516,1
15517,4
15519,1
15528,1
15530,5
15536,1
15538,2
15539,1
15540,1
15547,1
15552,1
15555,1
15560,2
15567,2
15579,1
15590,1
15592,3
15599,1
15606,1
15612,4
15613,1
15620,4
15621,1
15627,1
15637,2
15645,4
15660,7
15664,11
15665,1
15666,1
15677,1
15686,1
15688,1
15690,2
15692,1
15693,1
15694,1
15699,1
15706,1
15717,1
15719,7
15720,1
15727,1
15735,1
15742,1
15744,2
15747,2
15751,1
15754,4
15758,3
15763,2
15764,1
15765,3
15770,1
15776,2
15796,3
15797,2
15799,1
15800,4
15804,1
15811,1
15815,6
15816,1
15822,1
15824,6
15829,1
15830,2
15831,1
15836,8
15837,1
15843,1
15855,1
15856,10
15859,1
15867,3
15869,1
15870,1
15871,2
15872,1
15879,4
15880,2
15881,2
15884,2
15885,1
15886,2
15887,1
15893,3
15898,2
15900,2
15906,5
15909,2
15910,1
15916,1
15917,2
15925,3
15933,3
15936,1
15943,2
15951,1
15952,3
15954,1
15955,2
15962,1
15972,1
15977,6
15979,2
15984,1
15997,1
16007,2
16008,4
16024,4
16028,1
16037,1
16039,1
16042,1
16043,1
16064,2
16066,2
16073,1
16077,3
16080,1
16089,1
16094,1
16097,4
16098,1
16099,3
16102,1
16106,3
16112,1
16120,7
16129,1
16133,3
16134,1
16135,1
16136,1
16137,4
16142,3
16146,2
16148,2
16151,6
16152,1
16160,7
16161,3
16163,3
16165,2
16169,1
16170,1
16176,1
16177,1
16178,2
16179,1
16181,1
16182,1
16183,3
16186,2
16190,3
16191,5
16193,1
16202,1
16211,2
16216,2
16219,1
16229,3
16230,1
16236,1
16240,1
16242,1
16246,3
16249,1
16251,3
16253,2
16255,7
16257,1
16262,1
16270,1
16272,5
16276,3
16278,1
16281,1
16289,3
16290,1
16291,2
16296,4
16298,1
16303,2
16306,8
16311,3
16314,1
16319,1
16320,1
16351,5
16354,1
16357,2
16373,2
16376,9
16384,2
16386,2
16397,1
16398,3
16399,1
16402,1
16415,1
16421,2
16422,2
16423,2
16434,3
16440,1
16441,1
16442,2
16446,3
16454,13
16460,2
16466,1
16470,3
16472,25
16476,1
16479,2
16480,1
16482,1
16490,1
16492,14
16499,1
16501,1
16502,1
16503,1
16506,1
16510,2
16514,2
16526,5
16529,1
16530,1
16531,1
16537,1
16540,14
16544,1
16545,3
16546,4
16553,9
16558,1
16562,3
16582,1
16584,3
16593,9
16594,1
16604,4
16614,2
16616,1
16620,1
16630,1
16635,1
16642,2
16647,3
16651,2
16653,7
16666,1
16677,1
16681,2
16682,3
16686,1
16691,6
16693,2
16695,2
16698,4
16700,1
16704,3
16706,2
16714,2
16736,7
16740,1
16742,1
16743,2
16744,3
16754,1
16759,1
16761,2
16779,1
16782,1
16786,1
16788,1
16790,2
16791,5
16792,1
16793,1
16798,2
16799,2
16800,1
16803,1
16808,1
16810,6
16815,2
16817,1
16821,1
16826,1
16827,1
16829,2
16831,1
16837,16
16838,3
16849,1
16852,1
16858,1
16862,4
16863,5
16866,1
16868,2
16874,1
16877,7
16880,1
16882,2
16884,3
16891,1
16896,2
16899,2
16901,2
16903,1
16908,1
16909,4
16918,1
16921,3
16928,1
16929,4
16935,1
16939,1
16946,2
16949,1
16950,2
16955,1
16956,1
16965,2
16967,2
16969,1
16970,50
16977,2
16983,3
16989,2
16991,1
16993,6
16995,1
16998,3
17001,2
17002,2
17010,1
17013,2
17014,1
17015,3
17020,1
17024,8
17026,1
17033,1
17035,9
17036,3
17039,6
17040,1
17041,1
17052,1
17056,1
17060,5
17069,1
17071,1
17075,8
17076,1
17077,1
17078,1
17086,1
17092,1
17095,1
17096,1
17101,1
17103,20
17107,1
17111,1
17124,1
17134,1
17140,4
17142,3
17162,2
17163,2
17168,1
17173,2
17175,2
17189,1
17191,1
17192,9
17193,1
17195,4
17198,1
17209,1
17211,1
17214,5
17220,2
17222,6
17225,1
17226,2
17233,3
17235,1
17240,3
17241,10
17242,2
17259,1
17262,3
17263,1
17266,1
17267,1
17274,2
17275,1
17288,2
17289,8
17290,1
17299,1
17303,1
17314,2
17322,6
17327,2
17338,5
17345,1
17346,5
17347,3
17348,2
17349,1
17354,3
17355,5
17362,3
17370,1
17376,2
17383,1
17385,4
17389,1
17390,4
17391,2
17392,1
17393,1
17395,2
17403,2
17405,8
17406,1
17411,1
17419,4
17422,1
17425,3
17436,3
17437,2
17439,1
17452,1
17454,1
17455,1
17459,1
17460,1
17462,1
17467,1
17472,7
17474,3
17475,1
17479,1
17482,5
17483,2
17497,2
17507,4
17510,2
17511,2
17516,1
17529,1
17530,1
17536,1
17539,9
17544,1
17546,3
17552,1
17553,1
17555,1
17561,3
17563,1
17567,3
17571,1
17574,3
17576,3
17580,2
17581,1
17582,3
17584,1
17594,1
17596,4
17599,2
17602,1
17605,1
17615,1
17623,1
17635,1
17636,1
17637,2
17640,5
17641,2
17643,2
17655,1
17658,1
17663,1
17667,9
17677,1
17679,1
17683,1
17688,2
17690,2
17705,1
17706,1
17714,1
17719,1
17723,1
17737,2
17740,2
17742,3
17744,1
17748,4
17753,8
17756,1
17764,6
17770,1
17774,1
17779,3
17780,2
17790,7
17794,1
17804,2
17813,1
17818,1
17829,1
17830,1
17831,2
17834,1
17835,1
17840,2
17844,3
17851,1
17853,1
17854,1
17858,2
17863,2
17866,5
17867,1
17872,1
17875,1
17877,2
17880,2
17885,1
17887,2
17893,2
17896,3
17904,1
17910,3
17912,1
17917,5
17920,1
17924,15
17925,4
17928,1
17930,1
17933,2
17935,2
17937,1
17945,1
17965,1
17966,2
17969,5
17991,5
17994,2
18000,2
18009,1
18015,4
18018,8
18019,8
18020,6
18022,5
18027,1
18029,2
18042,2
18046,1
18047,3
18050,2
18053,1
18056,1
18057,2
18062,1
18071,1
18073,1
18077,1
18086,9
18095,2
18097,2
18098,1
18104,2
18108,2
18113,3
18115,1
18121,1
18126,2
18129,3
18130,1
18137,1
18143,3
18148,1
18150,2
18152,6
18158,1
18166,1
18168,2
18169,3
18172,1
18175,2
18185,6
18201,1
18202,1
18205,2
18206,1
18208,3
18210,1
18214,3
18219,1
18222,3
18227,1
18237,1
18242,1
18257,1
18260,1
18261,2
18267,1
18269,1
18271,1
18278,2
18282,1
18283,1
18285,3
18290,1
18291,3
18293,2
18294,2
18300,4
18301,1
18303,6
18306,1
18318,2
18322,1
18325,2
18335,1
18338,1
18350,2
18356,1
18358,2
18359,1
18361,1
18363,1
18365,1
18371,17
18380,2
18383,1
18384,1
18393,1
18409,3
18417,1
18418,4
18419,22
18422,1
18425,1
18435,1
18442,1
18443,7
18447,1
18453,1
18454,1
18455,3
18456,1
18465,2
18466,1
18477,1
18478,1
18493,1
18504,1
18509,2
18519,3
18525,1
18529,1
18537,1
18538,5
18551,3
18554,1
18555,1
18556,1
18569,3
18576,1
18582,1
18588,5
18589,1
18591,2
18593,3
18595,2
18604,1
18610,1
18618,3
18635,1
18637,1
18639,2
18643,1
18654,3
18655,1
18656,2
18657,1
18667,1
18675,1
18683,3
18685,4
18687,1
18688,1
18692,6
18694,1
18707,2
18711,1
18715,3
18717,1
18718,2
18719,6
18722,1
18725,2
18726,1
18733,1
18735,2
18736,1
18738,1
18739,1
18747,2
18750,1
18752,2
18753,1
18757,1
18758,1
18771,1
18778,1
18780,18
18787,1
18793,1
18805,1
18821,2
18823,1
18824,4
18828,1
18835,1
18837,1
18841,1
18847,4
18849,1
18858,6
18859,1
18862,1
18864,5
18866,3
18868,1
18873,4
18895,1
18899,1
18901,1
18908,2
18909,1
18919,4
18938,1
18940,5
18943,1
18946,1
18948,2
18949,1
18954,1
18958,1
18963,1
18967,2
18968,1
18974,1
18975,1
18985,4
18987,1
18990,1
18996,1
18998,2
19003,1
19005,4
19008,3
19010,1
19011,3
19020,1
19023,1
19024,3
19028,1
19030,2
19036,3
19043,1
19046,1
19049,1
19053,2
19058,1
19065,2
19070,1
19071,1
19075,2
19077,3
19078,1
19085,2
19088,2
19094,3
19097,3
19098,1
19112,2
19114,1
19123,1
19130,5
19135,4
19141,13
19143,1
19146,1
19147,1
19149,1
19152,2
19158,4
19163,1
19173,1
19178,1
19182,1
19187,4
19190,1
19194,8
19197,8
19200,3
19205,1
19210,1
19216,1
19224,6
19239,5
19243,1
19246,2
19259,2
19263,1
19264,1
19268,5
19272,1
19281,2
19283,1
19291,4
19298,3
19302,1
19307,1
19309,1
19311,1
19315,1
19318,1
19319,1
19324,1
19330,12
19332,1
19334,1
19335,4
19340,5
19347,4
19356,1
19361,2
19380,1
19383,1
19387,1
19397,1
19398,1
19403,2
19405,4
19408,1
19411,4
19422,1
19423,1
19424,2
19427,2
19432,1
19437,4
19450,1
19454,1
19460,1
19462,1
19469,2
19472,1
19474,1
19480,1
19482,1
19484,1
19498,1
19500,4
19501,2
19505,1
19512,2
19514,1
19516,11
19522,2
19529,1
19532,3
19535,1
19544,3
19548,2
19551,3
19552,1
19553,1
19560,1
19563,1
19572,8
19573,1
19576,4
19580,1
19588,1
19594,4
19600,2
19604,2
19606,3
19607,2
19608,1
19610,1
19613,1
19624,1
19636,3
19655,1
19661,1
19665,4
19673,1
19676,2
19678,1
19687,4
19690,2
19697,1
19699,1
19706,1
19710,1
19713,2
19721,3
19722,3
19723,3
19724,1
19725,1
19728,4
19746,1
19749,2
19750,2
19751,1
19752,1
19777,11
19779,1
19787,1
19790,1
19801,2
19802,1
19804,1
19805,1
19807,1
19811,2
19819,1
19829,3
19833,1
19848,1
19849,1
19852,1
19857,1
19863,2
19867,1
19870,2
19871,6
19875,1
19876,2
19877,11
19880,4
19888,1
19900,1
19901,2
19909,2
19910,1
19912,2
19918,7
19923,2
19925,1
19930,1
19934,3
19937,1
19944,1
19947,2
19955,3
19956,1
19958,1
19966,2
19977,1
19979,3
19987,4
20007,1
20012,1
20013,1
20014,1
20026,1
20028,1
20030,1
20039,2
20043,3
20046,2
20054,2
20060,6
20070,3
20072,1
20076,1
20077,1
20082,3
20087,1
20093,2
20097,1
20103,1
20105,2
20106,10
20109,2
20110,7
20112,1
20115,7
20116,3
20123,1
20124,1
20126,1
20128,2
20129,4
20130,27
20132,1
20133,1
20137,2
20142,1
20143,2
20152,1
20156,2
20164,1
20166,3
20171,1
20174,1
20182,1
20187,2
20190,1
20192,1
20195,1
20200,1
20203,7
20205,2
20206,3
20208,1
20214,1
20222,1
20225,1
20226,1
20230,1
20232,2
20243,5
20247,1
20252,6
20255,2
20256,1
20258,7
20264,4
20268,1
20269,3
20272,1
20284,2
20289,3
20295,2
20300,2
20302,2
20303,1
20312,10
20335,1
20344,2
20351,1
20355,4
20357,2
20362,1
20367,1
20368,1
20388,1
20390,2
20391,1
20395,1
20399,2
20405,3
20413,1
20429,2
20437,2
20439,2
20442,1
20451,3
20459,16
20463,1
20474,1
20477,3
20481,1
20482,1
20485,3
20486,1
20489,2
20490,1
20508,1
20509,1
20516,1
20517,1
20525,1
20532,6
20534,1
20537,1
20542,1
20547,1
20551,1
20563,1
20564,1
20569,2
20571,2
20574,1
20576,1
20578,5
20582,1
20584,4
20585,1
20599,1
20602,1
20608,1
20609,1
20611,2
20613,1
20620,1
20623,1
20624,1
20625,1
20626,2
20630,1
20632,1
20635,1
20644,1
20646,8
20650,1
20654,3
20658,2
20664,2
20671,1
20675,1
20678,2
20681,14
20682,3
20687,2
20688,7
20690,1
20691,1
20692,2
20696,5
20698,1
20706,1
20707,1
20711,1
20712,1
20713,1
20718,2
20720,2
20722,3
20733,1
20750,3
20757,1
20765,1
20767,2
20782,1
20783,1
20784,1
20794,2
20801,1
20806,5
20826,1
20843,4
20848,1
20864,2
20865,6
20878,1
20880,2
20887,1
20890,1
20892,2
20893,1
20895,1
20896,4
20897,1
20907,10
20909,1
20928,1
20930,1
20932,1
20934,1
20935,3
20938,1
20944,4
20946,5
20949,2
20951,1
20953,9
20954,1
20957,7
20959,2
20963,1
20964,2
20965,1
20969,1
20977,1
20980,3
20985,3
20991,2
21000,1
21002,1
21006,4
21007,1
21015,2
21028,2
21029,4
21032,1
21034,1
21042,2
21043,1
21049,1
21051,1
21070,1
21072,2
21085,1
21092,1
21099,1
21102,2
21103,6
21124,1
21132,5
21141,1
21142,3
21155,1
21157,1
21158,2
21160,1
21162,2
21170,11
21173,13
21176,13
21178,1
21183,1
21191,1
21207,1
21209,1
21214,2
21220,1
21221,2
21241,1
21248,4
21257,3
21258,2
21259,3
21262,1
21264,2
21265,1
21273,1
21282,2
21284,1
21285,1
21292,4
21296,4
21298,4
21301,1
21304,2
21307,4
21311,3
21313,13
21314,2
21323,1
21326,1
21337,5
21345,1
21352,1
21354,1
21356,1
21364,1
21366,1
21369,1
21378,6
21380,2
21385,2
21387,1
21388,3
21391,1
21392,10
21394,1
21407,5
21413,1
21416,5
21417,3
21419,4
21422,1
21423,2
21428,3
21429,13
21432,1
21435,24
21438,4
21440,1
21444,1
21464,2
21471,1
21472,1
21477,4
21479,3
21482,1
21487,2
21488,2
21491,1
21493,1
21495,1
21503,1
21505,2
21508,1
21519,9
21527,5
21536,1
21558,8
21560,6
21563,1
21571,1
21579,2
21580,3
21590,1
21592,2
21596,1
21597,7
21606,1
21607,1
21611,1
21613,1
21617,2
21625,2
21630,1
21634,1
21636,5
21656,2
21667,1
21686,3
21693,1
21695,1
21699,1
21705,1
21706,1
21707,2
21709,1
21729,1
21732,1
21745,1
21746,1
21747,3
21750,1
21751,4
21752,2
21754,1
21762,1
21768,5
21771,3
21779,1
21796,1
21798,4
21804,1
21812,1
21815,1
21823,5
21825,2
21826,9
21829,1
21831,1
21836,3
21844,1
21849,1
21852,3
21854,1
21857,2
21861,2
21865,2
21867,2
21876,1
21882,2
21883,1
21887,1
21889,1
21895,3
21914,2
21917,2
21920,1
21924,1
21929,1
21930,1
21937,1
21938,1
21958,1
21962,1
21966,3
21975,2
21982,2
21994,6
21995,1
21999,3
22000,2
22003,1
22010,2
22012,1
22018,3
22019,1
22020,2
22021,1
22022,2
22025,3
22038,1
22042,1
22046,1
22048,1
22054,1
22055,1
22056,4
22057,1
22060,1
22061,2
22067,2
22069,2
22072,3
22080,1
22083,2
22091,1
22098,1
22099,4
22105,2
22109,4
22112,1
22113,3
22114,1
22119,2
22128,1
22137,3
22141,1
22145,1
22150,2
22151,1
22154,1
22158,1
22170,2
22172,2
22176,1
22178,1
22189,2
22192,1
22198,1
22217,1
22221,2
22226,7
22227,2
22241,6
22242,41
22244,1
22247,1
22255,1
22263,2
22265,1
22271,4
22278,1
22287,1
22290,1
22292,1
22297,2
22299,1
22306,1
22320,2
22326,1
22329,2
22332,5
22340,1
22341,3
22348,5
22352,2
22354,2
22356,1
22358,1
22365,1
22366,1
22368,2
22373,6
22376,1
22387,1
22394,1
22398,2
22410,1
22413,1
22414,1
22417,2
22428,1
22436,1
22437,1
22438,1
22446,1
22449,1
22465,5
22468,3
22470,1
22473,4
22478,4
22481,2
22484,1
22488,3
22489,1
22490,3
22509,4
22515,7
22522,14
22524,3
22534,13
22540,1
22544,7
22545,1
22546,3
22552,1
22554,1
22557,1
22558,4
22559,1
22570,6
22574,1
22575,1
22581,1
22582,2
22586,1
22587,5
22599,5
22600,3
22610,4
22611,1
22615,1
22617,7
22620,3
22626,2
22628,1
22631,1
22642,1
22644,1
22647,5
22648,2
22664,1
22665,1
22671,1
22687,1
22692,1
22694,1
22695,1
22697,1
22704,1
22711,6
22719,2
22720,2
22723,2
22724,2
22728,5
22730,1
22731,3
22735,1
22737,2
22745,1
22749,5
22753,4
22754,1
22755,2
22760,4
22764,2
22770,1
22771,1
22773,1
22776,5
22778,1
22780,1
22781,1
22788,1
22799,3
22808,3
22809,3
22817,3
22821,1
22822,4
22828,2
22844,1
22846,1
22848,1
22850,1
22857,1
22859,1
22865,1
22872,3
22886,1
22887,7
22891,1
22894,1
22906,1
22910,2
22916,1
22922,5
22923,16
22924,1
22925,6
22926,5
22929,1
22931,2
22938,1
22942,1
22946,2
22949,6
22955,1
22956,2
22960,1
22962,1
22978,3
22981,2
22987,2
22988,1
22992,1
22993,1
22994,2
22996,12
23001,1
23004,6
23007,5
23014,1
23015,1
23016,1
23022,1
23023,5
23024,1
23025,1
23034,8
23035,4
23043,2
23055,1
23059,1
23064,5
23066,1
23070,1
23071,1
23079,4
23084,1
23086,2
23088,2
23095,17
23096,5
23099,2
23102,1
23103,1
23110,1
23116,1
23121,3
23122,2
23125,1
23130,4
23132,1
23137,1
23150,2
23151,1
23154,1
23156,2
23158,4
23160,1
23161,2
23162,1
23163,1
23165,2
23166,1
23167,4
23176,4
23179,1
23184,1
23190,1
23196,2
23201,1
23205,6
23208,1
23211,1
23217,1
23218,1
23221,1
23222,3
23225,3
23228,2
23229,2
23233,1
23234,3
23235,3
23243,1
23252,20
23253,2
23254,2
23259,1
23262,1
23265,1
23268,1
23274,7
23276,2
23285,1
23286,3
23301,2
23302,1
23303,1
23304,3
23306,6
23314,1
23317,1
23318,1
23322,6
23332,1
23339,1
23343,1
23344,1
23346,1
23347,1
23348,4
23361,1
23368,1
23370,1
23376,1
23383,1
23384,2
23385,2
23388,2
23392,1
23395,4
23401,2
23404,5
23410,1
23413,1
23415,1
23416,1
23419,1
23422,1
23424,1
23427,2
23428,1
23441,3
23442,3
23444,1
23453,3
23457,1
23463,5
23479,3
23484,1
23487,2
23509,2
23513,1
23515,1
23517,2
23520,1
23521,1
23522,2
23524,2
23526,1
23527,1
23528,3
23529,1
23531,1
23537,1
23539,1
23542,4
23552,1
23557,1
23567,1
23568,1
23573,3
23577,1
23588,3
23591,7
23598,1
23607,1
23614,1
23627,3
23639,1
23646,7
23649,3
23655,1
23657,1
23661,1
23665,3
23675,1
23683,1
23684,2
23685,1
23686,3
23687,1
23688,2
23691,1
23695,1
23702,3
23706,3
23710,1
23713,3
23715,1
23719,1
23729,2
23730,3
23731,1
23734,2
23738,2
23743,2
23747,3
23752,3
23756,2
23757,4
23768,3
23771,3
23773,1
23788,16
23799,1
23801,5
23803,1
23811,1
23822,2
23827,1
23837,1
23840,1
23841,2
23852,2
23860,1
23861,1
23865,4
23866,1
23872,3
23873,2
23876,2
23880,1
23884,1
23887,1
23895,1
23896,5
23900,1
23908,6
23910,1
23913,1
23915,3
23921,12
23928,1
23934,1
23936,3
23938,1
23943,2
23947,2
23948,1
23949,3
23951,2
23954,3
23955,1
23959,1
23962,1
23968,1
23969,3
23974,1
23978,5
23980,1
23988,1
24000,2
24001,3
24002,2
24005,4
24008,1
24013,1
24015,3
24018,1
24019,7
24022,7
24028,2
24030,1
24038,1
24040,1
24047,2
24048,4
24056,4
24059,2
24062,1
24072,7
24076,2
24080,1
24081,2
24084,1
24099,2
24103,1
24107,9
24109,1
24111,3
24118,5
24120,1
24121,1
24132,1
24139,2
24142,3
24144,1
24146,1
24151,2
24152,3
24153,6
24156,7
24157,8
24159,1
24165,2
24169,1
24172,1
24175,3
24177,2
24181,1
24183,1
24189,6
24190,5
24192,2
24194,2
24197,1
24201,1
24202,1
24204,2
24206,3
24209,3
24212,1
24214,1
24223,6
24227,1
24239,3
24249,4
24253,2
24255,4
24256,2
24260,3
24262,6
24264,1
24265,2
24269,1
24273,3
24275,5
24279,1
24280,1
24282,5
24292,1
24307,1
24313,1
24322,1
24326,1
24327,1
24336,1
24338,1
24339,1
24354,2
24358,3
24360,1
24368,1
24372,1
24393,1
24395,1
24400,1
24412,2
24422,2
24434,1
24438,1
24440,1
24445,2
24453,1
24454,2
24467,2
24469,3
24471,1
24476,6
24477,1
24479,2
24481,1
24482,1
24499,2
24509,2
24510,5
24521,2
24524,1
24525,1
24536,5
24538,1
24539,1
24548,2
24549,1
24550,1
24558,1
24562,10
24578,1
24581,1
24582,1
24583,4
24587,1
24590,1
24591,2
24592,1
24593,1
24597,11
24606,1
24607,1
24610,2
24615,1
24619,6
24624,1
24631,9
24636,2
24641,1
24643,3
24645,2
24652,1
24655,1
24664,2
24669,7
24671,3
24672,3
24675,1
24676,1
24679,1
24680,2
24686,6
24688,1
24690,1
24701,1
24715,4
24722,2
24726,2
24727,1
24729,1
24731,2
24733,2
24735,14
24737,1
24740,1
24746,1
24763,1
24764,4
24766,4
24767,1
24783,2
24785,3
24787,2
24790,3
24797,1
24799,1
24814,1
24827,2
24832,1
24845,1
24849,3
24852,4
24853,2
24854,2
24855,1
24858,1
24859,1
24860,6
24863,1
24870,1
24873,1
24875,2
24876,12
24882,2
24883,1
24893,1
24900,1
24904,1
24911,1
24920,1
24930,1
24949,1
24952,2
24957,2
24960,1
24967,4
24979,4
24980,1
24983,1
24988,1
24991,5
24992,14
24993,1
25001,2
25018,2
25022,1
25024,1
25029,3
25031,4
25041,1
25044,2
25048,1
25061,1
25062,1
25063,1
25067,1
25068,1
25071,1
25073,1
25077,1
25082,5
25085,1
25094,1
25095,1
25099,1
25104,1
25113,12
25118,1
25121,1
25124,4
25127,2
25130,1
25142,5
25151,1
25153,1
25154,1
25157,1
25158,1
25164,1
25166,1
25167,1
25173,2
25177,1
25179,2
25181,1
25182,6
25183,2
25184,1
25198,3
25212,1
25217,1
25230,1
25235,1
25239,1
25240,8
25242,1
25249,1
25252,3
25255,1
25258,1
25269,2
25270,3
25271,2
25281,1
25289,1
25290,3
25291,1
25299,4
25300,1
25301,3
25308,8
25316,2
25325,1
25339,5
25348,1
25351,1
25356,3
25362,1
25370,1
25377,1
25378,4
25382,3
25386,3
25403,3
25404,1
25409,3
25410,1
25411,3
25420,1
25421,1
25432,6
25434,1
25435,2
25439,1
25441,11
25460,2
25461,1
25464,1
25469,2
25470,1
25475,4
25478,2
25484,1
25485,1
25488,3
25491,2
25494,1
25499,9
25503,2
25515,2
25517,1
25524,2
25526,1
25527,1
25528,1
25529,1
25533,17
25540,8
25548,1
25556,2
25560,4
25561,1
25566,1
25576,2
25578,3
25580,1
25584,1
25587,1
25596,2
25601,1
25607,1
25615,5
25638,2
25641,1
25648,1
25649,1
25650,6
25652,1
25662,1
25669,1
25674,1
25676,1
25696,2
25708,1
25715,1
25716,1
25719,3
25723,8
25726,19
25730,3
25734,1
25737,2
25738,2
25743,4
25747,1
25749,1
25762,1
25767,5
25778,1
25779,1
25783,2
25785,1
25787,1
25788,1
25790,1
25796,1
25798,1
25802,4
25808,1
25820,2
25821,2
25829,2
25833,9
25846,1
25849,2
25856,1
25862,4
25863,4
25867,3
25874,2
25877,2
25886,2
25891,1
25892,1
25897,1
25901,6
25910,38
25915,1
25917,1
25919,1
25921,2
25923,5
25925,1
25929,2
25932,1
25936,1
25943,1
25947,1
25949,1
25953,3
25954,1
25959,2
25960,1
25962,3
25963,3
25965,3
25970,1
25973,1
25982,1
25989,1
25991,1
26002,3
26005,5
26007,1
26011,2
26015,6
26019,5
26020,1
26029,1
26032,3
26036,1
26038,3
26049,1
26052,2
26054,1
26055,2
26056,1
26060,2
26066,1
26067,2
26068,1
26074,1
26075,1
26079,1
26081,13
26082,1
26087,1
26090,1
26091,1
26098,2
26107,2
26114,1
26118,4
26126,3
26128,2
26130,1
26136,1
26141,1
26146,1
26151,2
26156,1
26158,1
26162,2
26165,1
26172,3
26179,1
26182,4
26185,1
26195,4
26197,4
26198,1
26200,1
26202,4
