uid,total
11955,2
11959,1
11961,1
11972,3
11973,1
11976,1
11977,1
11983,1
11988,1
11995,3
12006,4
12007,1
12008,1
12018,21
12023,3
12026,4
12036,4
12037,4
12038,1
12039,4
12040,1
12047,1
12061,15
12063,1
12068,5
12071,3
12072,2
12073,2
12077,1
12080,2
12085,3
12086,1
12094,1
12095,3
12100,2
12110,2
12112,2
12117,4
12119,1
12125,1
12127,1
12132,2
12135,5
12136,1
12138,1
12139,8
12140,1
12143,3
12144,2
12146,1
12157,1
12158,3
12166,1
12167,2
12176,1
12184,1
12186,2
12189,2
12192,2
12194,7
12195,2
12197,2
12200,1
12210,7
12216,4
12219,1
12221,2
12223,3
12224,1
12225,10
12235,1
12238,1
12243,1
12250,10
12252,4
12261,2
12263,1
12266,7
12269,2
12273,1
12275,1
12279,1
12285,2
12286,1
12287,1
12292,1
12295,1
12304,3
12313,2
12316,1
12318,4
12319,4
12323,4
12330,5
12332,1
12334,6
12337,1
12342,1
12346,2
12364,1
12367,2
12379,3
12381,1
12383,9
12384,2
12386,1
12388,2
12391,1
12394,3
12396,1
12397,2
12401,6
12404,1
12410,2
12416,1
12423,3
12425,1
12429,1
12437,1
12438,3
12442,2
12444,4
12445,1
12446,1
12447,9
12454,2
12456,2
12460,4
12465,2
12467,1
12468,7
12477,2
12479,1
12483,2
12484,1
12485,1
12486,1
12489,8
12491,3
12494,1
12498,1
12499,1
12503,1
12505,2
12507,5
12508,1
12511,1
12518,1
12527,1
12532,2
12534,1
12539,1
12547,2
12549,9
12554,6
12560,1
12561,1
12563,2
12565,1
12567,1
12568,1
12574,1
12575,1
12581,1
12600,2
12606,1
12608,1
12610,1
12614,1
12623,1
12629,1
12633,1
12634,3
12640,1
12653,1
12657,1
12658,4
12669,1
12679,1
12681,1
12683,1
12684,1
12685,6
12692,2
12693,2
12698,1
12706,1
12709,1
12710,1
12721,2
12728,1
12732,1
12733,2
12739,2
12744,3
12745,1
12746,3
12748,1
12756,1
12763,4
12764,2
12765,1
12767,4
12772,3
12774,2
12780,1
12786,5
12789,1
12792,12
12802,1
12804,1
12810,1
12811,4
12812,3
12813,1
12817,2
12821,1
12823,4
12827,1
12833,1
12839,17
12842,1
12843,5
12844,1
12847,12
12848,1
12851,2
12852,1
12853,8
12854,1
12856,1
12858,1
12860,5
12863,9
12865,4
12867,6
12874,1
12875,2
12882,1
12891,3
12898,1
12900,1
12906,2
12907,1
12909,1
12911,2
12917,1
12920,5
12932,2
12934,1
12936,3
12942,1
12948,3
12950,1
12953,1
12955,1
12958,1
12959,4
12960,1
12961,1
12964,1
12973,1
12979,1
12987,1
12989,1
12992,1
12994,5
12996,1
13005,2
13012,1
13013,1
13021,1
13024,1
13029,1
13033,1
13041,1
13054,4
13055,1
13060,13
13061,14
13063,1
13064,2
13069,2
13078,1
13083,1
13084,2
13091,2
13093,1
13094,1
13097,3
13102,2
13105,7
13107,4
13108,2
13109,1
13118,3
13119,3
13123,1
13124,1
13125,1
13128,1
13130,7
13135,1
13143,1
13148,7
13153,1
13155,1
13156,2
13157,4
13161,6
13168,2
13170,4
13177,3
13183,1
13184,5
13193,1
13202,1
13206,5
13208,1
13216,1
13220,1
13221,1
13223,3
13225,2
13231,1
13238,2
13239,1
13245,3
13247,1
13250,1
13253,2
13261,1
13262,1
13281,3
13282,2
13286,1
13300,1
13301,1
13308,1
13310,2
13311,4
13317,1
13318,1
13321,1
13322,3
13327,3
13328,1
13330,1
13333,1
13337,2
13347,1
13348,2
13351,4
13352,3
13362,1
13367,1
13369,1
13381,2
13382,7
13391,3
13399,1
13415,1
13418,5
13433,1
13444,1
13445,1
13447,3
13448,2
13452,2
13456,1
13460,1
13475,2
13480,1
13482,1
13486,3
13489,1
13494,4
13495,2
13496,1
13497,1
13498,1
13502,1
13508,2
13513,2
13515,6
13519,1
13523,2
13524,3
13526,1
13536,1
13540,1
13551,1
13552,1
13561,1
13563,1
13564,16
13569,3
13574,1
13577,1
13583,1
13594,3
13599,1
13600,1
13609,1
13620,1
13621,1
13622,1
13623,1
13625,2
13629,8
13630,1
13631,1
13633,6
13634,1
13638,2
13642,3
13644,1
13645,5
13654,8
13655,1
13657,1
13659,3
13663,4
13665,1
13666,1
13669,1
13676,2
13679,1
13680,2
13686,1
13690,2
13697,5
13701,1
13706,1
13711,8
13712,1
13713,1
13715,2
13716,1
13719,1
13722,1
13727,3
13728,1
13729,6
13736,1
13737,1
13739,1
13759,38
13762,2
13764,2
13768,10
13777,5
13782,1
13791,6
13796,12
13799,5
13802,2
13803,6
13806,6
13809,1
13812,2
13818,2
13821,1
13826,1
13829,1
13833,5
13839,4
13848,3
13850,3
13852,3
13853,7
13854,4
13855,1
13856,7
13859,3
13860,1
13862,1
13873,3
13875,3
13876,1
13877,1
13883,2
13884,1
13889,1
13890,1
13891,6
13898,4
13905,1
13907,3
13909,4
13915,1
13919,2
13928,2
13934,1
13936,1
13939,3
13941,1
13949,1
13952,2
13962,1
13965,2
13968,3
13974,3
13976,2
13977,11
13981,1
13984,2
13989,1
13992,3
13993,1
13996,2
14002,21
14003,4
14005,2
14014,2
14015,1
14016,1
14017,5
14022,1
14029,2
14033,1
14034,11
14057,7
14071,2
14077,1
14079,1
14085,1
14087,6
14090,2
14093,1
14094,1
14106,2
14107,1
14108,1
14112,5
14114,1
14116,1
14118,1
14120,1
14123,1
14124,1
14130,1
14131,8
14133,1
14135,1
14138,3
14140,1
14142,1
14150,2
14157,6
14162,6
14165,3
14167,1
14169,1
14171,13
14182,1
14186,3
14189,1
14193,3
14201,1
14203,4
14204,1
14211,1
14215,1
14218,3
14221,4
14232,4
14233,1
14235,1
14246,6
14248,2
14249,1
14251,1
14256,4
14264,3
14270,6
14271,3
14279,1
14280,2
14283,3
14290,1
14291,1
14295,1
14301,1
14306,1
14315,3
14323,1
14325,1
14333,1
14349,2
14351,7
14352,2
14353,1
14356,2
14357,1
14359,1
14363,1
14364,3
14369,1
14379,2
14389,5
14410,2
14411,2
14417,1
14423,1
14424,1
14428,1
14431,8
14434,4
14441,7
14450,1
14452,8
14455,1
14457,3
14463,2
14465,2
14484,12
14491,2
14492,1
14493,1
14497,3
14498,1
14505,3
14509,1
14519,11
14521,3
14526,1
14529,1
14531,1
14534,1
14536,1
14537,1
14540,1
14541,3
14553,4
14559,1
14563,5
14571,6
14577,1
14578,2
14579,1
14580,3
14582,1
14586,1
14599,1
14602,9
14604,3
14625,4
14626,3
14640,3
14642,2
14646,6
14649,3
14658,1
14659,1
14664,2
14666,1
14667,3
14671,2
14673,1
14677,1
14678,7
14680,4
14686,2
14690,4
14691,1
14699,2
14702,2
14704,1
14705,5
14709,1
14718,1
14723,5
14724,1
14733,1
14735,8
14736,1
14748,5
14754,8
14756,1
14759,1
14762,1
14765,1
14766,4
14770,1
14774,5
14777,9
14780,4
14789,1
14790,1
14793,1
14798,1
14806,2
14808,3
14811,2
14813,1
14816,2
14824,1
14826,1
14829,1
14831,2
14833,1
14836,1
14840,1
14843,1
14846,1
14853,1
14854,3
14856,1
14868,1
14871,3
14874,1
14875,2
14880,2
14885,1
14896,2
14897,2
14898,1
14901,7
14907,2
14919,1
14921,2
14925,5
14926,1
14931,1
14939,3
14944,3
14947,5
14948,1
14949,1
14951,1
14955,2
14960,1
14962,1
14967,1
14973,2
14974,3
14978,1
14987,1
14988,1
14997,10
14998,7
15001,1
15007,3
15014,1
15026,1
15027,1
15032,2
15034,1
15037,4
15048,1
15049,4
15056,1
15061,2
15062,3
15066,1
15072,2
15073,7
15074,3
15076,3
15085,1
15086,1
15092,1
15093,1
15096,1
15106,1
15107,1
15122,3
15125,2
15131,4
15133,5
15138,3
15143,1
15144,4
15145,10
15146,1
15147,1
15150,1
15151,1
15152,1
15156,2
15160,3
15169,1
15173,1
15175,2
15187,1
15191,1
15198,1
15199,2
15200,2
15206,1
15207,1
15213,1
15216,1
15217,1
15219,5
15224,1
15229,3
15230,4
15234,1
15243,1
15247,1
15248,1
15249,2
15251,1
15252,1
15256,1
15260,1
15262,3
15263,2
15273,4
15275,6
15276,4
15284,2
15288,1
15290,4
15297,1
15300,1
15302,3
15310,1
15315,2
15321,3
15323,1
15331,1
15334,1
15338,1
15350,1
15363,6
15366,1
15367,2
15368,3
15374,1
15377,1
15379,1
15383,1
15387,2
15395,2
15400,2
15402,1
15423,2
15426,2
15434,1
15435,1
15441,3
15442,1
15447,1
15448,1
15457,1
15458,3
15462,1
15467,3
15474,2
15483,8
15485,7
15489,2
15493,2
15496,1
15498,5
15501,1
15510,1
15512,1
15515,1
15528,2
15529,2
15530,5
15536,1
15539,3
15547,2
15551,1
15555,1
15556,1
15560,1
15567,2
15572,1
15575,1
15612,1
15615,1
15617,1
15620,3
15621,1
15627,1
15633,1
15635,1
15636,2
15638,5
15645,8
15660,2
15664,5
15669,1
15671,1
15677,1
15684,1
15685,1
15686,6
15688,1
15690,1
15693,2
15694,1
15702,1
15706,1
15709,2
15719,3
15720,6
15727,1
15735,2
15742,1
15746,2
15747,1
15751,1
15754,1
15758,2
15763,1
15765,3
15770,1
15771,1
15772,1
15776,4
15780,6
15786,1
15792,1
15796,2
15797,6
15798,1
15799,1
15800,2
15812,1
15815,4
15816,1
15819,1
15822,1
15824,3
15827,1
15829,1
15831,1
15833,1
15836,10
15844,1
15848,3
15855,1
15856,5
15867,1
15870,1
15871,1
15872,1
15879,2
15880,2
15885,1
15886,4
15887,1
15892,1
15893,4
15898,2
15899,1
15900,2
15906,1
15913,1
15916,1
15917,1
15925,1
15929,1
15933,4
15935,3
15939,1
15952,6
15956,5
15957,3
15967,5
15971,1
15977,1
15979,2
15984,1
16008,5
16013,1
16016,1
16024,6
16028,1
16033,1
16039,1
16043,1
16054,1
16055,1
16057,1
16060,1
16064,2
16066,2
16073,3
16076,5
16077,3
16080,1
16087,2
16094,1
16097,2
16098,1
16099,1
16107,2
16112,1
16119,3
16120,5
16124,1
16125,1
16129,1
16133,1
16135,4
16137,2
16139,3
16142,1
16146,2
16148,5
16151,7
16153,2
16160,6
16163,6
16165,4
16169,2
16170,5
16175,1
16178,1
16183,1
16191,2
16195,1
16199,1
16202,1
16203,11
16216,1
16217,8
16219,1
16227,1
16229,1
16230,31
16231,1
16236,3
16242,1
16245,1
16246,3
16251,4
16253,2
16254,1
16255,7
16256,1
16257,1
16258,1
16262,1
16266,1
16270,1
16274,2
16276,3
16281,1
16289,1
16290,2
16291,2
16295,1
16296,2
16298,1
16306,7
16311,1
16312,1
16314,1
16324,2
16328,1
16330,2
16351,4
16354,1
16356,2
16357,2
16358,1
16366,11
16373,2
16380,2
16384,3
16386,3
16391,1
16393,1
16398,1
16404,35
16415,1
16423,2
16430,1
16434,2
16440,1
16441,1
16443,1
16444,1
16446,7
16448,1
16450,1
16454,2
16459,1
16460,2
16470,2
16472,23
16475,1
16479,4
16489,1
16492,7
16493,1
16495,2
16496,1
16499,1
16501,4
16502,3
16506,1
16507,1
16514,1
16516,3
16519,2
16524,1
16526,2
16527,1
16530,3
16531,1
16537,3
16540,14
16544,1
16545,1
16552,1
16553,3
16555,1
16560,2
16562,1
16590,1
16591,1
16593,2
16604,2
16605,1
16614,1
16616,1
16630,6
16635,2
16647,2
16653,2
16661,1
16682,3
16686,1
16687,3
16691,5
16695,1
16698,2
16700,1
16704,1
16706,3
16712,1
16714,1
16715,1
16729,1
16736,3
16739,1
16742,1
16744,1
16750,1
16761,3
16773,1
16787,1
16788,1
16791,4
16798,1
16800,3
16805,1
16810,6
16811,2
16815,3
16817,1
16821,3
16826,1
16827,1
16829,1
16836,3
16837,13
16838,3
16851,1
16852,2
16861,3
16862,2
16863,4
16866,1
16868,1
16876,2
16877,4
16880,4
16884,3
16890,1
16894,1
16896,2
16898,1
16899,1
16904,1
16906,1
16909,6
16910,1
16921,6
16929,5
16933,1
16939,1
16949,2
16954,3
16955,2
16958,1
16967,1
16977,3
16983,3
16988,1
16993,4
16997,3
16998,3
17002,1
17004,4
17006,4
17013,2
17015,3
17020,1
17022,1
17024,3
17029,1
17033,1
17039,2
17040,1
17047,2
17048,1
17049,2
17060,4
17066,2
17069,1
17070,1
17071,1
17075,6
17076,1
17077,2
17081,3
17082,2
17088,1
17092,1
17094,1
17095,2
17096,2
17101,1
17103,73
17105,1
17107,1
17111,1
17124,1
17126,1
17134,1
17140,3
17142,4
17151,5
17154,1
17162,2
17176,1
17186,1
17189,2
17195,5
17200,2
17208,2
17209,3
17214,5
17217,1
17222,3
17229,1
17232,3
17233,4
17240,4
17241,8
17242,1
17246,1
17255,1
17259,1
17260,3
17263,2
17264,2
17265,2
17266,2
17275,1
17285,1
17288,2
17289,8
17299,1
17311,1
17312,1
17314,5
17322,7
17326,2
17327,3
17335,1
17338,2
17341,1
17346,5
17347,1
17348,1
17349,1
17354,2
17355,9
17357,1
17362,3
17370,1
17376,6
17384,1
17389,1
17390,2
17392,2
17393,3
17395,2
17399,1
17405,7
17411,2
17414,1
17419,4
17422,1
17425,1
17436,1
17437,1
17439,2
17447,1
17452,1
17453,3
17455,2
17459,2
17465,1
17467,2
17472,5
17473,1
17474,3
17476,3
17479,1
17482,1
17491,1
17497,2
17499,2
17504,4
17507,7
17508,2
17509,1
17510,1
17511,1
17512,1
17513,1
17514,4
17519,2
17522,1
17526,3
17528,1
17529,1
17530,1
17533,1
17535,1
17539,6
17546,3
17552,1
17553,1
17555,1
17561,3
17567,1
17574,2
17576,1
17580,2
17582,4
17595,1
17596,2
17597,2
17599,2
17602,1
17619,1
17635,1
17637,1
17640,1
17641,3
17643,2
17644,1
17649,1
17650,1
17652,2
17658,6
17663,1
17665,4
17667,3
17669,2
17674,1
17676,1
17677,1
17682,1
17683,2
17688,1
17689,2
17691,3
17703,2
17705,1
17719,1
17723,1
17737,3
17739,1
17743,3
17748,3
17751,1
17753,5
17756,2
17764,3
17770,1
17773,1
17774,2
17778,1
17779,1
17780,2
17784,1
17790,10
17794,1
17798,1
17801,1
17811,2
17813,1
17822,2
17829,2
17830,1
17831,1
17832,1
17834,2
17846,3
17854,4
17858,3
17866,8
17867,3
17877,3
17885,3
17887,4
17896,1
17904,1
17910,1
17912,1
17917,4
17920,2
17924,14
17931,1
17933,1
17934,1
17935,9
17937,1
17940,1
17943,1
17949,1
17969,7
17974,2
17976,1
17988,1
18000,2
18002,1
18004,1
18010,1
18015,10
18018,5
18019,5
18020,4
18027,1
18029,4
18042,2
18046,1
18047,7
18050,1
18052,1
18056,1
18062,1
18067,2
18069,1
18071,6
18073,3
18078,1
18085,1
18086,1
18091,1
18095,3
18097,3
18098,7
18099,2
18100,1
18101,1
18103,2
18108,4
18109,1
18110,2
18113,1
18115,2
18118,1
18121,3
18126,2
18129,3
18130,3
18135,1
18137,2
18143,3
18152,3
18163,1
18168,2
18169,1
18176,1
18185,5
18201,1
18202,1
18205,3
18206,1
18209,1
18214,8
18217,1
18219,2
18222,12
18224,1
18229,2
18230,1
18236,1
18254,1
18257,1
18258,5
18259,1
18260,2
18261,1
18271,3
18275,1
18279,5
18285,3
18286,1
18290,4
18293,15
18295,2
18300,8
18303,4
18305,1
18318,3
18322,1
18324,1
18325,1
18328,3
18329,2
18338,1
18346,1
18347,1
18348,1
18350,1
18351,1
18354,2
18356,1
18358,6
18361,4
18365,1
18368,1
18371,43
18373,1
18374,2
18380,1
18383,1
18389,5
18390,3
18391,1
18393,5
18409,9
18418,2
18419,22
18421,1
18422,1
18439,1
18440,2
18441,2
18443,1
18452,1
18455,2
18456,1
18459,1
18466,2
18472,1
18478,2
18489,2
18490,1
18492,1
18493,6
18499,1
18504,1
18509,1
18510,3
18519,13
18520,2
18524,1
18525,3
18529,2
18538,22
18539,1
18543,1
18545,1
18547,2
18552,14
18554,1
18555,1
18556,7
18561,1
18565,1
18566,4
18576,1
18581,2
18588,2
18591,1
18593,4
18595,3
18600,1
18606,1
18607,1
18618,4
18620,1
18626,2
18636,3
18643,1
18646,1
18654,8
18655,2
18667,2
18675,3
18676,1
18683,2
18685,5
18688,2
18692,1
18694,1
18696,1
18697,1
18707,1
18711,1
18714,1
18715,1
18718,1
18719,18
18722,1
18724,1
18725,1
18726,2
18733,1
18734,1
18736,2
18738,5
18746,1
18747,1
18752,1
18753,1
18757,1
18771,1
18774,3
18776,2
18780,16
18781,1
18783,1
18787,1
18792,3
18800,1
18804,1
18810,1
18812,1
18817,2
18818,2
18821,1
18824,1
18834,3
18835,1
18842,1
18847,1
18849,1
18858,11
18859,1
18864,4
18866,4
18868,1
18870,1
18873,22
18881,3
18888,1
18891,1
18901,1
18904,1
18908,1
18914,1
18919,6
18938,1
18940,5
18946,1
18947,1
18949,1
18954,1
18958,1
18963,2
18965,1
18967,3
18968,2
18978,1
18983,1
18987,1
18997,2
19005,2
19006,1
19007,3
19016,1
19024,1
19028,1
19029,2
19030,2
19032,3
19033,1
19034,4
19038,1
19043,3
19044,2
19045,1
19046,1
19049,1
19053,2
19058,8
19065,3
19066,1
19071,2
19075,1
19077,1
19078,1
19083,1
19087,1
19094,4
19098,1
19106,1
19110,1
19121,1
19130,4
19135,2
19141,9
19142,1
19143,1
19146,1
19149,2
19158,1
19160,1
19163,1
19179,1
19187,2
19190,1
19193,1
19194,7
19197,3
19199,2
19200,3
19202,1
19206,1
19210,1
19214,1
19220,2
19224,1
19232,2
19237,3
19238,1
19239,10
19240,1
19250,1
19260,1
19267,4
19274,1
19281,7
19282,2
19285,1
19289,1
19291,2
19296,1
19307,2
19315,2
19316,1
19319,1
19322,1
19323,1
19324,1
19330,12
19334,2
19335,7
19347,3
19349,4
19353,1
19356,1
19361,2
19365,4
19397,1
19403,2
19405,4
19407,2
19408,1
19410,1
19411,2
19413,1
19418,1
19425,1
19426,1
19432,1
19434,1
19448,1
19450,1
19452,2
19453,7
19460,1
19465,1
19466,1
19470,2
19472,1
19473,1
19474,1
19482,1
19484,1
19488,1
19498,1
19500,2
19501,3
19512,1
19516,10
19522,1
19524,1
19526,1
19527,1
19533,1
19535,1
19536,1
19541,1
19544,1
19548,3
19551,2
19553,2
19556,1
19561,2
19565,1
19566,3
19571,1
19572,3
19573,9
19575,2
19576,3
19588,1
19594,4
19595,3
19600,5
19604,2
19606,2
19610,1
19612,3
19613,1
19618,1
19623,3
19624,1
19636,1
19642,1
19645,2
19655,6
19656,3
19662,2
19665,1
19673,1
19683,7
19684,2
19687,7
19690,2
19691,1
19697,1
19699,1
19707,1
19709,1
19713,1
19716,16
19717,1
19721,4
19722,3
19723,1
19728,3
19739,4
19744,1
19746,3
19749,3
19750,3
19752,1
19759,1
19767,1
19771,1
19777,5
19779,1
19787,2
19790,2
19795,2
19805,1
19813,3
19817,2
19819,2
19820,1
19827,1
19828,1
19829,4
19852,1
19856,2
19857,8
19859,3
19863,3
19865,1
19867,1
19871,3
19876,1
19877,12
19880,2
19882,1
19888,1
19889,3
19893,3
19899,1
19900,2
19909,1
19910,1
19918,6
19919,1
19920,1
19922,1
19923,6
19933,1
19934,3
19946,5
19947,3
19954,2
19955,3
19956,1
19957,2
19960,1
19968,3
19973,4
19976,4
19977,1
19979,1
19987,4
19994,3
20002,1
20010,2
20012,1
20013,1
20018,3
20036,1
20038,1
20039,3
20043,8
20046,1
20048,1
20054,1
20060,4
20067,1
20070,3
20075,2
20076,3
20082,1
20085,1
20087,1
20093,1
20095,1
20103,2
20105,2
20106,6
20110,2
20112,1
20114,2
20115,7
20116,3
20123,1
20124,2
20126,1
20128,4
20129,1
20130,8
20132,6
20137,1
20142,1
20143,1
20152,1
20156,1
20162,1
20166,1
20171,1
20180,2
20184,1
20185,1
20190,1
20191,2
20192,1
20193,3
20195,2
20196,2
20203,9
20205,1
20213,1
20215,2
20230,2
20235,3
20241,1
20242,2
20243,12
20252,1
20253,1
20255,4
20256,1
20258,6
20259,1
20264,1
20268,1
20269,5
20270,2
20272,1
20281,4
20289,1
20290,4
20292,1
20300,4
20302,2
20312,2
20319,1
20325,3
20335,2
20339,1
20341,1
20345,2
20350,1
20354,1
20355,4
20357,3
20360,1
20367,1
20368,2
20388,2
20390,1
20394,1
20399,4
20405,3
20406,1
20413,1
20414,2
20417,1
20429,5
20437,2
20438,2
20439,1
20443,3
20447,2
20449,1
20451,2
20459,10
20462,1
20471,1
20475,1
20482,1
20489,2
20490,1
20509,1
20524,2
20526,1
20529,1
20532,3
20534,3
20535,1
20537,3
20542,1
20563,1
20564,2
20565,1
20568,1
20569,2
20571,3
20575,1
20576,1
20577,10
20578,1
20580,1
20584,2
20591,3
20593,1
20609,4
20611,5
20618,1
20619,1
20620,2
20624,1
20626,2
20633,1
20638,2
20644,1
20646,1
20654,1
20656,5
20664,1
20669,1
20675,1
20676,1
20678,1
20681,13
20682,3
20685,1
20687,1
20690,1
20691,1
20692,2
20704,4
20706,1
20707,1
20711,1
20720,7
20722,7
20729,1
20733,2
20750,4
20760,1
20765,1
20767,2
20769,5
20783,2
20785,4
20806,5
20826,1
20831,1
20833,3
20840,1
20843,2
20845,1
20852,1
20865,5
20874,9
20878,1
20880,1
20887,2
20890,2
20891,1
20892,3
20895,1
20896,5
20900,1
20907,15
20909,1
20918,1
20923,1
20928,1
20930,1
20933,1
20934,1
20935,4
20944,2
20946,2
20947,1
20949,3
20953,9
20963,2
20964,2
20965,1
20969,1
20978,2
20980,3
20981,1
20982,1
20985,3
20990,1
20993,1
21000,1
21001,1
21002,1
21004,1
21006,4
21007,4
21015,3
21018,1
21028,2
21029,3
21034,1
21036,1
21041,1
21042,2
21049,1
21056,1
21062,1
21063,2
21070,2
21072,2
21076,1
21085,1
21090,1
21092,1
21102,2
21103,10
21104,1
21109,1
21113,7
21121,1
21124,1
21133,1
21141,1
21142,3
21151,7
21156,2
21158,2
21160,2
21168,3
21170,8
21171,1
21176,12
21178,3
21183,2
21186,1
21190,1
21205,1
21207,1
21212,1
21214,1
21220,5
21221,5
21228,1
21239,1
21243,2
21248,1
21249,6
21257,1
21258,5
21259,3
21262,2
21265,1
21273,2
21274,1
21282,1
21285,1
21292,6
21293,2
21298,2
21301,1
21304,1
21307,5
21313,12
21314,1
21318,4
21321,1
21323,1
21326,1
21331,1
21336,1
21337,3
21350,1
21351,1
21352,2
21356,2
21366,1
21369,1
21378,3
21385,2
21386,2
21387,1
21391,1
21392,6
21394,2
21405,2
21407,1
21414,2
21416,4
21417,1
21419,3
21428,9
21429,4
21431,11
21432,4
21435,2
21438,8
21444,1
21445,1
21448,4
21449,1
21471,2
21475,1
21477,1
21479,5
21480,1
21487,4
21493,2
21505,2
21518,2
21519,8
21527,14
21538,3
21544,1
21551,1
21555,3
21560,2
21563,7
21572,1
21575,3
21578,1
21579,1
21590,1
21596,1
21600,1
21601,1
21606,1
21617,1
21621,1
21622,1
21624,1
21625,6
21636,2
21638,1
21646,1
21648,1
21649,1
21656,1
21660,1
21663,1
21682,5
21686,3
21688,1
21692,3
21693,1
21699,6
21706,2
21707,3
21709,2
21710,3
21727,3
21729,1
21732,3
21737,1
21746,2
21747,4
21751,4
21752,2
21754,1
21755,1
21757,1
21768,8
21773,1
21774,2
21779,1
21787,1
21791,1
21795,9
21798,3
21802,1
21804,3
21805,2
21808,1
21810,1
21812,1
21815,1
21818,1
21823,4
21824,8
21826,4
21829,3
21831,1
21836,1
21838,4
21846,1
21849,1
21851,2
21852,3
21855,1
21858,2
21862,1
21870,1
21871,2
21874,1
21884,1
21887,1
21890,5
21895,1
21897,2
21910,1
21914,3
21917,7
21920,1
21922,1
21930,1
21934,1
21938,1
21950,1
21953,1
21958,2
21959,1
21964,1
21966,2
21969,1
21974,3
21975,4
21981,1
21982,3
21986,1
21994,5
21995,7
22000,1
22009,2
22010,2
22018,5
22019,1
22022,1
22033,1
22039,1
22042,3
22044,1
22048,1
22055,1
22056,2
22057,4
22061,2
22064,4
22073,1
22075,1
22079,2
22080,1
22083,1
22086,2
22099,1
22105,2
22112,1
22113,2
22119,1
22122,1
22137,11
22141,2
22145,1
22147,1
22149,1
22153,1
22158,1
22162,1
22164,1
22165,4
22168,2
22170,5
22172,3
22176,1
22187,4
22192,3
22194,1
22198,1
22202,1
22210,1
22221,2
22224,2
22226,7
22231,1
22241,2
22242,23
22244,3
22246,1
22247,1
22248,4
22255,4
22263,1
22264,1
22265,2
22271,3
22278,2
22280,1
22286,2
22292,2
22299,1
22306,2
22314,1
22315,1
22320,2
22327,2
22332,3
22340,1
22348,7
22353,1
22358,1
22360,1
22365,1
22368,4
22373,6
22376,2
22385,3
22394,1
22395,2
22398,1
22417,1
22421,1
22425,1
22436,2
22438,3
22446,1
22447,1
22449,1
22461,1
22465,6
22468,6
22470,1
22473,4
22478,3
22483,1
22487,2
22488,2
22499,1
22501,1
22505,1
22512,9
22515,13
22522,15
22524,4
22534,9
22538,1
22540,2
22544,5
22546,2
22547,3
22548,2
22553,1
22554,1
22555,1
22557,1
22558,3
22559,1
22561,2
22564,1
22566,3
22570,6
22571,1
22575,1
22579,1
22587,2
22590,2
22593,1
22594,2
22595,1
22599,5
22601,1
22611,1
22614,4
22615,1
22617,8
22620,1
22621,1
22626,1
22628,1
22631,1
22634,1
22643,2
22644,1
22647,7
22651,1
22658,1
22664,1
22665,2
22676,1
22680,2
22691,1
22694,3
22711,17
22717,1
22719,2
22720,2
22721,4
22723,2
22728,4
22730,2
22731,3
22735,1
22736,1
22743,1
22753,1
22757,1
22760,5
22771,5
22772,2
22776,3
22779,2
22788,1
22789,1
22802,2
22806,1
22809,7
22815,2
22817,1
22821,7
22822,4
22824,1
22827,2
22830,1
22833,1
22834,1
22836,1
22846,4
22847,1
22848,1
22849,1
22851,1
22856,1
22857,2
22865,2
22866,1
22872,2
22874,3
22875,1
22878,1
22887,7
22889,1
22895,3
22905,5
22906,2
22910,1
22920,1
22922,3
22923,6
22926,2
22929,2
22931,3
22936,1
22938,2
22939,2
22940,2
22942,1
22944,1
22946,1
22949,2
22955,5
22956,7
22973,1
22980,1
22981,3
22987,2
22990,3
22994,3
22996,21
22999,1
23000,1
23001,1
23004,5
23007,9
23014,1
23015,2
23021,2
23022,11
23023,9
23034,15
23035,4
23038,1
23039,10
23043,4
23055,1
23059,1
23064,7
23068,1
23070,1
23079,1
23088,2
23092,1
23095,2
23102,1
23103,1
23110,6
23113,1
23121,7
23130,11
23137,2
23143,1
23155,1
23157,1
23158,6
23161,1
23165,5
23166,1
23167,1
23173,1
23176,2
23179,2
23184,1
23186,1
23187,2
23190,2
23197,1
23200,1
23208,1
23218,1
23221,3
23222,2
23225,1
23226,1
23228,3
23229,2
23234,3
23242,1
23245,4
23252,20
23253,3
23262,2
23263,1
23265,4
23274,9
23276,5
23283,1
23286,3
23287,1
23293,2
23298,2
23301,1
23303,4
23304,3
23306,4
23318,2
23320,2
23322,1
23346,2
23347,1
23348,2
23361,1
23366,2
23368,1
23372,1
23373,3
23376,1
23378,4
23379,1
23380,1
23381,1
23384,6
23388,5
23392,1
23395,9
23397,1
23398,1
23400,3
23401,3
23402,1
23404,3
23405,1
23408,1
23410,2
23413,1
23419,1
23422,1
23423,2
23424,2
23428,1
23436,2
23441,1
23442,4
23453,2
23458,1
23459,1
23461,1
23463,4
23464,2
23473,1
23479,5
23485,2
23487,2
23509,1
23513,1
23517,3
23521,1
23524,2
23526,2
23527,1
23529,2
23534,1
23542,8
23548,1
23552,3
23558,1
23562,1
23574,3
23580,1
23588,2
23598,2
23622,1
23626,1
23630,2
23638,5
23639,5
23642,1
23646,7
23649,5
23652,2
23655,2
23657,2
23659,1
23661,1
23664,1
23665,2
23682,1
23683,1
23686,3
23691,1
23692,1
23696,1
23702,4
23703,1
23704,2
23706,1
23708,1
23710,1
23711,1
23713,4
23719,2
23729,2
23730,2
23734,2
23738,3
23740,7
23747,4
23749,1
23752,2
23755,3
23756,7
23757,4
23768,3
23771,3
23773,5
