uid,total
13161,3
13167,1
13168,1
13170,3
13176,1
13177,5
13184,1
13193,3
13198,1
13201,5
13202,2
13203,1
13206,3
13216,1
13221,2
13223,1
13225,4
13234,2
13238,1
13242,1
13244,3
13245,1
13253,1
13277,1
13281,3
13282,1
13286,2
13288,1
13300,1
13303,3
13307,2
13310,10
13317,1
13322,2
13325,1
13327,1
13330,1
13337,8
13340,1
13348,4
13351,5
13352,4
13355,1
13366,1
13374,1
13382,4
13391,2
13394,1
13407,15
13418,8
13431,3
13438,1
13447,3
13448,4
13452,6
13465,1
13475,2
13479,1
13481,1
13485,2
13488,1
13489,1
13495,1
13496,2
13498,2
13502,1
13515,4
13523,4
13524,1
13533,2
13539,1
13540,1
13551,1
13555,1
13561,2
13563,1
13564,14
13565,1
13569,4
13574,1
13585,1
13594,1
13599,2
13603,1
13621,1
13622,1
13625,2
13629,9
13632,1
13633,4
13637,1
13638,1
13639,1
13642,2
13645,5
13654,4
13655,1
13656,2
13659,1
13666,1
13669,1
13678,1
13679,1
13680,1
13683,1
13690,7
13693,2
13697,3
13704,2
13711,8
13715,2
13719,2
13727,1
13729,4
13752,1
13759,27
13764,1
13768,10
13775,2
13777,1
13791,10
13796,4
13799,2
13802,3
13803,2
13808,1
13818,1
13826,2
13839,1
13852,5
13853,5
13854,2
13855,1
13856,2
13859,3
13862,1
13870,3
13873,3
13877,1
13891,5
13898,4
13907,4
13909,2
13919,5
13927,1
13928,3
13934,1
13939,3
13949,1
13959,1
13965,2
13968,3
13969,1
13971,1
13974,1
13977,8
13978,1
13981,3
13989,4
13992,4
14002,29
14005,2
14014,4
14016,1
14017,7
14020,1
14029,2
14034,18
14047,1
14057,5
14058,1
14062,2
14069,2
14073,1
14074,1
14077,1
14079,1
14080,1
14084,4
14093,1
14095,1
14097,1
14101,1
14103,1
14106,1
14107,1
14108,2
14112,3
14114,1
14120,2
14123,3
14131,6
14133,1
14138,3
14142,2
14150,3
14151,1
14156,1
14157,4
14161,1
14162,4
14172,1
14180,1
14193,3
14197,1
14199,1
14201,2
14204,2
14210,1
14213,1
14216,1
14218,2
14232,1
14235,1
14242,2
14246,6
14249,1
14254,4
14256,6
14264,2
14273,1
14274,5
14283,1
14290,1
14291,1
14301,1
14305,1
14306,3
14311,1
14316,1
14322,5
14323,1
14333,1
14334,1
14339,1
14342,1
14347,2
14351,3
14352,2
14353,1
14354,2
14356,1
14360,3
14362,1
14379,2
14394,1
14395,1
14400,1
14401,3
14405,1
14408,1
14410,1
14417,1
14424,4
14427,2
14428,1
14431,6
14434,2
14438,1
14440,1
14441,5
14447,2
14451,1
14452,8
14457,1
14463,1
14465,4
14471,1
14484,5
14485,1
14494,2
14498,1
14505,3
14509,1
14514,1
14519,9
14521,6
14534,2
14535,1
14536,1
14537,1
14539,2
14540,1
14541,4
14549,1
14553,6
14555,1
14557,2
14561,2
14571,2
14573,1
14577,1
14578,3
14580,2
14582,2
14583,1
14599,2
14602,3
14603,2
14604,1
14606,1
14609,1
14616,1
14625,2
14639,1
14640,2
14642,4
14645,1
14649,3
14651,1
14658,1
14664,1
14666,1
14667,2
14671,3
14678,8
14680,2
14687,1
14690,2
14702,1
14704,1
14705,2
14710,2
14711,1
14720,1
14723,3
14724,1
14734,1
14735,6
14736,2
14738,2
14748,5
14754,5
14756,2
14765,2
14770,1
14774,3
14777,6
14780,2
14781,1
14787,1
14789,1
14790,2
14793,1
14798,1
14806,2
14808,2
14816,1
14819,2
14821,1
14824,1
14827,2
14828,1
14838,1
14846,1
14854,2
14863,1
14868,1
14871,2
14873,1
14875,3
14879,3
14880,1
14891,1
14897,2
14898,2
14901,1
14907,2
14921,4
14922,1
14923,1
14925,4
14927,3
14928,1
14939,4
14944,5
14947,4
14948,4
14949,3
14955,2
14957,9
14962,1
14964,1
14966,1
14973,1
14974,2
14984,1
14988,3
14993,1
14996,1
14997,7
14998,3
14999,1
15001,1
15003,2
15005,1
15007,2
15013,1
15014,4
15015,1
15023,1
15026,1
15037,3
15049,5
15061,1
15062,4
15066,2
15072,5
15076,5
15083,1
15090,2
15093,1
15101,2
15112,1
15115,1
15122,1
15131,1
15133,4
15135,1
15138,4
15143,1
15144,4
15145,6
15146,1
15150,1
15152,2
15154,1
15156,1
15164,1
15170,2
15173,1
15175,1
15177,1
15183,1
15186,1
15187,2
15198,1
15199,2
15200,2
15207,1
15216,3
15219,3
15221,1
15224,2
15225,1
15229,1
15230,5
15243,1
15247,1
15251,5
15262,2
15263,1
15266,5
15273,3
15275,3
15276,2
15284,2
15290,4
15292,1
15302,3
15310,1
15315,4
15317,3
15321,1
15331,1
15341,1
15351,2
15358,1
15363,4
15366,2
15368,1
15395,3
15406,2
15419,1
15423,3
15434,1
15435,1
15439,1
15441,4
15442,1
15444,1
15448,1
15456,1
15458,3
15469,1
15474,2
15483,4
15484,1
15485,1
15489,1
15493,2
15496,1
15498,2
15504,1
15510,1
15514,1
15516,1
15517,3
15529,1
15536,1
15539,2
15547,2
15555,3
15556,1
15560,2
15567,1
15571,1
15582,1
15612,1
15617,1
15620,3
15627,1
15632,2
15635,3
15639,1
15645,4
15649,1
15650,2
15652,2
15660,1
15664,9
15665,1
15671,1
15677,1
15681,1
15686,1
15688,1
15693,2
15694,1
15696,1
15699,1
15706,1
15709,1
15719,3
15720,4
15725,1
15727,1
15735,1
15742,2
15747,1
15752,1
15754,4
15758,4
15763,4
15764,1
15765,1
15770,2
15776,2
15786,2
15796,2
15797,15
15799,2
15800,2
15811,1
15812,1
15815,11
15816,1
15819,1
15822,2
15824,3
15827,1
15829,1
15831,1
15833,1
15836,7
15839,1
15848,2
15855,1
15856,1
15867,6
15872,1
15878,1
15879,2
15880,2
15892,1
15893,2
15904,2
15906,1
15916,1
15917,1
15925,2
15930,1
15933,2
15935,1
15952,3
15956,19
15967,2
15971,1
15972,1
15977,1
15979,2
15984,1
15985,2
15997,4
16003,1
16007,1
16008,3
16012,1
16014,1
16021,1
16024,2
16028,1
16039,1
16054,1
16057,3
16059,2
16064,2
16066,4
16072,2
16073,3
16076,2
16080,1
16087,2
16091,1
16098,1
16099,4
16106,2
16107,4
16112,1
16113,1
16120,4
16122,1
16125,2
16134,1
16135,3
16137,2
16139,1
16142,1
16146,2
16148,5
16151,6
16152,1
16156,1
16160,1
16163,4
16165,4
16169,1
16170,2
16171,1
16172,1
16175,1
16186,1
16191,2
16199,1
16202,1
16203,7
16211,1
16215,1
16217,2
16219,1
16221,1
16227,2
16230,1
16236,1
16240,1
16245,1
16246,3
16251,3
16253,4
16254,1
16255,6
16262,1
16268,3
16270,5
16272,4
16274,2
16276,3
16281,1
16296,1
16303,1
16306,9
16312,1
16317,1
16324,1
16328,1
16345,2
16351,6
16356,2
16357,1
16360,1
16373,4
16380,4
16384,1
16386,3
16398,1
16403,1
16404,30
16423,4
16430,2
16436,3
16440,1
16441,1
16444,1
16446,4
16448,1
16451,1
16454,2
16470,4
16472,21
16476,1
16477,2
16479,2
16482,1
16485,1
16492,3
16494,1
16496,3
16497,2
16499,1
16514,2
16516,2
16521,2
16524,1
16533,1
16537,1
16540,10
16545,2
16546,4
16553,2
16562,1
16573,1
16574,1
16582,1
16591,5
16593,1
16604,2
16611,1
16614,1
16616,1
16630,4
16637,1
16647,1
16651,1
16653,3
16664,1
16677,1
16678,1
16682,3
16686,4
16687,1
16691,4
16695,1
16698,6
16706,4
16714,1
16732,1
16740,1
16742,1
16788,4
16791,1
16796,3
16798,1
16799,1
16805,2
16810,6
16815,1
16817,3
16820,1
16821,2
16824,1
16827,1
16829,3
16831,1
16836,3
16837,16
16838,4
16852,1
16861,3
16863,4
16865,1
16868,3
16874,1
16877,8
16880,2
16882,3
16884,3
16885,1
16888,1
16891,5
16898,1
16899,2
16901,3
16904,1
16909,3
16910,1
16921,5
16929,4
16934,1
16936,1
16946,1
16949,1
16950,2
16955,6
16965,1
16969,2
16980,2
16983,7
16985,3
16989,1
16993,1
16996,2
16997,4
16998,1
17001,1
17004,7
17006,1
17010,1
17013,2
17015,4
17024,2
17029,1
17033,1
17035,2
17039,4
17040,1
17041,1
17047,3
17060,6
17071,1
17075,4
17094,1
17095,6
17101,1
17103,64
17104,1
17105,2
17107,1
17111,3
17116,1
17124,1
17134,1
17136,4
17138,2
17144,2
17162,1
17176,1
17186,2
17187,1
17194,2
17195,6
17207,1
17208,2
17209,1
17211,1
17214,2
17215,1
17222,3
17226,1
17227,3
17232,1
17233,7
17236,1
17240,1
17241,7
17245,1
17249,1
17260,1
17263,2
17264,1
17275,1
17277,2
17288,1
17289,7
17290,1
17312,1
17314,2
17322,6
17326,2
17327,3
17338,4
17346,6
17348,1
17355,6
17357,3
17361,1
17362,1
17366,1
17376,5
17383,1
17384,1
17391,1
17392,2
17393,2
17395,1
17403,1
17405,6
17411,1
17412,1
17419,3
17425,4
17433,1
17436,1
17437,1
17439,1
17446,1
17447,5
17453,1
17465,1
17467,1
17472,5
17473,3
17474,2
17479,1
17483,3
17489,1
17497,2
17504,2
17507,5
17511,1
17513,1
17526,4
17530,1
17531,1
17539,6
17544,1
17546,1
17552,2
17553,1
17555,2
17561,2
17567,1
17571,1
17574,5
17576,5
17580,3
17582,1
17584,1
17594,2
17596,5
17599,2
17602,1
17603,1
17609,2
17612,1
17615,1
17616,1
17619,1
17635,4
17637,1
17639,1
17641,2
17644,2
17649,1
17652,1
17654,1
17658,2
17663,1
17665,4
17669,2
17681,1
17683,1
17684,3
17688,1
17690,1
17691,1
17694,1
17703,2
17705,1
17729,2
17737,3
17739,2
17742,4
17743,5
17744,1
17749,1
17751,1
17753,5
17754,1
17759,1
17764,6
17774,4
17777,1
17779,1
17780,1
17785,2
17790,1
17791,1
17794,1
17804,1
17811,3
17813,1
17829,1
17830,1
17833,1
17834,3
17840,1
17846,12
17853,1
17854,2
17866,12
17877,5
17884,1
17885,1
17887,2
17892,1
17893,1
17896,2
17898,1
17904,1
17912,1
17916,3
17917,8
17920,3
17924,11
17933,1
17936,1
17940,1
17945,1
17965,2
17966,1
17976,1
17991,1
18001,1
18002,2
18015,6
18018,5
18019,4
18020,4
18027,2
18029,3
18033,2
18042,1
18046,1
18047,3
18050,1
18056,5
18057,1
18062,1
18070,2
18071,1
18073,3
18085,1
18086,3
18091,1
18095,3
18097,1
18098,2
18100,2
18101,5
18103,3
18108,2
18109,2
18110,4
18113,1
18115,1
18121,1
18126,3
18129,1
18137,2
18138,1
18152,1
18157,1
18158,1
18163,1
18168,1
18181,1
18184,1
18185,5
18201,1
18202,1
18210,1
18214,3
18219,1
18222,12
18227,5
18234,1
18254,4
18256,2
18258,2
18260,1
18261,4
18278,3
18279,3
18285,1
18290,3
18293,17
18300,2
18303,8
18305,1
18306,2
18310,2
18318,1
18321,1
18322,1
18324,1
18325,1
18328,1
18329,2
18330,2
18338,1
18344,1
18349,1
18350,3
18354,3
18358,2
18365,1
18368,1
18371,69
18372,1
18374,8
18376,1
18380,2
18390,1
18393,3
18400,1
18403,1
18404,1
18409,4
18417,1
18419,17
18421,1
18422,3
18431,1
18434,1
18441,1
18442,1
18443,1
18444,6
18454,1
18456,2
18465,3
18472,4
18474,1
18476,1
18478,2
18490,1
18492,1
18493,4
18502,1
18503,1
18509,1
18513,1
18519,3
18520,1
18525,2
18527,1
18529,4
18536,1
18538,10
18548,1
18551,2
18552,2
18553,2
18554,2
18556,1
18561,1
18562,1
18566,1
18576,3
18581,1
18591,1
18593,1
18595,3
18600,1
18604,1
18611,1
18618,3
18629,1
18636,1
18639,2
18643,1
18654,9
18655,1
18667,2
18668,2
18685,7
18688,2
18692,9
18694,1
18697,1
18707,1
18708,1
18714,1
18715,1
18717,1
18718,2
18719,19
18720,2
18724,3
18725,1
18726,2
18733,1
18736,1
18738,1
18739,1
18746,1
18747,1
18757,2
18771,1
18772,1
18774,1
18776,2
18780,15
18781,1
18782,1
18783,1
18784,1
18787,1
18792,3
18805,2
18817,5
18818,3
18824,2
18835,2
18837,1
18841,1
18842,5
18852,1
18858,9
18866,1
18873,16
18881,1
18884,1
18886,1
18899,1
18901,1
18902,1
18904,3
18919,4
18937,1
18940,6
18946,3
18949,1
18954,2
18958,1
18963,1
18967,3
18968,1
18981,1
18983,1
18999,1
19005,2
19011,1
19023,1
19024,4
19027,1
19028,1
19034,3
19038,1
19043,1
19044,4
19045,1
19046,1
19049,1
19053,4
19058,7
19065,3
19066,4
19071,1
19075,1
19078,1
19086,1
19094,1
19097,2
19102,1
19113,2
19121,1
19129,1
19130,2
19133,1
19134,1
19135,4
19137,1
19141,4
19143,1
19146,1
19147,1
19152,1
19158,3
19161,2
19163,2
19176,1
19188,1
19193,2
19194,11
19197,1
19199,3
19200,6
19202,1
19210,1
19214,1
19216,1
19224,2
19225,2
19232,2
19237,1
19239,5
19252,1
19263,4
19267,4
19274,2
19276,2
19281,1
19289,1
19291,1
19296,4
19298,1
19302,1
19307,5
19309,2
19330,1
19334,1
19335,3
19340,1
19344,1
19349,2
19353,2
19356,2
19361,1
19365,2
19379,1
19397,1
19405,2
19407,2
19408,1
19423,1
19424,3
19425,2
19426,1
19432,1
19437,3
19449,1
19453,10
19457,1
19460,1
19466,2
19469,1
19472,2
19480,1
19483,3
19488,1
19496,1
19498,1
19500,3
19501,3
19504,1
19512,1
19516,10
19524,2
19528,2
19529,1
19532,2
19535,2
19544,2
19548,6
19551,1
19552,1
19561,1
19566,5
19568,1
19571,1
19572,3
19573,1
19576,4
19588,1
19595,1
19604,1
19606,3
19610,1
19612,2
19623,1
19624,1
19625,1
19632,1
19636,2
19655,6
19656,1
19658,6
19665,1
19673,1
19683,10
19687,5
19697,1
19713,1
19716,9
19721,3
19722,1
19723,1
19728,1
19739,2
19744,1
19746,3
19749,1
19750,1
19751,1
19752,2
19764,2
19765,1
19777,7
19779,2
19790,1
19793,1
19800,1
19802,1
19805,1
19808,1
19817,1
19827,2
19829,4
19848,1
19849,1
19852,1
19856,1
19857,3
19865,1
19867,2
19871,3
19877,10
19878,1
19880,1
19888,1
19889,1
19893,1
19900,3
19904,1
19918,4
19922,1
19923,1
19929,5
19930,1
19934,2
19947,1
19955,2
19956,1
19968,1
19976,6
19977,1
19987,2
19988,1
19994,1
19995,1
20000,2
20013,2
20018,3
20025,1
20026,1
20036,1
20039,1
20040,2
20043,8
20054,1
20060,3
20067,1
20070,3
20072,1
20076,3
20082,1
20087,2
20089,2
20090,2
20093,3
20103,1
20105,1
20106,7
20109,3
20115,7
20116,5
20124,1
20126,1
20129,2
20132,4
20133,3
20137,1
20142,1
20143,1
20147,1
20156,3
20158,1
20162,1
20164,1
20166,1
20171,1
20180,2
20189,2
20192,1
20203,10
20215,2
20225,1
20230,1
20237,1
20241,2
20243,3
20246,3
20252,5
20255,1
20258,4
20266,1
20268,1
20269,1
20272,1
20281,1
20288,1
20292,1
20295,2
20300,4
20302,1
20305,1
20312,2
20328,1
20339,1
20345,2
20346,1
20355,1
20357,1
20360,4
20362,1
20388,3
20398,1
20399,2
20405,1
20413,1
20426,1
20429,1
20437,1
20439,3
20451,1
20459,18
20462,3
20463,1
20464,1
20467,1
20472,1
20481,2
20482,1
20487,1
20489,1
20508,3
20509,1
20511,1
20517,1
20524,2
20526,1
20532,1
20534,1
20537,2
20542,1
20544,1
20563,1
20564,1
20569,1
20570,2
20571,1
20574,1
20576,1
20578,2
20580,1
20584,6
20585,1
20593,2
20599,3
20610,1
20611,6
20613,2
20618,1
20620,1
20626,2
20630,2
20633,2
20638,3
20639,1
20644,2
20646,2
20651,1
20654,8
20656,2
20662,2
20664,3
20675,1
20676,1
20681,13
20682,1
20690,1
20691,2
20692,2
20695,1
20697,1
20698,1
20704,1
20706,1
20711,1
20715,1
20717,2
20718,3
20720,6
20722,2
20724,1
20733,2
20750,3
20767,2
20769,1
20783,1
20794,2
20831,3
20842,1
20843,1
20844,1
20847,1
20858,1
20865,4
20873,1
20887,1
20890,1
20894,1
20901,1
20905,1
20907,12
20909,1
20910,1
20915,1
20917,1
20918,1
20919,1
20923,1
20930,2
20933,1
20935,3
20944,1
20946,1
20949,8
20953,6
20957,6
20958,2
20961,2
20963,1
20964,2
20965,1
20978,1
20980,2
20982,1
20985,5
20993,1
20998,1
21000,1
21003,3
21006,2
21007,3
21015,1
21020,1
21028,1
21029,1
21035,1
21036,2
21042,2
21051,1
21060,1
21066,1
21069,1
21070,2
21072,2
21085,1
21091,1
21092,1
21099,2
21103,10
21111,1
21113,7
21124,1
21133,2
21140,1
21141,1
21142,1
21151,2
21155,1
21158,1
21160,4
21162,2
21168,1
21170,8
21171,1
21173,16
21176,11
21178,2
21183,4
21188,1
21211,1
21214,4
21220,5
21239,1
21248,5
21249,4
21250,1
21257,2
21258,2
21262,5
21264,2
21265,1
21272,1
21273,1
21282,1
21285,1
21287,1
21291,1
21292,6
21293,4
21297,1
21298,2
21301,1
21307,4
21311,1
21313,7
21323,2
21326,1
21334,1
21337,9
21340,1
21345,1
21350,2
21352,3
21353,1
21356,1
21357,1
21364,1
21378,2
21380,6
21385,3
21386,1
21391,1
21392,4
21394,2
21399,1
21405,6
21413,1
21414,1
21416,3
21417,1
21419,4
21428,4
21429,4
21430,1
21431,6
21432,1
21436,1
21438,4
21440,1
21444,1
21448,6
21451,1
21460,2
21471,1
21475,1
21477,2
21479,1
21487,1
21493,4
21494,1
21495,1
21497,2
21503,1
21505,1
21519,10
21527,6
21544,1
21563,1
21575,2
21592,1
21595,3
21596,2
21606,2
21617,2
21621,2
21622,1
21625,7
21634,1
21638,1
21646,1
21648,1
21658,1
21663,3
21679,1
21686,2
21692,2
21693,2
21699,3
21701,5
21702,1
21705,1
21706,4
21707,1
21729,1
21747,2
21751,1
21752,3
21758,2
21768,3
21771,1
21773,2
21779,6
21790,1
21795,7
21798,2
21804,1
21805,1
21807,1
21818,1
21822,2
21824,2
21825,1
21826,2
21827,1
21828,3
21829,2
21831,1
21836,1
21838,1
21849,1
21856,2
21857,4
21858,1
21859,17
21862,1
21867,1
21871,1
21876,1
21883,1
21887,1
21889,1
21890,2
21895,1
21913,1
21914,3
21917,11
21920,1
21922,3
21930,1
21937,1
21938,1
21940,1
21944,1
21946,1
21950,1
21955,1
21958,1
21961,1
21962,2
21964,2
21969,1
21974,2
21975,4
21982,2
21994,3
21995,6
22004,3
22018,8
22020,3
22021,1
22022,4
22025,1
22042,1
22050,1
22055,1
22056,12
22057,1
22060,1
22061,2
22064,2
22069,1
22079,1
22080,3
22083,1
22099,2
22105,2
22109,1
22112,1
22113,2
22119,1
22121,1
22124,1
22128,1
22130,1
22137,9
22141,3
22145,2
22149,1
22150,1
22165,5
22168,6
22170,3
22172,7
22176,1
22187,1
22189,6
22192,4
22198,2
22217,1
22221,1
22222,1
22224,1
22226,7
22241,1
22242,12
22244,3
22247,1
22255,2
22265,1
22271,1
22273,1
22278,1
22280,1
22287,2
22290,1
22297,2
22301,1
22305,1
22306,1
22313,1
22315,1
22320,1
22326,1
22329,2
22340,1
22348,6
22351,1
22358,2
22360,2
22365,1
22368,5
22373,2
22379,1
22385,1
22393,1
22397,1
22404,1
22408,1
22414,3
22417,1
22423,1
22428,1
22435,2
22436,1
22437,1
22438,3
22441,1
22442,1
22446,1
22447,1
22449,1
22454,1
22462,1
22468,5
22470,1
22473,2
22478,3
22484,1
22488,3
22493,1
22494,1
22511,1
22512,12
22515,10
22522,12
22532,1
22534,12
22540,2
22544,3
22546,2
22547,2
22548,2
22554,1
22558,1
22559,3
22560,1
22561,1
22564,1
22566,1
22570,6
22571,1
22579,1
22582,1
22587,3
22588,1
22589,1
22592,1
22594,3
22598,1
22599,4
22600,1
22604,1
22614,16
22615,1
22617,5
22642,1
22644,2
22647,3
22648,1
22658,3
22663,2
22665,1
22680,1
22688,1
22693,3
22694,3
22695,1
22704,1
22711,11
22716,1
22717,1
22719,1
22720,3
22721,1
22723,1
22728,4
22729,1
22730,4
22731,2
22735,1
22743,1
22749,5
22751,1
22753,4
22760,5
22770,1
22771,2
22772,1
22776,3
22778,1
22779,2
22788,2
22802,1
22803,1
22807,2
22809,34
22817,2
22821,6
22822,3
22824,3
22827,1
22833,1
22834,1
22846,1
22851,1
22856,1
22857,1
22860,1
22865,2
22866,6
22872,6
22874,2
22876,1
22883,1
22887,6
22892,2
22895,2
22905,5
22906,1
22910,1
22913,1
22920,2
22922,2
22923,13
22924,1
22926,12
22929,1
22931,3
22936,1
22940,1
22942,2
22949,3
22954,2
22959,1
22962,1
22976,1
22981,1
22984,1
22992,1
22994,2
22996,21
23004,5
23007,3
23009,1
23014,2
23015,2
23017,1
23022,11
23023,3
23034,16
23035,5
23039,3
23043,1
23059,1
23064,5
23079,4
23088,2
23092,1
23101,1
23102,3
23104,1
23110,2
23113,1
23114,3
23116,1
23121,6
23130,3
23132,2
23134,1
23137,2
23139,1
23143,1
23158,4
23161,1
23162,2
23165,4
23167,1
23176,2
23178,3
23179,1
23184,2
23187,1
23201,2
23205,1
23208,1
23211,1
23215,1
23221,2
23222,1
23225,1
23228,1
23241,1
23243,1
23245,2
23252,13
23253,5
23262,2
23263,2
23265,5
23274,7
23276,5
23283,1
23285,1
23286,2
23293,1
23302,2
23303,5
23304,1
23314,1
23320,3
23322,4
23335,1
23337,1
23346,6
23348,2
23361,1
23366,1
23372,4
23373,3
23378,5
23388,3
23392,2
23395,5
23401,1
23404,2
23408,1
23416,2
23420,1
23422,2
23424,2
23431,2
23433,1
23436,2
23438,1
23441,1
23442,6
23444,1
23453,3
23459,1
23461,2
23463,4
23478,1
23479,6
23487,2
23509,1
23515,1
23527,1
23529,1
23530,1
23535,1
23536,1
23538,1
23542,3
23552,3
23553,1
23558,1
23570,1
23573,3
23574,1
23580,2
23588,2
23598,3
23607,2
23614,1
23622,2
23626,1
23627,4
23632,1
23638,5
23639,4
23646,4
23649,1
23654,1
23655,1
23657,1
23661,4
23665,1
23675,1
23682,1
23684,2
23686,2
23687,1
23688,1
23691,1
23702,2
23704,5
23708,1
23710,1
23713,3
23723,1
23729,1
23730,4
23734,3
23738,2
23740,3
23743,2
23747,7
23749,2
23752,3
23756,8
23757,9
23765,3
23768,8
23771,4
23773,6
23774,2
23788,12
23799,3
23801,5
23803,1
23819,2
23826,1
23828,1
23831,1
23832,1
23837,2
23849,2
23856,1
23857,1
23860,1
23861,5
23864,2
23865,1
23871,1
23872,1
23880,1
23883,5
23884,1
23895,1
23896,5
23900,1
23908,1
23909,4
23910,2
23921,11
23929,1
23934,1
23936,4
23940,1
23943,1
23945,2
23947,2
23948,3
23949,2
23954,4
23959,1
23964,1
23969,1
23971,3
23972,1
23978,3
23984,1
23987,1
23988,2
23992,1
23997,1
23999,1
24002,1
24005,6
24009,1
24012,1
24013,1
24018,1
24022,10
24028,2
24029,1
24030,1
24038,1
24039,1
24042,1
24043,1
24047,1
24048,4
24056,5
24062,2
24069,1
24072,2
24073,2
24081,3
24092,1
24095,1
24096,1
24099,1
24107,8
24109,1
24110,3
24113,4
24120,3
24142,4
24144,2
24145,9
24146,1
24153,4
24154,2
24156,6
24157,5
24158,1
24161,1
24165,3
24167,1
24169,1
24181,1
24182,3
24183,3
24186,1
24187,1
24188,1
24189,2
24190,5
24191,6
24192,1
24194,2
24200,1
24201,1
24202,2
24204,1
24206,3
24209,3
24213,1
24216,2
24218,1
24223,4
24230,1
24232,3
24233,3
24235,1
24243,1
24244,2
24249,6
24253,2
24255,9
24256,2
24260,3
24262,4
24265,1
24268,2
24273,2
24275,5
24276,2
24279,1
24292,1
24307,2
24320,1
24322,1
24336,1
24338,1
24353,5
24354,2
24358,2
24360,1
24362,2
24372,1
24378,1
24384,1
24392,3
24393,4
24394,7
24400,1
24422,2
24440,1
24441,1
24443,2
24444,1
24445,2
24454,2
24464,1
24467,3
24469,3
24476,1
24480,1
24481,3
24482,4
24490,2
24492,1
24509,1
24510,1
24518,1
24521,1
24524,3
24525,1
24536,4
24539,1
24542,7
24546,1
24548,2
24549,4
24557,8
24558,4
24562,6
24581,5
24582,2
24583,5
24584,2
24587,1
24592,1
24593,2
24597,5
24600,2
24607,1
24610,1
24612,1
24615,2
24619,1
24624,2
24629,2
24631,12
24636,1
24643,1
24652,1
24658,2
24659,1
24669,7
24671,7
24673,1
24675,2
24676,1
24678,1
24679,1
24680,5
24682,1
24684,1
24686,6
24695,6
24711,1
24713,4
24715,4
24719,1
24720,1
24722,1
24724,2
24727,1
24735,3
24741,2
24759,3
24761,2
24764,8
24766,5
24774,3
24783,3
24785,14
24786,2
24787,1
24790,1
24796,1
24797,3
24801,4
24802,1
24806,3
24810,3
24811,1
24814,1
24822,5
24832,2
24833,1
24834,1
24841,1
24845,2
24852,4
24853,1
24854,1
24856,1
24860,2
24869,1
24870,7
24873,2
24875,6
24876,5
24878,1
24882,1
24894,1
24900,1
24904,4
24905,1
24906,1
24910,1
24911,2
24916,1
24919,1
24920,1
24934,8
24939,2
24943,1
24945,1
24952,1
24957,2
24959,2
24960,1
24964,6
24967,2
24973,2
24979,2
24988,1
24991,8
24992,3
24993,1
24998,1
25001,1
25005,1
25012,1
25021,1
25022,3
25029,5
25034,2
25036,1
25041,1
25044,1
25046,1
25048,2
25068,3
25071,1
25073,2
25077,2
25082,3
25095,1
25100,1
25102,1
25106,1
25107,1
25113,13
25118,2
25120,1
25125,2
25127,1
25128,2
25132,1
25135,1
25142,1
25148,1
25151,1
25154,2
25157,2
25158,1
25173,1
25181,1
25183,1
25184,1
25186,1
25188,1
25198,2
25202,1
25217,2
25219,3
25234,1
25240,4
25249,1
25250,5
25252,5
25258,1
25266,2
25269,3
25270,5
25271,2
25297,1
25299,1
25300,2
25301,3
25308,3
25312,9
25317,1
25332,1
25338,1
25339,1
25343,1
25351,1
25358,10
25366,2
25368,1
25370,2
25378,5
25382,2
25384,1
25389,1
25390,1
25396,2
25404,1
25411,1
25420,1
25421,4
25426,2
25427,1
25432,1
25434,1
25437,12
25439,1
25441,7
25442,3
25443,1
25445,1
25458,2
25459,1
25460,1
25461,1
25463,2
25469,3
25471,1
25475,7
25484,1
25485,1
25486,1
25488,4
25490,2
25499,4
25515,3
25516,4
25520,1
25521,1
25524,2
25526,1
25531,1
25533,7
25539,1
25540,3
25548,1
25554,1
25560,3
25565,2
25566,1
25573,3
25576,1
25578,5
25580,2
25584,1
25601,1
25604,1
25605,4
25611,2
25614,1
25617,1
25636,4
25641,1
25648,1
25649,1
25650,1
25651,1
25652,1
25664,1
25678,1
25692,1
25696,1
25708,1
25712,2
25715,1
25716,1
25718,1
25719,2
25723,4
25726,10
25727,1
25730,1
25734,3
25737,2
25738,2
25743,2
25762,1
25767,2
25768,1
25769,1
25772,2
25776,3
25778,1
25785,1
25787,5
25790,3
25798,1
25802,3
25820,1
25821,1
25825,1
25829,1
25830,2
25831,1
25832,4
25833,3
25838,5
25846,2
25847,4
25862,3
25863,1
25867,2
25868,1
25874,2
25877,1
25891,3
25893,1
25897,2
25901,1
25902,1
25910,16
25911,30
25915,2
25918,1
25919,1
25921,9
25923,1
25935,1
25936,1
25937,2
25953,4
25954,1
25959,1
25962,2
25965,1
25970,1
25982,1
26002,2
26005,2
26013,1
26015,6
26016,1
26019,2
26020,2
26029,1
26032,6
26033,1
26038,4
26055,1
26060,3
26066,1
26067,1
26068,1
26075,6
26079,2
26081,8
26082,1
26097,1
26098,3
26112,3
26113,6
26121,3
26122,1
26126,1
26130,1
26131,5
26133,1
26146,1
26151,3
26156,3
26158,2
26159,1
26174,1
26180,1
26181,1
26183,1
26185,2
26194,1
26195,1
26197,2
26198,2
26202,3
26205,2
26207,4
26218,5
26227,7
26229,3
26236,1
26247,1
26251,1
26257,1
26264,7
26267,1
26268,10
26274,1
26280,1
26286,4
26293,2
26294,1
26300,1
26303,1
26304,1
26308,2
26310,10
26311,1
26313,1
26316,4
