uid,total
12413,2
12417,1
12420,1
12425,6
12428,1
12429,5
12430,2
12433,1
12434,2
12438,14
12442,2
12444,7
12450,1
12451,6
12454,1
12456,3
12460,3
12463,1
12467,1
12468,1
12477,1
12478,2
12479,1
12484,1
12489,1
12491,4
12492,1
12493,1
12494,1
12499,1
12507,5
12518,1
12525,2
12527,1
12531,2
12532,1
12541,2
12542,1
12547,1
12549,3
12554,4
12560,1
12565,1
12567,1
12574,1
12578,1
12593,1
12600,2
12603,1
12604,1
12606,2
12608,2
12610,1
12613,1
12619,2
12629,1
12631,1
12644,1
12646,5
12653,1
12657,2
12658,2
12669,1
12671,1
12673,1
12674,1
12676,2
12683,1
12685,5
12692,1
12699,2
12706,1
12709,2
12710,2
12712,3
12718,2
12719,1
12721,2
12728,3
12732,2
12733,1
12739,1
12742,1
12744,9
12746,6
12762,3
12763,4
12764,2
12765,4
12767,5
12770,2
12776,2
12779,1
12783,2
12784,1
12786,3
12790,2
12792,9
12795,1
12802,1
12803,1
12804,2
12810,1
12811,5
12812,2
12814,1
12817,2
12820,1
12821,1
12823,2
12827,1
12829,1
12833,1
12839,9
12842,1
12843,7
12844,2
12847,2
12852,1
12853,2
12854,1
12855,1
12858,1
12860,2
12863,12
12865,5
12867,6
12875,3
12876,2
12878,1
12891,1
12898,1
12900,1
12903,2
12906,1
12907,2
12911,1
12915,1
12918,1
12919,3
12920,1
12932,1
12936,11
12947,1
12948,2
12949,1
12953,3
12958,1
12959,4
12961,1
12967,1
12976,1
12989,1
12990,3
12993,2
12994,4
12996,1
13001,1
13012,1
13013,5
13024,1
13029,1
13033,3
13041,2
13054,1
13060,10
13061,12
13064,5
13065,6
13066,1
13067,3
13068,2
13071,2
13080,1
13081,1
13083,3
13084,3
13093,1
13097,3
13101,1
13102,1
13105,8
13106,2
13107,4
13108,4
13114,1
13118,1
13119,1
13120,2
13128,1
13130,2
13134,2
13135,1
13138,2
13141,1
13143,1
13146,1
13148,5
13152,2
13153,2
13156,2
13157,4
13159,1
13161,10
13167,2
13168,2
13169,1
13170,1
13177,4
13183,2
13184,3
13187,1
13190,1
13193,4
13197,1
13198,1
13200,1
13201,2
13202,2
13206,4
13207,1
13212,1
13216,1
13221,1
13223,2
13225,3
13230,1
13234,1
13237,2
13238,2
13239,2
13242,1
13244,1
13250,1
13254,1
13261,3
13274,1
13281,3
13282,1
13286,1
13289,1
13300,4
13303,2
13307,1
13310,10
13311,2
13317,1
13318,1
13319,1
13321,3
13322,3
13325,1
13328,2
13337,1
13348,1
13351,4
13352,3
13374,2
13382,8
13383,1
13391,2
13394,1
13399,1
13403,2
13418,3
13426,2
13431,1
13440,1
13442,1
13445,1
13447,3
13452,3
13465,1
13466,1
13476,1
13479,1
13485,3
13488,2
13494,5
13496,1
13497,1
13498,8
13500,1
13502,1
13507,1
13508,1
13513,1
13515,5
13524,5
13526,1
13536,5
13540,1
13551,2
13555,1
13564,17
13566,1
13569,1
13585,1
13594,1
13597,2
13599,1
13600,1
13622,1
13625,2
13629,8
13633,5
13637,1
13638,2
13642,4
13645,5
13654,4
13655,1
13659,1
13663,2
13666,1
13669,1
13674,1
13679,1
13680,1
13686,2
13690,2
13695,1
13697,11
13701,1
13711,6
13715,1
13717,1
13719,3
13722,1
13725,2
13729,1
13742,3
13759,38
13761,2
13764,1
13768,8
13777,3
13790,7
13791,6
13795,1
13796,7
13798,2
13799,5
13802,2
13803,3
13806,3
13809,1
13812,1
13814,4
13826,4
13831,1
13833,2
13839,2
13848,2
13850,2
13852,3
13853,5
13854,4
13855,2
13856,1
13859,2
13860,1
13862,4
13870,2
13873,2
13877,1
13884,1
13891,11
13898,4
13902,1
13905,1
13907,6
13909,3
13927,1
13928,1
13934,1
13939,2
13941,3
13949,3
13952,1
13953,1
13968,2
13974,1
13976,1
13977,5
13981,1
13984,2
13989,2
13992,1
13993,1
13996,2
13999,1
14002,25
14003,5
14014,8
14017,3
14022,1
14029,2
14034,11
14039,1
14057,7
14080,1
14085,1
14087,2
14088,1
14090,1
14093,1
14095,1
14096,1
14101,1
14102,1
14106,2
14107,2
14109,2
14112,7
14113,8
14124,7
14125,1
14131,7
14132,1
14133,1
14138,1
14140,3
14142,2
14150,1
14153,1
14156,4
14157,7
14162,5
14165,1
14172,1
14176,1
14186,3
14193,1
14201,1
14203,1
14211,1
14213,1
14214,1
14218,4
14220,1
14221,1
14232,1
14233,1
14239,1
14242,1
14248,2
14251,2
14254,4
14256,4
14257,1
14279,2
14283,2
14284,1
14290,1
14292,1
14295,2
14298,4
14302,1
14303,2
14305,1
14306,2
14312,1
14314,1
14315,2
14327,1
14333,1
14343,2
14349,1
14351,9
14352,1
14354,1
14359,4
14364,3
14374,1
14379,1
14389,5
14394,1
14410,3
14411,3
14424,2
14431,5
14432,1
14434,11
14440,1
14441,16
14447,1
14452,11
14455,1
14457,2
14463,3
14477,5
14484,24
14485,4
14491,2
14492,1
14493,2
14497,1
14498,1
14505,5
14509,1
14519,11
14521,11
14526,1
14527,1
14529,1
14537,1
14540,1
14541,5
14553,4
14557,4
14571,4
14573,1
14577,4
14578,10
14579,1
14580,4
14582,1
14586,1
14594,1
14599,1
14602,6
14604,4
14613,1
14619,1
14625,3
14631,1
14633,2
14639,1
14640,4
14646,10
14649,4
14658,1
14666,2
14667,4
14671,1
14673,2
14678,7
14680,2
14686,4
14690,9
14699,2
14702,2
14703,1
14705,2
14709,1
14710,1
14712,1
14717,1
14723,5
14724,1
14730,1
14733,1
14736,1
14738,4
14748,4
14754,2
14760,1
14762,2
14765,1
14766,2
14767,2
14769,1
14771,1
14772,1
14773,1
14774,2
14777,7
14780,1
14781,1
14789,1
14790,1
14794,1
14795,1
14797,1
14799,1
14805,1
14806,1
14808,4
14811,1
14813,1
14816,1
14826,1
14829,4
14831,3
14838,2
14843,1
14851,1
14852,1
14854,3
14856,1
14868,2
14871,5
14874,5
14875,3
14879,6
14880,3
14893,2
14901,4
14920,9
14921,1
14925,1
14928,1
14930,1
14931,2
14939,3
14941,1
14944,6
14947,7
14948,1
14949,2
14951,1
14955,2
14959,1
14966,2
14967,2
14973,2
14974,1
14977,1
14978,1
14979,1
14986,1
14988,3
14994,2
14997,6
14998,2
14999,1
15003,2
15005,3
15007,3
15008,1
15014,1
15015,1
15026,2
15033,1
15034,2
15037,1
15049,5
15057,1
15061,1
15062,3
15072,7
15073,8
15074,2
15075,2
15076,2
15083,1
15085,12
15086,1
15090,4
15091,1
15093,1
15096,1
15104,1
15112,1
15122,1
15128,1
15130,1
15131,1
15133,1
15136,1
15138,8
15139,1
15145,2
15146,2
15150,2
15152,2
15156,2
15164,1
15170,3
15171,1
15173,1
15175,2
15186,1
15191,1
15198,1
15199,1
15200,4
15207,1
15208,1
15214,1
15219,4
15221,1
15225,2
15229,1
15230,3
15232,1
15233,1
15240,1
15251,3
15254,1
15263,1
15273,5
15275,8
15276,1
15281,2
15282,1
15283,1
15284,4
15286,1
15297,1
15299,1
15300,1
15301,1
15302,1
15308,1
15311,1
15315,4
15318,1
15323,1
15326,5
15330,1
15331,2
15341,1
15350,1
15351,1
15360,3
15363,1
15366,2
15367,2
15368,5
15373,1
15374,1
15379,1
15383,2
15387,2
15390,3
15395,1
15405,1
15411,1
15414,1
15426,1
15434,3
15437,1
15441,7
15442,1
15446,1
15452,1
15474,2
15483,1
15484,1
15485,6
15494,1
15498,5
15500,1
15510,1
15514,1
15517,4
15519,1
15529,3
15530,5
15535,1
15536,1
15539,2
15547,3
15554,1
15555,2
15556,1
15561,1
15567,2
15592,1
15597,1
15599,1
15620,4
15621,1
15627,3
15632,1
15635,2
15636,5
15638,2
15645,4
15650,1
15660,4
15664,7
15665,2
15671,2
15677,1
15686,3
15688,1
15693,2
15694,1
15696,1
15699,6
15702,1
15708,1
15719,5
15720,3
15727,1
15735,2
15738,1
15742,1
15744,1
15746,2
15749,6
15750,1
15751,3
15754,2
15757,1
15758,3
15763,2
15765,1
15770,1
15776,7
15783,1
15790,1
15796,2
15799,1
15808,1
15812,2
15815,7
15817,1
15822,1
15824,5
15827,1
15828,1
15829,1
15831,1
15835,1
15836,8
15838,1
15839,1
15843,1
15844,3
15848,2
15854,1
15856,5
15867,1
15871,2
15872,1
15878,1
15879,1
15880,2
15882,2
15885,2
15886,4
15893,5
15898,1
15900,1
15904,1
15906,2
15909,1
15917,1
15925,1
15929,2
15933,4
15935,1
15943,1
15951,1
15952,5
15956,22
15957,1
15971,1
15972,2
15979,1
15984,1
15997,3
16007,1
16008,2
16014,1
16016,1
16019,1
16024,6
16028,1
16033,1
16039,2
16043,1
16044,1
16054,1
16066,2
16068,1
16072,1
16073,6
16076,4
16079,1
16080,3
16087,1
16097,5
16098,1
16099,3
16106,1
16107,6
16112,1
16120,6
16122,1
16125,1
16129,1
16133,1
16134,1
16135,4
16137,4
16139,1
16140,2
16142,3
16148,8
16151,4
16152,2
16153,1
16160,4
16163,2
16165,1
16169,2
16170,3
16174,1
16178,1
16182,2
16183,2
16186,1
16187,1
16190,2
16191,6
16194,1
16199,1
16202,1
16203,7
16211,1
16215,1
16217,4
16227,1
16230,1
16236,1
16240,1
16246,3
16251,3
16253,3
16255,7
16263,1
16266,1
16272,4
16274,1
16276,5
16278,1
16281,1
16289,1
16290,1
16291,2
16293,1
16295,2
16296,2
16298,1
16306,5
16312,1
16314,1
16319,1
16324,2
16345,1
16351,6
16354,4
16356,1
16357,2
16366,6
16373,2
16380,4
16384,3
16386,2
16392,1
16394,1
16398,1
16403,1
16417,1
16422,1
16424,1
16430,1
16434,1
16436,1
16440,1
16443,2
16446,2
16450,1
16454,3
16459,2
16460,1
16466,2
16470,2
16472,28
16476,1
16477,2
16479,4
16482,1
16490,2
16492,4
16495,2
16496,1
16501,3
16502,1
16514,2
16524,1
16527,2
16529,2
16530,1
16531,3
16533,1
16537,2
16540,13
16544,1
16546,4
16548,1
16549,1
16552,1
16553,4
16556,3
16557,1
16562,1
16581,3
16582,6
16583,2
16584,2
16591,4
16593,5
16596,1
16604,2
16614,1
16616,1
16630,3
16635,4
16647,4
16651,2
16653,1
16664,1
16678,2
16682,3
16687,2
16691,3
16698,1
16699,1
16700,1
16704,2
16706,2
16714,2
16720,1
16727,1
16736,6
16742,1
16750,1
16754,1
16756,4
16760,1
16772,1
16786,1
16788,4
16791,7
16792,1
16796,1
16798,1
16800,2
16805,1
16810,9
16813,1
16815,4
16817,1
16820,1
16821,3
16827,1
16835,1
16836,1
16837,15
16838,3
16852,1
16861,1
16862,1
16863,5
16865,1
16868,2
16877,2
16880,1
16882,1
16884,7
16888,2
16893,2
16894,2
16897,1
16898,2
16899,2
16901,2
16904,3
16909,5
16916,1
16918,1
16921,6
16929,5
16932,1
16933,2
16939,2
16955,2
16956,1
16970,36
16977,1
16983,4
16984,1
16993,8
16997,2
17001,1
17002,3
17004,2
17010,2
17013,3
17015,4
17020,1
17023,3
17024,3
17035,1
17040,1
17041,1
17047,2
17060,3
17071,1
17072,1
17075,5
17076,2
17081,3
17092,1
17094,1
17095,3
17096,1
17103,7
17105,3
17107,3
17111,1
17124,1
17134,1
17140,1
17142,3
17145,2
17151,5
17152,1
17161,1
17162,1
17163,1
17166,1
17175,4
17186,1
17187,2
17189,3
17192,2
17195,4
17198,1
17199,1
17200,1
17204,1
17205,1
17207,1
17209,1
17214,6
17215,1
17219,1
17222,4
17226,1
17233,3
17234,1
17236,1
17237,1
17240,2
17241,12
17242,2
17257,1
17260,2
17262,1
17263,2
17264,1
17265,4
17271,1
17277,2
17285,1
17287,1
17288,1
17289,7
17297,1
17303,1
17307,2
17312,2
17314,5
17315,1
17316,1
17319,1
17322,3
17326,3
17327,3
17335,1
17338,2
17341,1
17346,3
17347,3
17348,2
17355,6
17361,2
17362,2
17370,1
17376,2
17389,3
17390,2
17399,2
17405,9
17411,2
17419,2
17426,2
17432,2
17436,1
17437,2
17447,4
17450,1
17459,1
17462,1
17467,2
17472,6
17473,1
17474,3
17476,1
17479,2
17483,1
17491,1
17497,3
17499,3
17504,3
17507,5
17508,2
17510,3
17511,2
17513,2
17514,4
17526,1
17529,1
17530,2
17535,1
17539,3
17542,1
17546,6
17552,2
17553,3
17559,1
17561,4
17567,1
17574,4
17576,2
17582,4
17596,1
17597,1
17599,1
17600,1
17608,1
17615,2
17617,1
17618,1
17619,2
17620,1
17635,4
17636,1
17637,1
17640,1
17641,4
17644,2
17649,2
17652,1
17657,1
17658,3
17663,2
17667,2
17669,1
17677,1
17679,1
17683,3
17689,1
17691,7
17694,2
17697,3
17703,3
17705,1
17715,1
17718,1
17723,1
17733,1
17737,1
17748,4
17753,7
17754,3
17759,2
17760,1
17764,4
17774,3
17777,1
17780,3
17784,1
17790,11
17794,1
17804,1
17811,1
17812,1
17813,1
17822,1
17830,1
17833,1
17839,1
17842,1
17843,1
17853,1
17854,1
17858,2
17863,1
17866,4
17867,2
17870,1
17872,1
17874,1
17877,6
17880,3
17883,1
17885,3
17887,3
17896,5
17904,3
17912,1
17915,2
17917,7
17920,3
17923,1
17924,11
17927,1
17930,2
17935,5
17937,5
17940,2
17962,2
17965,2
17966,1
17973,1
17974,2
17976,1
17983,1
17994,2
18015,4
18018,8
18019,4
18020,4
18022,1
18027,4
18029,1
18035,1
18042,1
18046,1
18047,3
18048,1
18049,2
18050,3
18052,1
18054,1
18056,1
18057,3
18062,1
18067,2
18071,2
18073,3
18077,1
18078,1
18082,1
18085,2
18086,2
18089,1
18095,3
18097,1
18099,1
18100,1
18101,4
18103,1
18113,2
18115,1
18121,2
18126,1
18129,5
18137,5
18143,2
18150,1
18152,3
18166,4
18168,1
18169,1
18185,4
18188,2
18202,2
18205,2
18206,4
18208,1
18209,1
18214,2
18219,2
18222,13
18227,2
18254,1
18256,1
18258,2
18261,3
18278,5
18279,5
18285,4
18290,7
18291,1
18293,2
18300,7
18305,1
18306,1
18310,1
18318,3
18321,1
18322,1
18324,1
18325,1
18328,2
18329,3
18338,1
18347,1
18350,1
18351,1
18353,2
18354,2
18358,6
18361,2
18365,1
18371,14
18372,1
18373,1
18374,9
18380,3
18383,2
18384,1
18391,1
18393,1
18409,6
18413,1
18418,5
18419,23
18421,3
18439,1
18442,2
18443,2
18453,1
18456,1
18459,1
18464,1
18465,1
18473,1
18477,1
18478,1
18480,1
18490,2
18493,2
18495,1
18497,1
18503,1
18504,1
18513,1
18519,13
18521,2
18524,1
18525,1
18529,5
18536,1
18538,2
18539,1
18546,1
18547,5
18548,1
18551,1
18552,10
18554,2
18555,1
18556,1
18557,2
18561,1
18569,1
18576,1
18588,2
18591,1
18593,3
18595,2
18604,1
18607,1
18618,4
18619,5
18623,1
18626,1
18628,1
18636,1
18637,1
18639,3
18643,2
18654,3
18655,2
18657,2
18662,1
18667,3
18675,4
18683,2
18685,5
18688,1
18691,1
18692,4
18694,1
18711,1
18712,1
18715,2
18718,1
18719,6
18724,1
18725,1
18726,2
18733,1
18734,1
18736,1
18738,2
18746,2
18751,1
18752,1
18757,1
18771,2
18780,16
18781,1
18782,2
18784,1
18786,1
18789,1
18790,1
18817,1
18818,5
18821,2
18834,1
18841,1
18850,1
18858,7
18859,1
18864,4
18866,4
18868,1
18870,2
18873,1
18881,1
18888,1
18889,1
18901,1
18902,1
18904,2
18909,1
18911,2
18914,3
18919,5
18932,1
18937,1
18940,6
18946,3
18947,1
18949,1
18954,2
18958,2
18963,1
18965,1
18967,4
18974,1
18975,1
19002,1
19004,1
19005,3
19010,3
19012,1
19024,3
19028,1
19030,2
19032,2
19036,2
19044,1
19045,2
19046,1
19049,3
19053,2
19066,3
19068,1
19069,2
19071,2
19075,3
19077,3
19078,2
19081,1
19085,1
19086,2
19094,3
19098,1
19102,1
19114,1
19115,1
19119,1
19120,1
19130,4
19131,1
19135,2
19141,11
19143,1
19145,1
19146,3
19149,2
19152,1
19158,1
19161,1
19182,1
19187,1
19190,1
19193,1
19194,7
19197,10
19199,3
19200,6
19205,2
19206,1
19210,1
19211,1
19214,1
19224,3
19225,1
19232,3
19235,2
19237,3
19239,5
19256,1
19257,1
19259,1
19264,1
19281,11
19282,1
19289,1
19290,2
19291,2
19307,1
19309,2
19312,1
19315,2
19320,1
19322,1
19330,11
19334,1
19335,3
19344,1
19347,3
19348,1
19349,2
19351,1
19353,1
19358,1
19365,3
19387,2
19397,2
19398,1
19403,1
19404,1
19405,2
19407,1
19408,1
19411,1
19418,1
19423,1
19424,6
19425,4
19426,1
19427,2
19428,1
19432,1
19437,2
19440,1
19448,1
19450,1
19452,6
19453,6
19460,1
19463,1
19473,2
19474,1
19476,2
19481,1
19484,1
19492,1
19498,2
19499,1
19500,2
19501,2
19505,1
19508,2
19516,10
19521,1
19522,1
19524,4
19528,3
19529,1
19535,3
19541,1
19544,3
19548,9
19561,1
19566,2
19572,6
19573,8
19575,1
19576,4
19584,1
19588,1
19594,2
19600,2
19604,8
19606,4
19607,2
19613,1
19624,2
19636,2
19645,1
19655,2
19656,5
19657,1
19665,4
19667,1
19673,1
19674,1
19678,2
19683,4
19684,1
19687,4
19690,2
19693,1
19696,1
19697,1
19699,1
19707,1
19713,1
19716,3
19721,3
19722,3
19723,2
19726,1
19728,1
19729,1
19744,1
19746,2
19749,2
19750,2
19754,1
19756,1
19757,1
19759,1
19767,1
19777,6
19779,2
19790,2
19801,1
19810,1
19817,1
19827,2
19829,2
19843,1
19848,3
19849,1
19852,1
19856,1
19857,5
19859,1
19867,2
19870,1
19871,3
19877,8
19879,1
19880,2
19886,1
19888,1
19889,1
19893,2
19900,2
19906,1
19909,2
19910,1
19918,9
19922,1
19925,4
19929,3
19930,1
19933,1
19934,1
19935,1
19946,1
19947,4
19952,3
19956,1
19958,1
19966,1
19973,1
19976,9
19977,1
19979,1
19982,1
19987,3
19994,7
20010,1
20012,1
20018,2
20026,2
20027,4
20030,1
20039,1
20043,8
20046,2
20048,2
20049,1
20053,3
20060,6
20064,1
20067,1
20070,2
20075,1
20076,6
20082,3
20089,1
20093,2
20103,2
20105,2
20106,9
20109,2
20110,2
20115,14
20116,4
20120,3
20126,1
20128,2
20129,2
20130,9
20137,1
20142,1
20143,2
20166,3
20171,1
20180,2
20191,1
20193,3
20195,1
20196,1
20203,7
20205,1
20206,2
20208,1
20215,1
20222,2
20232,1
20241,3
20243,4
20252,4
20255,2
20256,5
20258,4
20259,1
20269,4
20289,1
20290,1
20292,1
20295,1
20300,1
20303,1
20312,14
20325,1
20335,1
20345,1
20355,3
20357,1
20360,1
20367,1
20368,1
20380,1
20384,1
20388,3
20390,1
20393,1
20399,2
20405,3
20406,1
20413,5
20414,1
20422,1
20426,1
20429,4
20437,1
20439,2
20447,1
20451,2
20459,17
20462,2
20463,1
20471,4
20475,1
20484,1
20485,1
20486,1
20487,1
20488,2
20489,2
20501,1
20503,1
20508,1
20509,1
20513,1
20517,1
20524,2
20532,3
20534,2
20535,3
20537,4
20542,1
20544,3
20547,1
20551,1
20555,1
20563,1
20564,1
20565,1
20569,2
20570,1
20571,1
20575,1
20576,1
20577,10
20578,7
20582,1
20584,2
20598,1
20599,3
20606,1
20611,3
20620,1
20624,1
20626,6
20630,1
20631,1
20632,2
20633,1
20639,2
20654,7
20655,1
20656,3
20664,3
20675,3
20676,1
20681,12
20682,2
20688,2
20690,1
20696,6
20704,2
20706,1
20712,2
20713,1
20718,1
20720,4
20722,3
20724,1
20725,1
20733,2
20750,3
20763,1
20765,2
20767,2
20785,1
20796,1
20806,2
20810,1
20812,2
20813,1
20830,1
20831,1
20843,2
20850,2
20855,1
20865,4
20882,1
20887,7
20890,1
20892,4
20895,1
20896,4
20897,1
20900,1
20907,12
20909,1
20915,3
20920,1
20928,1
20930,1
20933,1
20935,3
20937,1
20944,1
20946,4
20949,2
20953,8
20955,2
20957,20
20963,2
20964,3
20969,1
20974,1
20984,1
20985,4
20991,1
20998,1
20999,1
21000,1
21001,2
21007,5
21015,1
21018,2
21028,1
21029,1
21035,1
21053,1
21056,1
21060,1
21067,1
21070,1
21072,2
21079,1
21085,1
21099,1
21102,1
21103,5
21109,1
21110,1
21111,1
21113,3
21122,1
21124,1
21133,1
21141,1
21142,5
21151,1
21155,1
21158,2
21160,1
21162,4
21166,1
21168,1
21170,10
21171,1
21173,7
21175,1
21176,13
21178,3
21183,2
21202,1
21209,2
21220,1
21221,3
21239,1
21241,1
21248,1
21249,7
21257,4
21258,4
21259,3
21262,1
21265,1
21272,2
21273,2
21274,2
21275,1
21279,1
21282,1
21284,2
21292,6
21293,2
21296,4
21301,2
21307,4
21311,1
21313,9
21314,1
21317,1
21318,2
21321,2
21334,1
21337,5
21350,1
21352,3
21356,4
21366,2
21369,1
21378,2
21380,4
21385,1
21388,2
21391,1
21392,5
21394,1
21405,4
21406,1
21407,1
21409,1
21414,1
21416,3
21417,2
21419,2
21428,7
21429,1
21430,1
21431,13
21432,5
21436,1
21438,4
21441,1
21444,1
21455,1
21471,1
21477,2
21478,1
21479,3
21480,1
21482,2
21487,1
21493,2
21503,1
21505,1
21519,13
21527,10
21536,1
21538,1
21544,3
21547,4
21555,3
21556,1
21559,1
21560,1
21578,1
21579,1
21590,3
21596,1
21602,1
21606,1
21617,1
21621,2
21622,1
21625,2
21630,1
21636,1
21638,1
21648,1
21649,2
21650,1
21654,1
21656,1
21658,2
21663,3
21665,1
21682,1
21686,1
21688,2
21692,1
21693,3
21698,1
21699,1
21705,1
21706,2
21707,3
21709,3
21717,2
21723,1
21727,1
21729,1
21732,1
21734,1
21737,1
21738,1
21746,2
21747,4
21751,3
21752,1
21754,1
21757,1
21768,6
21779,1
21788,1
21795,1
21798,4
21801,1
21804,1
21807,1
21808,1
21816,1
21818,1
21822,1
21823,5
21824,2
21826,8
21829,4
21830,1
21831,1
21838,4
21839,1
21846,1
21851,1
21852,2
21853,1
21854,1
21858,3
21859,1
21860,3
21861,3
21862,1
21865,1
21867,1
21884,2
21887,1
21895,1
21897,3
21902,1
21914,1
21917,4
21919,1
21929,1
21930,1
21934,2
21937,1
21938,1
21958,1
21959,1
21962,2
21964,1
21969,1
21974,2
21975,2
21982,4
21986,1
21994,5
21995,6
21999,1
22000,1
22001,1
22003,1
22010,1
22012,1
22018,3
22020,1
22025,1
22033,2
22038,1
22039,1
22042,1
22044,1
22046,1
22054,1
22056,11
22057,2
22058,1
22060,2
22061,1
22064,2
22066,1
22067,2
22070,1
22072,3
22080,1
22081,1
22083,1
22105,2
22113,2
22122,1
22128,1
22137,1
22141,1
22147,1
22149,2
22150,2
22158,1
22165,5
22169,1
22170,5
22172,5
22182,1
22189,7
22192,3
22198,2
22216,1
22220,1
22221,4
22226,7
22227,4
22232,1
22238,1
22241,5
22242,19
22247,2
22263,3
22265,1
22273,1
22278,5
22280,1
22287,2
22292,4
22297,1
22299,2
22305,2
22306,3
22309,1
22315,3
22320,3
22326,1
22332,1
22340,1
22341,1
22348,6
22353,2
22356,1
22357,2
22365,1
22368,2
22373,3
22376,1
22379,1
22385,1
22386,1
22389,1
22391,1
22395,2
22398,1
22407,1
22408,1
22413,1
22414,1
22417,1
22421,1
22428,3
22435,1
22436,1
22438,2
22446,1
22447,2
22448,1
22449,1
22462,1
22468,5
22469,1
22473,4
22478,5
22481,1
22483,1
22484,2
22487,1
22488,3
22490,4
22501,1
22505,1
22508,1
22509,2
22512,3
22515,13
22517,1
22522,9
22524,2
22525,1
22529,2
22534,14
22540,3
22541,1
22544,3
22546,1
22547,2
22553,1
22555,1
22557,1
22558,2
22559,1
22564,1
22566,4
22570,8
22571,1
22575,2
22579,1
22582,3
22586,1
22587,2
22590,2
22599,5
22600,1
22610,3
22611,1
22614,1
22615,1
22617,10
22632,1
22634,1
22640,1
22643,1
22644,1
22647,8
22649,1
22651,1
22652,2
22665,1
22679,1
22680,1
22688,3
22694,3
22695,2
22711,7
22716,1
22719,1
22720,4
22721,3
22723,1
22724,2
22728,1
22730,3
22731,4
22735,1
22741,1
22745,2
22749,6
22753,3
22755,1
22758,2
22760,6
22776,3
22779,2
22799,1
22802,1
22803,1
22806,2
22808,4
22809,23
22817,1
22821,3
22822,1
22824,1
22827,2
22836,1
22844,1
22846,2
22851,1
22856,2
22857,2
22865,2
22868,1
22872,2
22874,3
22877,1
22882,1
22883,2
22886,3
22887,9
22889,1
22890,2
22895,2
22906,2
22916,1
22920,2
22922,1
22923,1
22925,1
22931,2
22939,1
22940,2
22942,1
22945,1
22946,1
22949,5
22955,4
22956,3
22957,1
22960,2
22962,1
22964,1
22971,1
22981,1
22985,1
22990,2
22994,5
22996,11
23004,5
23007,4
23014,1
23016,1
23022,11
23023,10
23025,1
23034,11
23035,5
23039,1
23047,1
23055,1
23056,1
23062,2
23064,31
23070,2
23077,1
23079,1
23084,1
23086,1
23088,1
23095,13
23099,2
23102,1
23113,2
23116,4
23121,1
23130,6
23132,1
23137,2
23143,1
23156,1
23158,2
23161,2
23165,6
23166,1
23167,3
23176,4
23184,2
23187,3
23190,4
23195,1
23196,2
23205,13
23208,1
23211,3
23214,1
23215,1
23217,1
23221,1
23228,3
23234,3
23241,1
23245,1
23252,21
23253,1
23254,2
23258,1
23259,1
23262,2
23263,1
23265,4
23274,4
23276,9
23285,1
23293,1
23298,1
23302,2
23303,1
23304,5
23306,2
23314,1
23318,2
23320,1
23322,5
23325,1
23331,1
23332,1
23335,1
23337,1
23338,1
23346,13
23348,3
23355,1
23361,1
23366,2
23370,2
23376,1
23378,2
23384,2
23388,4
23392,2
23395,5
23398,1
23400,3
23401,1
23404,3
23413,1
23415,1
23416,1
23422,1
23423,1
23424,3
23427,1
23431,2
23436,2
23438,2
23441,3
23442,4
23453,3
23457,1
23463,7
23464,1
23467,1
23469,1
23479,4
23483,1
23485,1
23487,3
23488,1
23505,1
23509,3
23517,3
23521,1
23523,1
23524,2
23529,1
23530,1
23538,1
23542,5
23552,4
23555,1
23557,2
23558,1
23561,1
23562,1
23564,1
23567,2
23570,2
23574,1
23577,1
23580,4
23581,1
23586,1
23588,3
23591,3
23607,1
23609,2
23621,1
23622,1
23627,4
23638,3
23639,3
23646,8
23649,4
23651,1
23655,1
23657,2
23661,3
23665,3
23675,1
23683,1
23684,1
23686,2
23691,2
23692,1
23696,1
23702,3
23706,1
23708,2
23710,1
23713,3
23720,1
23722,1
23729,1
23730,3
23734,3
23736,1
23738,1
23740,4
23743,2
23749,3
23750,1
23752,1
23755,2
23756,7
23757,3
23768,2
23770,1
23771,4
23773,3
23788,11
23799,1
23801,6
23802,1
23803,1
23804,1
23812,1
23826,1
23831,1
23832,1
23834,2
23836,1
23837,1
23841,1
23848,1
23852,1
23860,5
23865,2
23871,1
23872,1
23873,1
23880,1
23883,2
23884,1
23896,3
23908,2
23909,1
23915,1
23917,2
23919,1
23921,17
23924,1
23928,2
23929,1
23934,2
23936,3
23938,2
23940,1
23944,1
23945,4
23947,1
23948,2
23954,2
23957,1
23959,1
23969,4
23975,1
23978,2
23980,4
23988,1
23992,1
23998,2
23999,1
24005,2
24009,1
24011,1
24013,2
24015,6
24018,1
24019,6
24021,1
24022,8
24028,1
24030,1
24038,1
24040,5
24044,2
24047,2
24048,4
24056,3
24057,1
24063,1
24067,1
24072,5
24076,1
24081,1
24092,3
24093,2
24094,1
24107,5
24109,2
24110,1
24113,2
24118,1
24120,1
24122,2
24124,1
24135,1
24139,1
24142,4
24144,3
24146,1
24149,1
24153,3
24156,3
24157,3
24172,1
24175,1
24177,1
24181,1
24182,3
24187,1
24190,4
24191,1
24192,1
24202,4
24204,1
24205,1
24206,2
24209,6
24212,2
24216,1
24217,1
24218,1
24223,6
24228,1
24233,1
24235,1
24244,1
24249,7
24253,2
24255,3
24256,2
24260,3
24261,1
24262,6
24265,1
24275,3
24276,1
24279,2
24280,1
24282,7
24284,1
24286,1
24292,1
24299,2
24307,1
24313,2
