uid,shang10,shang9,shang8,shang11
39098.0,6.405333138,6.100636125,5.836040761,5.31673600975
39101.0,4.292650699,4.723016822,4.57956144767,4.723016822
39102.0,4.89090090467,4.974842946,4.848929884,4.90489124489
39104.0,5.292153929,5.292153929,5.292153929,5.292153929
39105.0,4.723016822,4.47388420633,4.154158974,4.974842946
39110.0,5.3488056545,5.2794899785,5.2228925925,5.438153234
39111.0,5.405415974,5.064216398,5.064216398,4.723016822
39117.0,4.809815297,5.25764682867,5.722768363,5.240356826
39119.0,5.584137011,5.584137011,5.584137011,5.584137011
39125.0,6.153413856,6.153413856,6.153413856,6.153413856
39126.0,6.153413856,6.153413856,6.153413856,6.153413856
39129.0,5.722768363,5.722768363,5.722768363,5.722768363
39131.0,6.464550799,6.464550799,6.464550799,6.464550799
39137.0,5.781982259,5.781982259,5.781982259,5.931812567
39139.0,4.292650699,4.292650699,4.292650699,4.292650699
39142.0,5.292153929,4.084961546,5.292153929,4.889756468
39148.0,5.0075853755,5.10325677172,5.01003101067,5.292153929
39149.0,6.153413856,6.0640507505,6.10873230325,6.10873230325
39151.0,6.405333138,6.405333138,6.405333138,6.405333138
39152.0,4.5078337605,4.292650699,4.44648183167,4.292650699
39153.0,5.292153929,5.153538105,5.14271614344,4.98245639633
39154.0,4.58916345825,4.41858953975,4.053717366,4.35382345467
39155.0,4.723016822,4.00594659633,3.862594545,4.723016822
39160.0,5.836040761,5.5829743525,5.329907944,5.5829743525
39161.0,3.862594545,3.862594545,4.085275176,3.936821422
39163.0,6.405333138,6.405333138,6.405333138,6.405333138
39166.0,5.501180385,5.501180385,5.501180385,5.501180385
39171.0,5.40925581467,5.836040761,5.836040761,5.779404562
39174.0,5.3487849515,5.405415974,5.37395429483,5.367661959
39178.0,4.61731373567,4.659260334,4.659260334,4.70120693233
39179.0,4.23864787967,4.27018736914,4.19559689667,4.43626111633
39182.0,5.07059257,4.8340846905,4.74800439383,4.339335921
39183.0,5.0075853755,5.1972977445,5.292153929,5.292153929
39186.0,4.974842946,4.97107382364,4.57956144767,5.35881707725
39190.0,5.657311097,5.5313635355,5.405415974,5.5313635355
39199.0,5.153538105,4.595638843,5.1303819795,4.974842946
39202.0,5.722768363,5.722768363,5.722768363,5.722768363
39207.0,6.33987127,6.33987127,6.33987127,6.33987127
39208.0,5.483172026,5.501180385,4.501535282,5.16196256433
39212.0,6.186884261,5.97467729,5.24706168587,5.37485472583
39213.0,5.292153929,5.3651496995,5.3651496995,5.43814547
39226.0,4.292650699,4.292650699,4.292650699,4.292650699
39227.0,3.862594545,4.255435857,3.862594545,5.351362178
39232.0,5.722768363,5.07074355425,5.07074355425,4.4187187455
39239.0,5.931812567,5.931812567,5.931812567,5.931812567
39244.0,5.722768363,4.792681454,5.05907224633,4.55458628025
39245.0,4.292650699,4.292650699,4.292650699,4.292650699
39253.0,5.292153929,5.292153929,5.292153929,5.292153929
39255.0,4.383484991,3.862594545,4.154158974,4.2928056835
39265.0,4.7321718252,4.61090357512,4.65601637829,4.69134278171
39266.0,6.014774739,6.014774739,6.014774739,6.014774739
39272.0,5.722768363,5.66987629817,5.722768363,5.5640921685
39278.0,4.62581844233,5.722768363,5.781982259,4.5078337605
39281.0,5.722768363,5.885770109,5.292153929,5.63356413367
39286.0,4.689418114,4.544373396,4.292650699,4.59480518975
39296.0,5.37130440225,5.23603882863,5.100773255,5.23603882863
39298.0,5.5936991165,5.5936991165,5.5936991165,5.5936991165
39300.0,5.564128401,4.974842946,3.862594545,5.507461146
39302.0,4.00594659633,4.2034839705,4.1659171832,4.14929864767
39304.0,4.25951889217,4.27974412914,4.40074178229,4.662655338
39305.0,5.226703564,4.83139906967,4.292650699,4.974842946
39308.0,4.28459684888,4.609454183,4.44702551594,4.44702551594
39312.0,5.836040761,5.836040761,6.153413856,6.153413856
39316.0,3.862594545,3.862594545,3.862594545,3.862594545
39317.0,4.81706879833,5.07059257,5.105110467,5.292153929
39318.0,5.722768363,5.9380911095,6.153413856,5.9380911095
39324.0,6.405333138,6.405333138,6.405333138,6.405333138
39331.0,5.48354847033,4.93979976467,5.2116741175,5.2116741175
39332.0,5.931812567,5.931812567,5.931812567,5.931812567
39338.0,5.716524366,5.716524366,5.716524366,5.716524366
39341.0,5.0641905255,4.80695886333,5.292153929,4.5078337605
39346.0,5.292153929,5.292153929,5.292153929,5.292153929
39348.0,6.153413856,6.153413856,6.153413856,6.153413856
39364.0,4.974842946,5.931812567,5.931812567,4.974842946
39369.0,4.974842946,4.292650699,3.862594545,4.37669606333
39372.0,4.974842946,5.1334984375,5.1334984375,5.292153929
39376.0,4.2928056835,4.46014440867,4.8275366935,4.260090849
39400.0,5.885770109,5.885770109,5.885770109,5.885770109
39404.0,5.212743531,5.26189278167,5.01969462489,4.584447562
39414.0,4.292650699,4.292650699,4.292650699,4.8490333365
39427.0,6.445431881,5.292153929,6.445431881,6.061005897
39441.0,5.292153929,4.9948864945,4.85989704083,4.292650699
39443.0,4.723016822,5.2539988475,5.784980873,5.2539988475
39445.0,6.781937074,6.722718659,6.662584889,6.483098934
39452.0,6.614389175,6.614389175,6.614389175,6.614389175
39453.0,5.657311097,5.657311097,5.657311097,5.657311097
39455.0,6.087953139,6.087953139,6.087953139,6.087953139
39457.0,4.78744649067,4.5078337605,4.52933614747,4.29272819125
39458.0,5.405415974,5.05797221322,4.79360598067,4.974894685
39460.0,5.97467729,5.97467729,5.97467729,5.97467729
39465.0,6.405333138,6.405333138,6.405333138,6.405333138
39471.0,6.405333138,6.405333138,6.405333138,6.405333138
39473.0,5.405415974,5.140195575,4.723016822,5.292153929
39475.0,4.65025760725,5.007709531,4.292650699,3.862594545
39477.0,3.862594545,3.862594545,3.862594545,3.862594545
39482.0,3.862594545,3.96905515633,3.96905515633,4.07551576767
39488.0,4.820666099,4.5078337605,6.153413856,4.74161495633
39503.0,5.08061327367,4.43610607333,4.723016822,4.848929884
39504.0,4.154158974,4.154158974,3.919132555,4.154158974
39506.0,4.5078337605,4.292650699,4.5078337605,4.723016822
39507.0,5.0642552035,4.248144827,4.077622622,5.584137011
39513.0,5.584137011,5.40872755917,5.362555688,5.2794899785
39515.0,4.827719535,4.974842946,5.584137011,5.0198302675
39525.0,3.9989503152,3.93427057067,4.2928056835,4.04694860657
39532.0,5.722768363,5.41746009275,5.1121518225,5.41746009275
39535.0,5.292153929,4.974842946,5.18638360133,5.292153929
39537.0,4.79616017467,4.46453626211,4.4187187455,4.41068613623
39539.0,5.722768363,5.722768363,5.722768363,5.722768363
39541.0,4.848929884,4.848929884,4.848929884,4.848929884
39542.0,5.292153929,5.3487849515,5.1213185675,4.723016822
39543.0,5.405415974,5.405415974,5.405415974,5.405415974
39549.0,5.83569333367,5.976207623,5.6870272616,6.240248782
39551.0,4.544373396,4.37655826467,4.292650699,4.292650699
39554.0,3.862594545,3.862594545,3.9989503152,4.07126869575
39557.0,5.24594865433,5.0033511215,4.92825762975,5.222846017
39561.0,4.455523524,4.25022427175,4.25022427175,4.0449250195
39564.0,4.723016822,4.723016822,3.862594545,4.43620939633
39565.0,5.584137011,5.584137011,5.584137011,5.584137011
39567.0,6.05244065,6.05244065,6.05244065,6.05244065
39569.0,4.723016822,4.59833170567,4.292650699,4.779327596
39581.0,5.01003101067,5.01003101067,5.01003101067,5.01003101067
39582.0,5.8487228265,5.3340770505,5.015131474,3.862594545
39585.0,4.292650699,4.292650699,4.292650699,4.292650699
39586.0,4.577374237,3.862594545,3.862594545,5.292153929
39587.0,4.974842946,4.292650699,4.681727994,4.64974054633
39599.0,4.94304422775,4.95046595767,4.87286729,4.67584727567
39613.0,4.90658869488,4.7812574372,4.5761725845,4.75467290553
39616.0,6.014774739,6.014774739,6.014774739,6.014774739
39622.0,5.07059257,5.07059257,5.03867602867,5.07059257
39626.0,5.501180385,5.501180385,5.501180385,5.501180385
39631.0,6.316422771,6.316422771,6.316422771,6.316422771
39633.0,5.657311097,5.46255494517,5.722768363,5.0075853755
39635.0,5.253716509,4.077622622,4.41429618367,4.58187843822
39638.0,6.014774739,6.014774739,6.014774739,6.014774739
39641.0,6.153413856,6.153413856,6.153413856,6.153413856
39644.0,5.836040761,5.836040761,5.836040761,5.836040761
39645.0,4.620362592,4.663730966,4.900054117,4.853215858
39650.0,5.58954798767,5.80371241544,5.85464773783,5.65072934743
39659.0,5.153538105,5.153538105,5.153538105,5.153538105
39666.0,6.153413856,6.153413856,6.087953139,6.131593617
39668.0,6.316422771,6.316422771,6.316422771,6.316422771
39671.0,6.405333138,6.405333138,6.405333138,6.405333138
39673.0,4.292650699,4.34644646438,4.45403799512,4.723016822
39676.0,6.121545176,6.121545176,6.121545176,6.121545176
39678.0,5.722768363,5.722768363,5.722768363,5.722768363
39684.0,6.27937971,6.27937971,6.27937971,6.27937971
39689.0,4.113544181,4.292650699,4.49994846,4.252986393
39694.0,4.848929884,4.974842946,4.974842946,4.89090090467
39706.0,5.348847056,4.66352073333,4.077622622,4.723016822
39725.0,5.86919365967,5.60877242775,5.4769043888,5.65162349207
39726.0,5.1535769165,5.178195515,5.16588621575,5.16588621575
39728.0,4.292650699,5.007709531,5.722768363,5.007709531
39732.0,5.671521681,5.7227838925,5.90357611483,6.316422771
39735.0,5.8044115945,5.722768363,5.9045918298,5.69289546025
39742.0,4.49842200433,4.4425528025,4.00594659633,4.36238221633
39746.0,5.836040761,4.85317103367,5.34460589733,5.34460589733
39748.0,5.722768363,5.292153929,5.507461146,5.507461146
39751.0,5.20002706643,5.15243271313,5.41004929557,5.52464872229
39752.0,5.438153234,5.438153234,5.438153234,5.438153234
39756.0,5.584137011,5.584137011,5.584137011,5.584137011
39767.0,3.862594545,3.93216371633,3.966948302,3.966948302
39768.0,5.43814547,4.792681454,5.140195575,5.10244156
39774.0,3.862594545,3.862594545,3.862594545,3.862594545
39780.0,5.885770109,5.588962019,5.66073109133,5.507461146
39784.0,4.9118237677,4.35360289629,4.70196110855,4.42376768538
39785.0,5.722768363,5.5640921685,5.405415974,5.5640921685
39787.0,4.4185120475,4.80702783167,4.890969873,5.61566093567
39789.0,6.781937074,6.26560322067,6.781937074,6.781937074
39790.0,4.292650699,4.723094402,4.292650699,4.43613193333
39791.0,5.261914631,5.31507745178,5.29383610133,5.389481623
39792.0,5.931812567,5.584137011,5.5177717102,6.212630577
39802.0,4.65139251633,4.4541930235,4.777216568,4.4541930235
39815.0,5.153538105,5.153538105,5.153538105,5.153538105
39817.0,5.722768363,5.722768363,5.722768363,5.722768363
39818.0,5.292153929,5.292153929,5.292153929,5.292153929
39819.0,5.25752326075,5.25598311917,5.292153929,5.47280719
39824.0,4.97006702631,4.6635643583,4.78472725589,4.31589283292
39825.0,5.222846017,5.19974337967,4.9975707135,5.14005337006
39827.0,4.848929884,5.292153929,3.862594545,4.667892786
39832.0,4.292650699,4.292650699,4.723094402,4.43613193333
39833.0,6.212630577,6.212630577,6.212630577,6.212630577
39835.0,5.722768363,5.653452687,5.584137011,5.653452687
39836.0,5.292153929,5.140195575,4.622092928,4.820666099
39842.0,5.584137011,5.584137011,5.584137011,5.584137011
39843.0,5.212743531,5.25244873,5.25244873,5.292153929
39851.0,3.862594545,3.862594545,3.959782688,4.154158974
39853.0,5.226703564,4.8616016,5.501180385,4.5078337605
39861.0,4.0577572312,4.14881982289,4.17086933871,4.28346403471
39862.0,5.292153929,4.61885441433,4.5230725025,5.292153929
39864.0,5.657311097,5.657311097,5.657311097,5.657311097
39865.0,5.722768363,5.2228925925,4.154158974,5.2228925925
39870.0,6.088912318,5.722768363,5.722768363,5.844816348
39874.0,6.212630577,6.212630577,6.212630577,6.212630577
39878.0,6.212630577,5.7645744635,5.31651835,5.7645744635
39881.0,4.351813812,4.3838934285,4.387661868,4.52004811467
39892.0,4.912780911,4.67838182225,5.153538105,4.91490027942
39893.0,4.974842946,4.974842946,5.657311097,5.20233232967
39898.0,5.2228925925,5.722768363,4.792402314,5.722768363
39905.0,5.722768363,5.722768363,5.722768363,5.722768363
39906.0,4.57956144767,4.723094402,4.292650699,4.53176884956
39911.0,3.862594545,3.862594545,3.862594545,3.862594545
39922.0,4.759952821,5.22042032075,4.8616016,4.759952821
39928.0,5.0641905255,5.2064877385,5.2064877385,5.3487849515
39931.0,4.0850442252,3.862594545,3.862594545,4.1851366605
39932.0,6.405333138,6.316422771,6.3608779545,6.3608779545
39935.0,6.405333138,5.1905018515,3.975670565,5.1905018515
39939.0,5.781982259,5.46673744633,5.722768363,5.65716268944
39941.0,4.292650699,4.663658532,5.0641905255,4.9382774635
39943.0,4.292650699,4.650180115,5.007709531,4.650180115
39946.0,5.885770109,5.722768363,5.804269236,5.804269236
39951.0,5.722768363,5.2228925925,4.723016822,5.2228925925
39953.0,4.604093479,4.869043982,4.974842946,4.974842946
39955.0,4.95601561625,5.0168331768,4.571108234,5.86631686067
39956.0,4.974842946,4.848929884,5.093973052,5.153538105
39962.0,3.862594545,3.862594545,3.862594545,4.71320378675
39967.0,5.153538105,5.153538105,5.153538105,5.153538105
39970.0,5.292153929,5.153538105,5.222846017,5.222846017
39985.0,5.153538105,3.862594545,4.6216961335,4.8489557505
39991.0,4.292650699,3.862594545,4.077622622,4.077622622
39993.0,4.292909065,4.974934914,4.318036072,5.1813732495
39994.0,5.722768363,5.722768363,5.722768363,5.722768363
39998.0,5.405415974,5.2101665395,4.94205435633,5.722768363
40004.0,5.1901639595,5.657311097,5.657311097,5.781982259
40013.0,6.584074882,6.584074882,6.584074882,6.584074882
40020.0,5.2794770395,3.975670565,4.4517146574,4.6340772334
40022.0,5.501180385,5.501180385,5.501180385,5.501180385
40024.0,6.445431881,6.445431881,6.445431881,6.445431881
40025.0,5.05140203825,5.509992544,4.723016822,4.622092928
40028.0,5.501180385,5.501180385,5.501180385,5.501180385
40030.0,5.722768363,5.438153234,4.769356587,5.438153234
40031.0,6.292054527,6.292054527,6.292054527,6.292054527
40033.0,5.8843180195,5.16810431575,5.69918617867,5.58386950464
40039.0,4.40024222975,4.27003247874,4.11562345365,4.31208551469
40045.0,5.38954370933,5.39933471257,5.722768363,4.86557256125
40048.0,5.153538105,5.38030776975,5.25718200678,5.2377001456
40052.0,4.974842946,4.292650699,4.077622622,4.448372089
40057.0,4.9382774635,5.2228925925,5.080585028,5.080585028
40058.0,4.9627573054,4.99355290571,4.715063019,4.94601269822
40060.0,5.05996390175,4.8105010515,4.64652918557,5.292153929
40063.0,5.28490999214,4.92825762975,5.292153929,4.81026476833
40067.0,3.975670565,3.975670565,3.975670565,3.975670565
40070.0,4.974842946,5.1849089125,5.394974879,5.1849089125
40083.0,4.848929884,5.5936991165,5.22131450025,5.22131450025
40103.0,4.6337468225,5.1120986035,5.779414915,5.564097345
40106.0,5.13282445375,4.87313991667,5.17966137936,5.53301976767
40109.0,5.292153929,4.8616016,5.0768777645,5.0768777645
40110.0,5.722768363,5.722768363,5.722768363,5.722768363
40111.0,4.974842946,5.222846017,4.292754022,4.69559725067
40112.0,4.66479082,4.15057183775,4.723016822,5.657311097
40113.0,5.153538105,3.862594545,3.862594545,4.292650699
40115.0,5.121675962,5.690901317,5.4062886395,5.4062886395
40120.0,4.292650699,4.292650699,4.292650699,4.292650699
40123.0,6.153413856,6.153413856,6.153413856,6.153413856
40124.0,6.153413856,5.67661484467,4.974842946,5.8272971205
40135.0,6.014774739,6.014774739,6.014774739,6.014774739
40137.0,5.405415974,5.32146531033,5.584137011,4.974842946
40139.0,4.5078337605,4.6337468225,4.6337468225,5.3488056545
40151.0,5.97467729,5.97467729,5.97467729,5.97467729
40156.0,4.089854162,4.483852506,3.862594545,4.2235210535
40157.0,4.723016822,4.292650699,4.723016822,4.57956144767
40168.0,5.148648067,4.5078337605,5.292153929,4.83700121067
40173.0,5.836040761,5.836040761,5.836040761,5.836040761
40187.0,4.974842946,4.974842946,4.974842946,4.974842946
40189.0,4.974842946,4.974842946,4.974842946,4.974842946
40194.0,5.722768363,5.501180385,4.974842946,5.804269236
40196.0,6.584074882,5.722768363,6.1534216225,6.1534216225
40197.0,4.89999384475,5.292153929,4.87293689567,5.140195575
40206.0,4.2905405455,4.27644826625,4.2293373202,4.543244645
40207.0,6.153413856,6.153413856,6.153413856,6.153413856
40208.0,5.45915710833,5.55741112967,5.584137011,5.579245741
40216.0,4.974842946,4.974842946,4.974842946,4.974842946
40218.0,5.405415974,5.405415974,5.022717758,5.292153929
40222.0,6.153413856,6.153413856,6.153413856,6.153413856
40226.0,4.723016822,4.723016822,5.02788158217,5.6376111025
40227.0,4.723016822,5.6830786935,5.20304775775,5.20304775775
40230.0,5.501180385,5.501180385,5.501180385,5.501180385
40236.0,5.65474169933,4.974842946,5.97467729,5.53475397844
40237.0,4.00594659633,3.91037856211,3.862594545,3.862594545
40239.0,5.584137011,5.584137011,5.584137011,5.584137011
40242.0,5.722768363,5.52509152875,5.52509152875,5.3274146945
40243.0,5.584137011,5.07478269967,5.722768363,5.3160770215
40249.0,5.292153929,5.657311097,5.657311097,5.007709531
40254.0,3.862594545,4.292650699,4.05373061344,4.00594659633
40255.0,4.792402314,4.723016822,4.51369559,4.025667634
40270.0,6.722718659,6.722718659,6.722718659,6.722718659
40271.0,5.836040761,5.4054418535,5.4054418535,4.974842946
40277.0,5.292153929,5.292153929,5.18638360133,5.1334984375
40280.0,4.759608171,4.974842946,4.8672255585,4.8672255585
40283.0,5.722768363,5.722768363,5.722768363,5.722768363
40284.0,6.153413856,6.153413856,6.153413856,6.153413856
40286.0,6.722718659,6.722718659,6.722718659,6.722718659
40288.0,4.3278748105,4.071302059,4.657587153,4.35225467417
40289.0,4.6069783615,4.292650699,4.44981453025,4.44981453025
40290.0,4.9119338285,5.02387927575,4.809815297,5.022717758
40294.0,4.7596771315,4.65206005371,4.2928056835,5.226703564
40298.0,6.153413856,5.7227838925,5.7227838925,5.292153929
40299.0,5.722768363,5.722768363,5.722768363,5.722768363
40301.0,5.9576513205,5.27204975733,5.927358853,5.456580526
40309.0,4.292650699,4.292650699,4.292650699,4.292650699
40319.0,6.087953139,6.087953139,6.087953139,6.087953139
40336.0,6.05244065,4.974842946,5.25010013933,4.723016822
40337.0,4.76859867186,4.70845475875,4.694636315,4.9140636445
40340.0,4.4187187455,4.35568472225,4.292650699,4.35568472225
40345.0,5.931812567,5.722768363,5.827290465,5.827290465
40350.0,4.8337921949,4.87657977327,4.84760653227,4.83884016367
40355.0,4.723068542,4.292650699,4.292650699,4.792402314
40357.0,3.90028655167,3.862594545,4.292650699,4.01851059856
40360.0,4.974842946,5.4868411525,4.429244168,4.292650699
40362.0,4.9115162624,4.60392120467,4.544373396,4.848929884
40365.0,4.56788952189,4.48470325455,4.5078337605,4.6872881368
40366.0,4.723016822,4.8787124105,5.163102562,4.951949662
40368.0,3.862594545,3.862594545,3.862594545,3.862594545
40370.0,5.584137011,5.47649698737,5.55648480233,5.53338147867
40371.0,5.584137011,5.657311097,5.657311097,4.938393855
40374.0,5.657311097,5.657311097,5.657311097,5.657311097
40383.0,4.66370165067,5.226703564,4.7596771315,4.8675114832
40385.0,5.836040761,5.836040761,5.779404562,5.836040761
40390.0,5.292153929,5.1376369145,4.40972702583,5.00288713425
40392.0,5.931812567,5.931812567,5.931812567,5.931812567
40396.0,5.584137011,6.120696441,6.657255871,6.120696441
40398.0,4.95046595767,4.871520295,4.681568441,4.9506716648
40407.0,5.0642552035,4.792402314,4.7518035335,4.398753083
40408.0,4.29228447545,4.27039860832,4.24915082552,4.28459025683
40413.0,4.1432434414,4.227255494,4.1852494677,4.1852494677
40415.0,6.153413856,6.153413856,6.153413856,6.153413856
40417.0,4.41266638543,3.862594545,3.862594545,3.862594545
40420.0,4.24810178442,4.20626823318,4.25655955323,4.32582947464
40421.0,5.07055743275,3.862594545,4.2229138535,5.0075853755
40424.0,5.30039639033,5.6334156095,5.0260671775,4.912729191
40435.0,5.1535769165,5.1535769165,5.22533046367,5.368837558
40464.0,5.405415974,4.292650699,4.8490333365,4.8490333365
40466.0,4.80447239025,4.089854162,4.07770011425,4.32400888883
40481.0,5.06423580075,4.81031139687,4.66354659533,5.40541813075
40482.0,4.848929884,4.974842946,5.584137011,5.135969947
40485.0,4.69753327357,4.5707902915,4.4573718135,4.57523179286
40488.0,4.723016822,5.722768363,3.862594545,4.76945991
40491.0,5.584137011,5.150288759,5.2380116655,5.1334984375
40493.0,6.292054527,5.12688409533,5.405415974,6.292054527
40496.0,4.2928056835,3.862594545,4.1851366605,4.11351229633
40499.0,6.153413856,6.153413856,6.153413856,6.153413856
40508.0,6.931777064,6.931777064,6.931777064,6.931777064
40519.0,5.07059257,4.077622622,4.574107596,4.574107596
40525.0,5.7100953565,5.7100953565,5.7100953565,5.7100953565
40533.0,4.292650699,5.056360459,6.153413856,4.723016822
40540.0,4.974842946,4.974842946,4.974842946,4.974842946
40541.0,5.405415974,5.405415974,5.405415974,5.405415974
40542.0,4.41429618367,4.276766519,4.292650699,4.338948948
40548.0,5.653452687,5.584137011,5.653452687,5.722768363
40549.0,5.657311097,5.657311097,5.5223739115,5.2524995405
40555.0,4.36457146957,4.3933397778,4.3933397778,4.4615590025
40562.0,4.76133568493,4.2971530485,4.61422749317,5.08453059163
40566.0,5.57923021833,5.501180385,5.405415974,5.49527552578
40567.0,5.722768363,5.722768363,5.722768363,5.722768363
40572.0,4.604104977,4.544373396,4.43610607333,3.862594545
40576.0,5.722768363,5.722768363,5.722768363,5.722768363
40579.0,5.722768363,5.722768363,5.722768363,3.862594545
40581.0,5.28627436733,4.70986380667,4.33911433967,5.226703564
40588.0,5.722768363,5.722768363,5.722768363,5.722768363
40591.0,4.54117881413,4.92076102367,4.284516921,4.61848373689
40592.0,5.28428965574,5.72277612775,6.153413856,5.84372767383
40599.0,4.5446490545,4.5446490545,4.5446490545,4.5446490545
40605.0,5.292153929,6.007436294,5.292153929,5.769008839
40610.0,6.153413856,6.153413856,6.153413856,6.153413856
40612.0,6.153413856,5.722768363,5.885770109,5.920650776
40617.0,4.8717000495,4.2027681,4.2027681,4.453195011
40630.0,4.077622622,4.37874720853,4.9809963816,4.077622622
40632.0,4.22760761309,4.5078337605,4.848929884,4.5297575418
40636.0,4.723016822,5.153538105,4.2928056835,4.7231202035
40638.0,4.023486312,4.023486312,4.023486312,4.023486312
40643.0,4.531124833,4.50409776448,4.50841301071,4.46761568514
40645.0,5.292153929,5.292153929,4.833692435,4.9400350186
40646.0,5.405415974,5.405415974,5.405415974,5.405415974
40649.0,5.26905129167,5.26905129167,5.26905129167,5.26905129167
40650.0,5.931812567,5.931812567,5.931812567,5.931812567
40659.0,4.974842946,5.20649809,5.438153234,5.20649809
40663.0,6.014774739,5.292153929,5.653464334,5.653464334
40671.0,6.722718659,6.722718659,6.722718659,6.722718659
40672.0,5.931812567,6.1685728525,6.1685728525,5.8273237435
40674.0,4.508066325,4.227255494,4.3676609095,4.3676609095
40678.0,4.544373396,4.2048845378,4.060237538,4.2076208024
40679.0,4.08954282575,5.292153929,4.55811581792,4.292650699
40689.0,4.723094402,4.74047177,4.74047177,4.757849138
40699.0,5.657311097,5.657311097,5.657311097,5.657311097
40700.0,4.544373396,4.22107799633,4.515162373,4.5078337605
40701.0,4.2034839705,4.292650699,5.292153929,4.2570666868
40703.0,6.464550799,6.464550799,6.464550799,6.464550799
40704.0,5.2228925925,5.292153929,5.25752326075,5.25752326075
40705.0,5.292153929,4.95898618567,5.292153929,4.292650699
40706.0,4.11957640483,4.6012149122,4.52545530533,4.41541554079
40711.0,4.154158974,4.724750846,4.649786166,3.975670565
40719.0,6.153413856,4.544373396,5.20527384033,5.30102036411
40722.0,5.836040761,5.836040761,5.836040761,5.836040761
40723.0,5.405415974,4.723016822,5.064216398,5.064216398
40726.0,6.014774739,5.722768363,5.405415974,5.714319692
40728.0,5.58487810486,5.9380911095,6.014774739,6.153413856
40729.0,3.862594545,3.8990606399,3.862594545,3.862594545
40735.0,4.00594659633,4.17734821011,3.862594545,4.663503489
40736.0,6.087953139,5.986861624,5.986861624,5.885770109
40739.0,6.584074882,6.584074882,6.584074882,6.584074882
40741.0,4.205955752,3.862594545,4.5845445085,4.187145637
40746.0,4.120783257,4.959172279,4.449866327,4.269643445
40751.0,5.1535769165,4.292650699,4.81797904883,5.007709531
40754.0,5.6711468762,5.4146110115,4.871485584,5.43569207367
40755.0,3.862594545,4.077622622,4.077622622,4.292650699
40757.0,5.074145974,5.0137867805,4.953427587,5.0137867805
40758.0,6.279373497,6.722718659,6.153413856,5.7044126166
40761.0,6.153413856,6.153413856,6.153413856,6.153413856
40764.0,5.722768363,5.722768363,5.722768363,5.722768363
40769.0,5.885770109,5.885770109,5.885770109,5.885770109
40783.0,5.885770109,5.58212772133,5.885770109,4.974842946
40785.0,5.3211005732,5.4325713616,5.4325713616,5.54404215
40787.0,5.0075853755,5.0075853755,5.0075853755,5.0075853755
40789.0,4.40386840933,4.685956884,4.27103601867,4.3641730785
40793.0,3.862594545,3.862594545,3.862594545,3.862594545
40795.0,4.723016822,4.723016822,4.723016822,4.723016822
40799.0,5.722768363,5.722768363,5.722768363,5.722768363
40801.0,5.153538105,5.153538105,5.153538105,4.9382774635
40804.0,4.974842946,4.723016822,4.2034839705,4.508066325
40806.0,4.292650699,4.292650699,4.292650699,4.292650699
40813.0,3.862594545,3.862594545,3.862594545,3.862594545
40821.0,5.722768363,5.722768363,5.722768363,5.722768363
40829.0,5.501180385,5.2380116655,5.327359245,5.501180385
40832.0,5.292153929,5.292153929,5.34281445065,5.7227838925
40834.0,4.78517196067,4.44632425767,4.260090849,4.544373396
40836.0,5.451640802,5.41176908375,5.292153929,5.37777814267
40837.0,5.153538105,5.153538105,5.153538105,5.153538105
40838.0,5.405415974,5.405415974,5.405415974,5.405415974
40840.0,6.246642563,5.292153929,5.95955592067,6.33987127
40843.0,4.974842946,4.974842946,4.974842946,4.974842946
40848.0,4.8616016,5.028577425,4.85108667,4.783494467
40850.0,6.153413856,6.153413856,6.153413856,6.153413856
40853.0,4.544373396,4.759608171,4.759608171,4.974842946
40867.0,6.014774739,6.014774739,6.014774739,5.4948088425
40875.0,5.722768363,5.722768363,5.1535769165,5.53303788083
40877.0,4.41563461414,4.80037718133,5.31115141086,4.914963665
40887.0,3.862594545,4.292650699,4.23320621333,4.723016822
40888.0,5.214992143,5.214992143,5.405415974,4.99145256067
40889.0,6.153413856,6.014774739,6.0840942975,6.0840942975
40890.0,6.12576031667,5.7479013152,5.779404562,5.838030974
40896.0,5.292153929,4.974842946,4.4187187455,4.974842946
40907.0,5.292153929,4.99765341833,4.99765341833,4.70315290767
40910.0,5.06117223143,5.196555639,5.10738403457,5.06442423329
40911.0,5.292153929,5.292153929,5.292153929,5.292153929
40913.0,5.1688767,4.798392735,5.07574991883,5.2599803215
40922.0,6.405333138,5.81832030875,5.04700566,5.75688636892
40928.0,5.9947273085,5.212743531,5.6434130675,5.722768363
40933.0,5.97467729,5.97467729,5.97467729,5.97467729
40935.0,5.31932009633,5.20463629267,5.1593072662,5.740141671
40936.0,5.292153929,5.292153929,5.292153929,5.292153929
40944.0,6.464550799,6.464550799,6.464550799,6.464550799
40945.0,5.3858656765,4.8616016,4.741579494,5.1996426845
40951.0,5.30655450414,5.13287655,5.1063043774,5.0988444815
40955.0,4.43610607333,4.292650699,4.38145640692,4.41561244843
40957.0,5.836040761,5.836040761,5.836040761,5.836040761
40965.0,5.292153929,5.292153929,4.8616016,5.292153929
40967.0,4.4795783608,5.153538105,4.233344012,4.544373396
40968.0,5.931812567,5.931812567,5.931812567,5.931812567
40974.0,5.59877286625,4.9313543208,4.79247980625,5.931812567
40978.0,4.38757917217,4.4063838305,4.32419352837,4.44598519927
40980.0,5.5684014174,5.44499387717,5.3878996335,5.37825599188
40981.0,4.820666099,4.5752031915,4.44361629914,4.65755393375
