uid,SVM_rbf
27877,3.762999879
27878,0.099975756
27879,0.099975756
27883,6.053262947
27884,6.140100148
27885,5.692128067
27886,5.483961594
27888,4.761920096
27891,0.099975756
27894,4.875248279
27900,0.099975756
27902,6.345927458
27906,4.623230122
27907,5.22978583
27908,0.099975756
27909,5.55686468
27913,0.099977628
27915,0.099978986
27916,5.622353706
27917,6.305215689
27918,6.364968688
27919,0.099980065
27922,4.357722363
27926,5.622652566
27932,0.099980065
27934,0.099980065
27935,0.099980065
27938,0.099980065
27939,6.021585049
27941,0.099980065
27943,0.099980065
27944,5.192472424
27946,0.099980065
27955,5.622652566
27956,0.099980065
27959,5.034010563
27961,5.915104919
27965,0.099980065
27966,0.099980065
27971,5.053478151
27976,4.190579147
27985,4.569196947
27988,5.102032294
27989,0.099980065
27991,5.874715966
27993,5.622711055
28001,4.448780198
28003,5.269717823
28010,0.099982221
28014,5.407351331
28015,0.099982221
28017,0.099982221
28018,5.267694002
28025,5.192473964
28031,0.099982221
28032,5.831798118
28033,0.099994338
28034,4.239038996
28036,0.099994338
28040,3.762999879
28042,5.361813663
28043,4.922787317
28049,4.623230122
28053,5.909533109
28061,5.192473964
28066,5.192473964
28071,0.100002704
28073,0.100002704
28078,0.100004881
28081,4.563698721
28082,0.100004991
28085,4.192970734
28087,4.193277398
28089,6.083488829
28090,0.100007792
28096,0.100007792
28097,0.100008763
28098,5.785396869
28100,0.100008763
28101,3.977863168
28102,5.192473964
28108,0.100010288
28109,3.837911309
28111,0.100010288
28115,0.10001056
28116,6.305223323
28119,0.10001056
28120,5.622711055
28124,5.192473964
28127,5.831788765
28129,0.100015003
28139,0.1000153
28148,0.1000153
28149,0.100015492
28150,0.100015492
28155,4.946862508
28156,0.100015492
28161,5.400937366
28162,0.100023996
28163,0.100023996
28164,4.595595315
28165,5.053480229
28167,5.681642605
28169,4.240488363
28176,3.762999879
28178,0.10003019
28180,0.10003019
28182,0.100034406
28184,4.81831396
28186,0.100040884
28187,5.785391334
28190,4.623230122
28193,5.139419402
28196,4.831609006
28208,5.059975586
28209,0.100060442
28211,5.503593227
28213,5.73627373
28215,0.100069559
28216,5.874715966
28217,4.192970734
28219,0.100069559
28224,4.692070847
28225,0.100069559
28227,0.100069559
28228,0.100069559
28229,0.10006971
28244,0.09977274
28246,6.364968688
28253,0.10006971
28254,0.10006971
28256,0.100069778
28261,5.111644524
28263,5.179095892
28265,5.915104919
28267,3.762999879
28271,5.296928567
28272,4.623230122
28273,6.053262947
28274,0.100080337
28276,4.922955197
28277,0.100083344
28288,4.502299973
28293,4.623361985
28294,5.915104919
28295,0.100087452
28299,3.762999879
28300,4.707501785
28302,0.100094769
28303,0.100097186
28305,0.100106689
28309,4.103210291
28310,5.622806683
28319,0.100106689
28322,4.532162247
28324,0.100106689
28325,0.100106689
28328,6.191934884
28340,5.192473964
28349,5.192474593
28351,0.100106689
28352,0.100106689
28353,3.762999879
28355,0.100106689
28360,0.100106689
28369,0.100106689
28370,0.100106689
28372,4.623230122
28378,3.762999879
28379,3.977869639
28382,3.762999879
28385,0.100106689
28387,4.335944566
28391,5.622806683
28393,6.053252133
28394,4.192971363
28397,0.100106689
28398,4.323949698
28400,3.762999879
28401,0.100106689
28407,0.100106689
28410,4.623230122
28413,4.192971363
28419,4.534307146
28421,0.100106708
28422,0.100108813
28426,6.122773113
28428,5.874715966
28430,0.100112537
28434,4.283025509
28436,0.100115924
28437,0.100115924
28439,5.400937366
28440,0.099660346
28443,0.10012121
28444,0.100040177
28446,0.10012121
28447,5.234458812
28449,4.623230122
28450,0.100122154
28457,4.875248279
28458,0.100122154
28461,4.970192002
28467,0.100122154
28468,6.053252133
28474,5.254516036
28478,0.100125831
28486,4.192971363
28496,0.100125831
28503,4.44456989
28504,0.100126645
28507,4.748954244
28512,0.10012684
28514,5.192481987
28515,5.330625023
28519,5.112673342
28521,5.576576947
28522,4.318105593
28523,0.100127009
28524,5.622828564
28525,0.100129566
28526,5.483961594
28532,6.262387102
28537,0.100131205
28541,0.100131205
28545,0.100134758
28548,5.622823612
28551,3.762999879
28554,5.483957722
28557,6.053252133
28559,4.192909663
28566,3.908266945
28572,0.100138637
28573,5.338400143
28575,0.100139952
28577,5.623301773
28578,4.127267841
28579,4.44456989
28580,5.053480229
28581,3.762999879
28583,5.616582743
28585,5.681642605
28586,4.336224488
28594,0.100146485
28598,4.591216551
28600,0.100146485
28602,3.762999879
28603,0.100147167
28605,6.382960585
28606,5.840723551
28608,6.914536847
28609,5.676779551
28611,5.623301773
28612,4.442690999
28619,0.100153559
28626,5.963788367
28628,5.623048094
28630,5.623048094
28637,6.484322224
28640,4.035227591
28646,5.483957722
28649,4.103177166
28653,5.622949286
28657,4.73792498
28659,5.192481987
28660,5.915104188
28663,0.100160645
28664,5.652271973
28666,0.100160645
28667,0.100160645
28670,5.192481987
28671,5.04029825
28676,0.10016128
28679,5.622949286
28684,0.100161291
28686,0.100161291
28687,0.100161291
28692,4.620230379
28694,4.838318974
28698,5.55686468
28699,0.100162585
28704,4.623245994
28705,0.100164846
28706,4.623245994
28707,5.021791761
28709,0.100167537
28710,4.029818335
28717,0.100167537
28725,0.100167537
28726,4.477111279
28729,4.988197879
28731,0.100168119
28732,4.48673658
28741,0.100170731
28742,4.534192874
28747,0.100174739
28748,5.216520494
28749,0.100179143
28750,5.952150239
28751,0.100179979
28754,0.100179979
28756,4.875248279
28758,0.100180056
28759,0.100180323
28762,0.100180323
28763,4.192978757
28773,0.100180411
28775,4.348202511
28776,5.874715966
28781,5.736272795
28785,0.100180693
28787,6.305223323
28795,0.100180693
28797,4.541836061
28799,0.100186357
28803,4.463391936
28805,5.305941684
28806,4.875248279
28808,0.100186621
28809,5.622920822
28810,4.875248279
28811,4.647562499
28812,3.800219777
28817,0.100189963
28818,0.100189963
28819,4.19298911
28820,4.308518156
28824,4.623245509
28832,5.831788765
28834,6.736051774
28837,5.19249234
28838,0.100192468
28851,0.100192468
28854,0.100199372
28857,4.19298911
28861,0.100199972
28862,0.100203181
28870,0.099634091
28871,5.622920822
28872,0.099650761
28873,0.099643311
28875,4.37877775
28885,0.099643311
28888,5.19249234
28892,4.081854008
28895,0.099757296
28896,5.259632406
28898,5.623081086
28902,0.099896478
28903,3.971240228
28904,4.328584955
28906,5.623081086
28907,0.100297878
28908,4.701580142
28912,5.159814368
28915,4.838434195
28916,0.099919025
28917,0.099918536
28918,4.158551869
28920,0.09995598
28924,5.305941684
28930,0.099912998
28932,0.099973603
28935,0.099968683
28939,0.099967325
28940,5.681642605
28942,0.100049209
28945,5.183626669
28946,4.808954899
28947,5.736272795
28948,0.100050298
28949,0.100050298
28951,4.054025285
28952,0.100050298
28954,0.100050298
28956,6.053252133
28961,0.100050298
28964,4.993449606
28968,4.130584289
28969,0.100050298
28970,5.192493831
28971,0.100050298
28972,0.100050298
28977,5.278472804
28980,4.533286918
28981,5.807751889
28984,4.837161779
28986,5.785391334
28987,5.623015854
28988,4.08476727
28989,0.100050298
28995,4.400125558
28996,4.623245509
28998,0.100050298
29001,5.192493831
29003,4.877425373
29005,6.053252133
29006,5.766248861
29010,5.192493831
29013,5.736272795
29014,4.386326946
29018,0.100050298
29020,5.915104188
29021,0.100050298
29025,4.875248279
29027,0.100050298
29030,0.100050298
29031,5.55686468
29035,0.100050298
29036,5.483955674
29038,4.81831396
29041,6.053252133
29042,3.905974275
29048,0.100050298
29049,0.100050298
29054,5.305941684
29058,0.100050298
29062,0.100050298
29063,5.736272795
29065,0.100050298
29071,0.100050298
29072,4.988197879
29073,5.140808819
29074,5.441047604
29076,0.100050298
29083,5.111000893
29087,5.128612002
29088,0.100050298
29089,0.100050298
29090,0.100125377
29091,0.100051909
29092,0.10005731
29093,0.10005731
29094,5.681642605
29096,5.053481491
29097,5.915104188
29098,0.099941793
29099,0.100018352
29102,0.100035341
29103,5.053483016
29106,5.192493831
29108,4.748785387
29110,0.100402426
29111,0.100402426
29117,4.188522174
29118,5.988010066
29119,5.853192612
29120,4.623245759
29122,0.099979271
29124,0.100040504
29128,4.192991272
29129,5.623015854
29134,5.622318544
29135,5.122435744
29137,5.338400143
29139,0.099957253
29142,5.736271843
29146,5.192494502
29147,5.192497218
29148,6.112568294
29150,0.099964085
29151,4.050591186
29152,5.238722371
29162,0.09996457
29163,0.09996457
29169,0.099964986
29175,5.192497218
29178,0.099964339
29183,0.099965438
29188,0.099965438
29189,6.448807721
29190,4.757358078
29193,0.099965858
29194,0.099965858
29197,4.623300045
29201,0.099966347
29202,5.141378559
29208,0.099966987
29209,5.952150239
29221,5.915104188
29222,4.122945203
29223,0.099966987
29224,4.192993988
29227,5.681638226
29231,4.76194489
29234,0.099966987
29236,4.192997984
29238,3.875627818
29241,5.622735649
29245,0.099967131
29248,5.192501214
29253,3.762999879
29256,4.82507476
29259,0.099972807
29261,0.099972807
29262,0.099973883
29266,0.099968409
29270,0.099957882
29283,5.083975558
29285,5.623015854
29289,3.762999879
29298,0.099955918
29299,0.099948805
29301,0.099948805
29304,4.875248279
29305,4.692000979
29309,5.305454428
29310,5.55686468
29315,0.099929648
29317,0.099929648
29321,4.113073042
29323,0.099926013
29325,5.623173696
29327,6.191934884
29328,0.099924656
29329,0.099926022
29330,5.192501214
29331,4.875248279
29334,5.192501214
29335,5.192501214
29336,4.623312797
29339,0.099934044
29340,5.338404039
29347,5.503914543
29348,0.09993233
29350,0.09993233
29351,5.024327022
29352,0.099901886
29353,4.623325212
29354,0.099922936
29355,0.099925149
29360,6.543224731
29362,0.099925149
29364,0.099974418
29365,5.831788765
29368,0.09990352
29371,0.099905068
29377,5.070012294
29381,5.053475918
29384,4.377325313
29388,3.762999879
29392,3.977869531
29393,3.762999879
29397,5.98803733
29403,0.100136593
29415,0.100144634
29420,4.192687559
29426,5.831788765
29428,5.147946118
29432,0.100342764
29437,4.638719171
29438,0.10035388
29439,0.100255255
29440,0.100255255
29442,0.100255255
29443,5.192501214
29444,0.099663675
29448,5.62301607
29449,0.099738129
29451,6.021583496
29453,5.623016142
29457,5.305941092
29463,5.483955674
29464,4.875248279
29471,0.099726112
29472,0.099727071
29473,4.748954244
29474,5.03587379
29475,0.099725762
29480,0.099727645
29481,5.400937366
29483,0.099737617
29484,0.099737617
29485,0.099727308
29492,5.736271841
29493,0.099727308
29495,5.681637056
29499,5.20012659
29504,0.099684985
29505,4.477105355
29506,4.694398975
29510,0.099686724
29512,5.192501214
29513,4.623361985
29519,0.099686356
29520,5.192501214
29523,6.305223323
29526,5.623016142
29528,4.646091612
29536,4.156526162
29539,5.221482993
29543,0.09969129
29546,5.192501214
29547,0.099718137
29549,4.653249901
29550,4.278640235
29557,6.622266272
29558,4.757251601
29561,5.9151018
29564,5.192501214
29566,0.100038602
29568,0.099695301
29570,0.099695301
29572,5.305941092
29576,5.623016142
29578,4.707445037
29584,5.623016142
29585,0.099693196
29587,5.74912816
29588,4.838640764
29592,0.099689544
29595,3.762999879
29597,6.053252133
29598,0.099685069
29600,0.099685069
29601,6.053252133
29602,4.681748916
29603,4.623325212
29606,5.831787879
29607,5.62301598
29609,0.099681477
29614,0.099681477
29620,0.099680959
29621,5.262295988
29622,0.099675088
29630,0.099668534
29633,0.099668534
29634,4.095651417
29635,0.099650569
29637,4.192997984
29644,4.473690019
29645,4.623325212
29647,4.623325212
29648,5.831787879
29652,5.400937366
29655,0.099651015
29664,0.099652919
29666,5.289321443
29667,0.099650043
29669,5.053477597
29670,5.62301598
29673,0.099650043
29674,4.915101758
29678,5.400937366
29680,5.9151018
29687,4.479543668
29695,5.681630256
29697,5.62270608
29701,0.099646495
29706,4.623334
29714,0.099647181
29717,0.099641423
29723,4.192997984
29724,0.099625889
29730,0.099625889
29731,0.099607636
29733,0.099608315
29735,5.62270608
29740,0.099608315
29742,0.099608315
29743,4.193075476
29745,0.099599994
29746,0.099600297
29750,4.333168898
29751,6.305223323
29754,0.099593436
29758,0.099593436
29759,0.099593883
29762,4.236319765
29764,4.193112294
29765,0.09957651
29766,5.192099128
29769,6.05325109
29771,5.192501214
29774,0.099553118
29777,4.76528571
29778,4.563668555
29779,5.62270608
29780,4.84774464
29781,3.762998489
29785,5.192501214
29786,6.622266272
29787,4.399254143
29789,0.100000329
29790,4.192997984
29791,5.831787879
29795,0.100032695
29797,0.100059036
29802,4.516271986
29806,4.355456459
29810,5.620311578
29817,0.099919834
29820,0.100486679
29822,5.62270608
29823,0.100058412
29835,6.069041005
29836,5.053473582
29838,3.762998489
29840,6.102340414
29842,0.099960314
29845,0.100003717
29847,0.099937717
29852,0.100299968
29854,0.100164846
29856,5.284711439
29857,3.971240228
29861,5.400937366
29866,4.838640656
29870,0.100010288
29871,4.365613382
29874,5.616576128
29880,5.831759895
29882,4.725190467
29889,5.55686468
29890,0.099937717
29897,5.831787879
29900,4.61567761
29903,3.945168832
29904,5.421254611
29907,0.099937717
29910,0.099954219
29911,0.099958592
29914,5.473232016
29916,0.099959543
29918,0.09996284
29919,0.099964985
29921,3.884196364
29924,0.100017647
29925,4.875258133
29928,4.761246253
29930,4.076264464
29948,5.126624078
29949,0.100106689
29953,6.197080189
29955,0.10012684
29956,0.100130558
29957,5.171802269
29959,5.201719002
29960,5.008475932
29962,0.100164846
29963,0.100050298
29964,0.100050298
29965,0.099961825
29967,4.85047633
29972,0.099737315
29974,0.099725762
29976,0.099737617
29980,5.9151018
29983,0.099695301
29987,4.021164987
29990,4.964699893
29991,5.62270608
29992,5.192501214
30001,3.763009732
30002,4.192668874
30016,4.942556269
30017,4.790915695
30018,4.79691649
30020,6.681865261
30021,0.099941387
30025,5.373975066
30027,4.419993704
30030,0.099964869
30033,0.099966987
30038,5.681630256
30039,4.669176106
30040,5.353104118
30044,4.98227134
30045,6.382960585
30047,6.216241434
30054,0.100050298
30056,4.956734051
30059,6.597439237
30063,0.099757296
30066,4.623334
30067,5.831785739
30069,0.10016128
30070,0.10014141
30074,6.736051774
30075,5.086630248
30076,0.100071237
30083,0.100060442
30086,5.192501214
30087,0.100055987
30092,0.100027365
30093,0.099980065
30097,0.099980065
30099,0.099980065
30100,4.612370429
30102,4.623359366
30103,0.099937717
30104,4.875352134
30106,6.05325109
30109,5.133353723
30113,0.099937717
30114,5.192501214
30116,5.62270608
30119,5.616070607
30123,3.763103734
30126,4.179281299
30129,0.099937717
30133,0.100106689
30137,5.831785739
30138,4.19272361
30139,0.099698526
30140,0.099663675
30141,0.099937717
30143,4.192997984
30144,5.466782919
30146,0.100017647
30157,0.100160256
30159,0.100050298
30160,4.192997984
30161,0.099689544
30166,5.679604103
30167,0.100161291
30170,4.133437866
30173,0.099869438
30174,0.0999657
30176,4.551545533
30179,4.553955353
30181,5.002375408
30185,0.100106689
30196,0.099937717
30200,4.192595785
30202,5.249043831
30203,0.10005731
30204,3.90596804
30206,0.100106689
30207,0.100122154
30208,4.964699893
30210,4.054025285
30211,4.20882105
30212,6.345929646
30218,0.099606709
30219,0.099678601
30220,5.044466883
30226,5.87471561
30229,5.192501214
30230,0.100219303
30232,5.9151018
30233,4.623343411
30236,0.099980065
30238,5.053473582
30239,5.681630256
30241,0.099959543
30243,4.622693275
30245,5.249058172
30246,5.988037101
30248,4.192585537
30251,0.099965438
30258,0.099937717
30260,4.96430749
30261,5.305941092
30270,0.099958592
30271,4.875336279
30272,0.09968612
30275,0.099686356
30276,4.623322593
30277,4.891250791
30285,4.192594096
30287,5.55686468
30292,3.977869424
30295,0.100181568
30296,5.46555313
30298,4.799552726
30300,5.915101328
30302,0.099980065
30316,5.62270608
30319,3.762610979
30322,5.562862041
30333,5.227680347
30337,0.099968409
30338,5.305941092
30340,5.192501214
30341,5.681630256
30342,5.192501214
30348,4.444519901
30353,0.100184514
30355,4.444518735
30358,6.116016512
30361,5.483955674
30362,0.099592563
30366,0.099608315
30367,0.099647181
30369,0.099650569
30371,0.099681477
30375,0.09968681
30376,5.400941645
30381,0.099689344
30382,5.015202653
30383,4.757300727
30389,3.763087878
30391,5.192501214
30395,4.623310878
30397,0.099729042
30400,0.100113872
30402,0.100024895
30405,0.099979874
30407,4.50146889
30411,5.55686468
30412,6.112568294
30416,5.62270608
30417,4.276274402
30421,0.100509288
30424,0.10047924
30425,6.037986965
30426,5.952155542
30427,0.100050298
30430,0.100050298
30433,5.159069745
30436,0.100050298
30440,4.192594096
30442,0.100168732
30443,0.100162585
30444,0.100160645
30445,4.940975882
30448,4.623287985
30451,0.100158086
30456,4.907530575
30460,0.100130558
30462,5.514207989
30463,4.69244057
30465,0.100106689
30473,0.100106689
30474,5.62270608
30481,0.100034406
30482,0.100015003
30485,0.100008763
30490,3.76310596
30491,4.192594179
30493,0.100004991
30494,0.100001169
30497,4.623254976
30499,4.192594179
30500,0.099980065
30502,4.479543668
30504,0.09996284
30508,0.099950754
30509,0.099940978
30510,4.874679437
30511,5.335745958
30514,0.099937717
30517,5.62270608
30519,5.192501214
30527,4.952543445
30531,4.62323836
30533,4.549535151
30537,0.099937717
30539,0.099937717
30541,0.099937717
30542,0.100125831
30544,0.099937717
30545,0.100408683
30549,0.099965438
30550,5.62270608
30551,4.034141075
30552,5.545371129
30554,5.483953817
30557,0.100050298
30566,5.400937366
30569,0.099698793
30570,4.784654028
30572,5.051719284
30575,0.099954219
30580,0.099965858
30583,0.100050298
30589,5.305925262
30592,0.099717725
30595,4.623216323
30596,4.262762367
30598,5.400937366
30601,0.099958592
30604,0.100180693
30606,6.030878263
30607,0.099650569
30608,6.037986965
30610,4.227728812
30613,4.242591725
30614,0.099937717
30617,4.870666095
30624,4.838334317
30628,0.099934044
30631,5.192501214
30632,0.099960314
30637,0.100050298
30638,4.875354361
30640,0.100050298
30641,0.09995598
30642,0.100187506
30644,4.62328302
30646,6.05325109
30648,5.033099906
30654,0.100131205
30655,0.100125831
30656,0.100106689
30657,0.100106689
30661,5.62270608
30662,5.192501214
30663,0.100007432
30666,5.516888745
30669,0.099982221
30670,0.099980065
30672,0.099980065
30673,5.478997768
30675,0.099937717
30678,4.874880798
30679,0.100127009
30681,0.099982221
30683,0.099541512
30685,0.100029408
30687,4.761948885
30688,4.058439789
30695,0.100039081
30696,0.100149747
30699,5.785400861
30700,0.09959868
30702,4.426139523
30704,0.099668534
30705,5.837928343
30706,0.099931416
30707,0.099931416
30709,4.838334317
30711,0.099944569
30714,0.099964085
30718,0.100050298
30720,0.100050298
30721,5.179327102
30723,5.192501793
30724,4.874880798
30725,0.100187506
30728,5.012127986
30729,4.623210909
30736,5.053473582
30737,4.748785388
30738,5.576613999
30739,0.100069559
30744,4.895917232
30745,4.709790233
30750,0.09996284
30752,4.623210909
30753,0.099937717
30754,0.099937717
30757,0.099648593
30760,4.52625317
30762,0.100027365
30767,5.192501793
30771,5.87471561
30772,0.100129526
30775,5.62270608
30776,0.100149747
30777,5.73627184
30778,0.09964117
30780,0.09964117
30782,5.736271843
30783,4.874880793
30784,4.01264701
30785,0.099689544
30786,4.19257297
30787,5.62270608
30788,0.099732339
30795,0.099718137
30796,0.09969129
30797,6.681865261
30799,0.099725762
30803,5.727442065
30806,4.874880725
30807,0.099929853
30813,5.622806213
30818,6.083488829
30819,5.87471561
30820,6.584000423
30826,3.762631962
30827,0.099957537
30828,5.590048764
30829,6.053249212
30830,5.831785739
30833,5.192501793
30836,5.74912816
30839,0.100297878
30844,4.62319417
30845,5.400937366
30846,5.192501793
30850,4.874900426
30851,0.100146485
30856,5.581927805
30859,4.970192002
30863,0.100126645
30864,0.100125831
30867,4.28202908
30872,5.62270608
30873,0.100106689
30882,0.100106689
30884,0.100083344
30885,0.100074519
30890,6.543224731
30891,4.715983357
30893,0.10003019
30898,0.100029408
30902,0.100013943
30904,4.501330092
30910,0.100007432
30914,5.55686468
30916,0.099975756
30922,4.874897064
30926,5.483953817
30928,0.099937717
30929,0.099937717
30933,6.305223323
30937,4.673543214
30939,0.099931416
30942,0.099937717
30944,0.099937717
30945,4.361035963
30947,4.408101344
30950,0.100069559
30960,5.249058172
30961,0.099717725
30963,4.19257297
30965,0.100050298
30968,4.251833464
30971,0.100106708
30973,0.099928998
30974,0.099688152
30978,5.693140823
30981,0.099941975
30982,4.623239627
30984,0.099610364
30986,5.681644777
30987,5.192503151
30998,5.305925262
31002,4.29701705
31005,0.099944569
31008,0.099973883
31009,5.62270608
31010,5.400937366
31013,4.148706352
31016,6.140100148
31019,5.400937366
31024,5.002036045
31027,0.100179143
31035,5.484041637
31037,0.100118368
31040,5.55686468
31044,0.100106689
31046,0.100106689
31047,5.55686468
31048,0.099975756
31055,0.099964985
31061,5.836190016
31063,5.305924895
31065,0.099937717
31066,4.276699844
31068,4.722230518
31071,4.623179594
31073,6.053249212
31076,5.32765202
31077,5.192503151
31078,0.099934044
31079,0.099966987
31081,0.099957537
31083,5.053473582
31084,5.192503151
31088,4.818273665
31089,0.100178782
31092,0.10016128
31094,4.615558923
31098,0.100146309
31103,0.100138637
31105,0.10012121
31108,5.55686468
31110,0.100106689
31111,6.053249212
31112,4.419993704
31113,0.100089929
31115,0.099975756
31116,4.192577581
31117,0.099937717
31121,4.408268684
31124,5.681644777
31126,0.100094769
31127,0.099646495
31129,5.053473582
31131,4.659336709
31133,3.7626491
31134,5.187956014
31135,4.192577581
31138,0.099686724
31142,5.55686468
31151,0.10019053
31153,4.907526554
31154,4.623330783
31155,0.100106689
31159,5.383048879
31160,0.099975756
31163,4.474280772
31165,5.62270608
31166,0.099937717
31167,5.919644618
31169,4.19272361
31175,0.099937717
31176,0.099937717
31180,5.086778473
31181,4.602686037
31182,4.127270284
31187,5.053473582
31193,6.053249212
31194,4.557871526
31199,0.10005731
31215,0.099625889
31216,5.2088699
31217,0.099926083
31218,4.623346271
31219,5.831785739
31220,5.192503151
31227,5.359062855
31229,0.100050298
31232,5.192503151
31235,4.805214543
31236,0.100180411
31239,5.62270608
31243,0.100153559
31244,0.100129566
31245,0.100117305
31252,4.204207502
31255,4.748785388
31256,0.100040884
31258,5.785400861
31261,0.099976671
31263,0.099954219
31270,6.053248082
31272,0.099937717
31275,4.192552252
31276,6.400863404
31285,5.407351331
31290,5.407351331
31294,4.39253418
31297,0.100106689
31302,0.099593436
31307,4.736928786
31315,4.947663862
31316,3.905967818
31325,4.685334531
31328,6.053248082
31334,0.100135273
31339,5.62270608
31341,0.100121177
31349,4.192552252
31351,5.62270608
31355,5.603765229
31358,0.100089929
31360,3.762646643
31364,5.681644777
31365,4.428080282
31372,5.192503151
31375,0.099918536
31376,4.422659388
31377,5.679604103
31378,0.100106689
31379,4.964699893
31382,0.099940978
31387,4.721160032
31392,6.053248082
31395,3.762646673
31396,0.100039081
31398,4.637749984
31399,6.418868666
31400,0.099937717
31402,0.099959268
31412,0.099589475
31414,0.099721698
31415,5.62270608
31418,6.795174568
31424,0.099945132
31429,0.099966987
31430,3.977869424
31432,4.857117212
31440,4.857183821
31441,5.55686468
31443,4.090758697
31449,5.053473582
31453,4.470865558
31455,5.831785665
31456,5.394808104
31457,0.100351427
31458,0.100051709
31461,6.484324811
31466,0.099937717
31471,0.099937717
31472,0.099937717
31476,0.099937717
31482,6.216239577
31483,6.053248082
31486,3.921981716
31487,6.377418488
31492,0.099937717
31493,0.099937717
31495,6.305223323
31501,0.099937717
31503,4.575206644
31507,5.831785665
31508,0.099937717
31513,0.099937717
31514,0.099924656
31519,0.100050298
31521,5.62270608
31526,6.543224731
31527,5.192503151
31529,0.100164342
31530,0.100076785
31538,5.273083083
31539,0.099982221
31540,0.099954219
31541,0.099935477
31543,0.100055759
31544,0.099937717
31549,0.099937717
31551,4.874895074
31552,5.053473582
31554,4.748785388
31555,4.192605691
31556,5.48407814
31561,4.192605691
31567,6.053247822
31568,0.099937717
31569,5.915101328
31570,4.444502225
31578,0.099937717
31579,0.099937717
31587,0.099937717
31590,0.099937717
31591,4.623351088
31596,6.168715566
31597,0.099937717
31598,6.305223323
31599,0.099937717
31600,0.099937717
31605,5.192503151
31606,4.805851885
31612,4.994452568
31620,4.444502203
31623,5.192503151
31624,5.168646574
31626,5.915101328
31629,6.112568294
31633,0.099937717
31638,4.874896115
31641,6.305225041
31643,0.100164652
31644,5.874713442
31646,0.099937717
31650,0.099937717
31656,0.099937717
31657,0.099937717
31661,5.216220344
31662,5.837925075
31663,3.971295183
31664,0.099937717
31665,4.192621828
31669,0.099937717
31674,0.099937717
31681,5.62270608
31688,0.099937717
31691,3.85999258
31698,5.963775975
31700,4.444338382
31702,0.099937717
31703,5.55686468
31704,3.977869424
31706,0.099937717
31709,0.099937717
31715,0.099937717
31718,0.099937717
31722,0.099937717
31729,4.76911268
31739,0.099937717
31742,4.436353594
31748,0.099937717
31750,0.099937717
31751,4.192621828
31753,4.603313367
31759,4.874898586
31762,4.315366968
31765,6.165657386
31767,5.192503151
31768,5.62270608
31769,4.054026691
31771,5.55686468
31772,5.015191894
31779,0.099944529
31789,0.099944529
31790,4.923027742
31795,0.099949466
31796,0.099949466
31800,0.099949466
31801,0.099950494
31807,4.04944194
31808,0.099950754
31809,0.099953529
31812,3.763086953
31820,3.819647603
31823,4.959054976
31824,4.357140126
31826,5.268569974
31828,0.099957092
31833,0.099957092
31838,0.099957092
31842,5.192503151
31844,5.192503151
31845,0.099959543
31850,0.099959543
31851,0.099960685
31853,0.099960685
31854,0.09996284
31858,6.73605624
31861,6.305225041
31863,0.09996284
31864,4.673331255
31869,0.09996284
31870,0.09996284
31871,6.484324811
31872,5.785418258
31874,6.053247822
31881,5.373955456
31889,0.099964985
31895,5.305924895
31896,0.099975756
31897,5.146410295
31899,5.227595087
31900,0.099975756
31902,3.822436978
31904,4.550187596
31911,5.679604103
31919,5.652236585
31923,4.054026691
31924,0.099975756
31926,0.099975756
31928,4.623318229
31929,5.874713442
31930,4.619933605
31932,0.099975756
31933,0.099975756
31934,5.373986486
31936,0.099975756
31937,0.099977628
31943,0.099977628
31945,0.099977628
31946,5.55686468
31950,5.192506541
31957,5.249040057
31959,0.099980065
31963,4.67750672
31967,0.099980065
31968,4.448695053
31971,4.192629524
31972,0.099980065
31974,0.099980065
31975,6.053247822
31977,6.19193661
31982,5.305924895
31983,4.192629524
31984,5.62270608
31985,4.408093955
31986,3.763086953
31988,6.284656163
31989,6.053247822
31996,0.099992368
31997,0.099994338
32000,4.875337883
32001,3.763089483
32002,5.831785665
32003,0.100001612
32007,0.100001612
32011,0.100003717
32015,5.62270608
32017,5.681644777
32022,0.100004991
32025,0.100004991
32027,5.62270608
32029,5.62270608
32037,5.671236635
32038,0.100004991
32040,0.100007792
32041,0.100008763
32044,5.192506541
32046,3.763090122
32049,4.192635411
32051,0.100010288
32052,5.62270608
32059,4.691951308
32060,5.086630248
32063,0.1000153
32065,0.1000153
32068,5.62270608
32072,3.763058495
32073,5.305936236
32074,4.192637209
32078,5.37398155
32080,5.249040057
32081,4.198969284
32089,4.623277519
32093,0.100026533
32094,5.874713442
32095,5.622557534
32097,3.977869424
32098,0.100034406
32101,3.819647603
32102,0.100049538
32109,4.62321383
32111,5.785418258
32114,0.100049538
32120,0.100055987
32121,0.100060442
32123,4.192680167
32126,0.10006402
32129,0.10006402
32134,0.100069559
32136,0.100069559
32138,4.329066366
32140,4.192680167
32142,0.100069559
32143,3.763057214
32144,5.785418692
32145,5.963716046
32147,0.100069559
32152,4.192685479
32153,5.773083275
32156,0.100069778
32157,0.100071237
32158,3.875627818
32160,4.248993931
32161,0.100074519
32163,5.867637187
32166,0.100076785
32168,0.100076785
32170,0.099926632
32171,5.559219662
32172,5.831785665
32174,0.100038257
32178,4.564250484
32180,5.593200587
32189,0.100080337
32190,5.679604103
32193,4.192685479
32196,0.100087452
32198,0.100087452
32200,0.100094494
32204,0.100094769
32207,0.100094769
32208,6.305228324
32210,5.407356332
32211,0.100097186
32214,0.100097186
32215,0.100097186
