uid,loan_sum
21663,0.171739561
21686,3.757355772
21692,0.171738962
21693,5.648492546
21699,3.298758551
21705,4.605761171
21706,4.393692685
21707,4.436510744
21729,4.575457186
21747,5.993978385
21751,3.759835401
21752,4.806942657
21768,4.784951498
21771,4.697682164
21773,0.607614946
21779,5.90416924
21795,0.839970007
21798,5.753135397
21804,4.555140475
21805,0.171772733
21807,0.818821397
21818,0.918539194
21822,0.60766781
21824,0.874075321
21825,5.268936315
21826,4.940573265
21829,3.918850894
21831,4.348139744
21836,4.315195279
21838,0.839931629
21849,4.394384714
21857,4.743927193
21858,0.872775846
21859,0.171718747
21862,0.718012268
21867,4.780244939
21871,0.171718747
21876,4.791906052
21883,5.5937462
21887,4.936553393
21889,3.327736353
21890,0.171733453
21895,5.159708769
21914,4.809938009
21917,4.044268578
21920,5.509538867
21922,0.171733453
21930,5.812834339
21937,4.368064732
21938,3.959449622
21950,0.867310291
21958,3.566470148
21962,4.625464894
21964,0.171730195
21969,0.171780277
21974,0.659381486
21975,5.942038487
21982,5.320961896
21994,3.897726826
21995,4.34253505
22018,5.803917913
22020,5.254316654
22021,4.95878849
22022,4.366352651
22025,5.506265879
22042,4.689272403
22055,5.140059921
22056,5.891321975
22057,5.698184077
22060,4.994016519
22061,4.879396275
22064,0.790309946
22069,5.410670183
22079,0.745797003
22080,4.931656009
22083,5.928457692
22099,4.395827186
22105,5.587613202
22109,4.740563722
22112,5.040683702
22113,4.394862062
22119,4.66144172
22128,6.100206588
22137,3.572460116
22141,3.523745231
22145,4.604392795
22149,0.171747803
22150,4.867406897
22165,0.171754087
22168,0.171750466
22170,3.932101012
22172,3.831263366
22176,3.945277991
22187,0.171740199
22189,4.430146692
22192,5.599953816
22198,3.95050916
22221,4.371589493
22224,0.745774299
22226,5.156016834
22241,5.332448234
22242,3.909743441
22244,4.594901589
22247,5.833670576
22255,4.478853801
22265,4.814927127
22271,4.768188033
22273,0.813795848
22278,4.53906978
22280,0.171861723
22287,5.473129604
22290,4.822195871
22297,4.590128304
22305,0.171861723
22306,4.775620795
22315,0.607758366
22320,5.7795187
22326,4.670576647
22329,4.619350855
22340,6.318512367
22348,3.987499367
22358,3.729593919
22360,0.171861421
22368,4.606314387
22373,3.796618332
22379,0.879020106
22385,0.171861372
22408,0.790240863
22414,5.344306014
22417,4.843229944
22428,5.107241439
22435,0.171748513
22436,3.959083383
22437,5.98237441
22438,4.236393091
22446,4.868016985
22447,0.878396227
22449,4.463083839
22462,0.171756922
22468,3.920862353
22470,5.909753491
22473,4.366051839
22478,5.611313933
22484,5.470687169
22488,5.644305576
22512,0.607570552
22515,4.885368311
22522,4.021642258
22534,3.851542406
22540,5.451534075
22544,4.100139738
22546,4.607641768
22547,0.878325963
22548,0.171673607
22554,4.643657595
22558,4.684754232
22559,4.764845068
22561,0.878325963
22564,0.91611228
22566,0.171673607
22570,4.614683684
22571,0.773456812
22579,0.927194738
22582,4.018057402
22587,4.461507512
22594,0.750054788
22599,4.115140235
22600,4.880464531
22614,0.659274816
22615,5.620546358
22617,3.661500274
22642,5.050903286
22644,3.337291245
22647,4.390293717
22648,4.318417843
22658,0.689859438
22665,3.876843698
22680,0.934480619
22688,0.171673607
22694,3.392707333
22695,4.800583426
22704,5.577305615
22711,5.417465473
22716,0.659274816
22717,0.171673607
22719,4.606826847
22720,4.864462756
22721,0.899051213
22723,5.032496206
22728,4.955358076
22730,3.969513882
22731,4.735060412
22735,4.358712915
22743,0.790155243
22749,5.337862415
22753,4.092410401
22760,5.10077065
22770,5.821022773
22771,4.786766975
22772,0.171673607
22776,5.233533377
22778,5.515822619
22779,0.856813287
22788,4.323884872
22802,0.739254999
22803,0.171673607
22809,3.285969213
22817,4.772827398
22821,4.372803829
22822,3.994942236
22824,0.171673607
22827,0.872729373
22833,0.755064797
22834,0.918495369
22846,5.733333355
22851,0.813733792
22856,0.731689453
22857,4.609547093
22865,4.313396297
22866,0.813733792
22872,5.342807649
22874,0.635551285
22883,0.171673607
22887,5.634062539
22895,0.917406821
22905,0.171673607
22906,5.798744489
22910,4.873358472
22920,0.171673607
22922,5.238192846
22923,5.364241323
22924,3.368874704
22926,4.784313907
22929,4.580311808
22931,3.830871862
22936,0.171673607
22940,0.846146535
22942,3.092689587
22949,5.132786983
22962,4.539294518
22981,4.38433036
22992,4.342671625
22994,4.684741884
22996,4.398649387
23004,3.957219222
23007,4.534066412
23014,3.684895191
23015,5.203504431
23022,3.558516387
23023,5.806901238
23034,4.814627924
23035,4.528982344
23039,0.171673607
23043,4.678598575
23059,5.871970977
23064,4.40351639
23079,5.462847981
23088,4.062294046
23092,0.839870882
23102,4.343361318
23110,4.640799775
23113,0.171673607
23116,4.350127539
23121,4.649169395
23130,5.301283553
23132,3.371824527
23137,5.474715639
23143,0.878325963
23158,4.823081737
23161,4.994183216
23162,4.347621904
23165,5.180586353
23167,4.900939283
23176,4.675794671
23179,4.535390084
23184,3.327381683
23187,0.731689453
23201,3.821775717
23205,4.097698308
23208,5.081774567
23211,5.616088161
23215,0.171673607
23221,4.346801167
23222,5.306436843
23225,3.692539616
23228,4.39306098
23241,0.750054788
23243,5.609024768
23245,0.689859438
23252,4.966866825
23253,3.988084909
23262,5.078252739
23263,0.171673607
23265,3.562527279
23274,5.377116024
23276,4.533386685
23283,0.750054788
23285,4.307953884
23286,4.826414227
23293,0.171673607
23302,4.780861277
23303,4.574802655
23304,3.978809639
23314,3.965987671
23320,0.717967128
23322,5.256390973
23335,0.171673607
23337,0.820527505
23346,6.001961517
23348,4.830974795
23361,4.929242539
23366,0.171673607
23372,0.171673607
23373,0.899051213
23378,0.171673607
23388,3.854002007
23392,4.725432252
23395,4.857072488
23401,5.409792437
23404,5.286416043
23408,0.171673607
23416,4.392662494
23422,4.504699019
23424,4.589579442
23431,0.839870882
23436,0.171673607
23438,0.813733792
23441,3.732575569
23442,5.64465269
23444,5.525159651
23453,5.440189214
23459,0.171673607
23461,0.747853088
23463,4.633968201
23479,5.056434063
23487,5.145520426
23509,3.98640836
23515,5.802258672
23527,5.755397496
23529,4.814135505
23530,0.171673607
23538,0.836341452
23542,4.831164824
23552,3.305216702
23558,0.731689453
23570,0.171673607
23573,4.340815203
23574,0.171673607
23580,0.790155243
23588,5.322261236
23598,6.051517175
23607,4.746922417
23614,4.965623241
23622,0.171673607
23626,0.813733792
23627,3.965948518
23638,0.773456812
23639,4.607334099
23646,4.941646308
23649,5.561977868
23655,3.824720117
23657,4.724927606
23661,4.58464396
23665,4.48373154
23675,6.101617621
23682,0.813733792
23684,5.933429352
23686,5.082660886
23687,5.373670553
23688,4.887472746
23691,4.849978456
23702,3.727544959
23704,0.171673607
23708,0.839870882
23710,5.781933009
23713,5.580986582
23729,5.959154658
23730,3.782119121
23734,4.657353938
23738,5.22144011
23740,0.171673607
23743,5.153570657
23747,4.99101109
23749,0.790155243
23752,5.268960473
23756,4.765873874
23757,4.459809415
23768,4.515367933
23771,5.5559111
23773,4.707630988
23788,3.636855162
23799,3.327088169
23801,4.011607568
23803,4.361522578
23826,0.878325963
23828,0.7666224
23831,0.82955532
23832,0.171673607
23837,4.905027232
23860,5.850995394
23861,3.301195218
23865,4.860910704
23871,0.171673607
23872,4.079488688
23880,6.118378035
23883,0.839870882
23884,6.024500352
23895,3.811053935
23896,4.459562667
23900,4.712759389
23908,4.689907259
23909,0.927342081
23910,4.349651025
23921,3.899926127
23929,0.731689453
23934,5.298149351
23936,5.218275989
23940,0.171673607
23943,4.396087325
23945,0.171673607
23947,4.958504964
23948,4.363154938
23949,4.143790992
23954,4.384775406
23959,6.024366294
23969,5.396330485
23971,0.883031812
23978,3.580730205
23988,3.831159811
23992,0.607629451
23997,0.171726623
23999,0.171757972
24002,3.846958445
24005,4.882369133
24009,0.916195028
24012,0.171756356
24013,6.135977729
24018,4.545902947
24022,5.211771252
24028,5.671588913
24030,4.795650008
24038,4.24896755
24039,0.171756872
24047,5.483802781
24048,5.245772938
24056,5.13927751
24062,4.471204763
24072,4.916483833
24081,3.476407701
24092,0.171773218
24095,0.171774577
24099,3.442594031
24107,5.502048739
24109,3.352342508
24110,0.171847191
24113,0.874229283
24120,5.9329398
24142,5.749638951
24144,4.969090157
24146,4.581266844
24153,5.677906309
24154,0.17176239
24156,3.886949483
24157,5.041755194
24158,0.68994822
24165,5.135188438
24169,5.90295001
24181,4.608298693
24182,0.867349233
24183,4.553222167
24187,0.916201875
24189,3.728767689
24190,4.007705481
24191,0.607660232
24192,5.38852877
24194,4.618767948
24201,3.82190221
24202,4.965998598
24204,5.155003665
24206,5.252477995
24209,5.064626254
24216,0.739344113
24218,0.171752652
24223,4.175437208
24233,0.17175146
24235,0.74580747
24244,0.171804111
24249,5.898001792
24253,6.031118819
24255,5.876085214
24256,5.299811511
24260,4.339258033
24262,4.444644095
24265,5.451104337
24268,0.171793647
24273,4.571306478
24275,4.740989786
24276,0.872864282
24279,5.376663531
24292,4.390903507
24307,4.464972334
24320,0.171728563
24322,3.065527576
24336,4.556527834
24338,4.82261819
24353,0.171695405
24354,3.746100082
24358,4.024476417
24360,3.98146068
24372,4.36493895
24378,0.883023373
24392,0.607630109
24393,5.480254847
24394,0.917457149
24400,4.338041519
24422,4.802747529
24440,4.642883346
24441,0.171733164
24443,0.718033918
24444,0.171740397
24445,4.653808861
24454,3.789852767
24467,5.493960035
24469,4.03507873
24476,3.834422134
24480,0.171758553
24481,6.197012917
24482,4.321751302
24490,0.171763979
24492,0.171767235
24509,3.506760809
24510,4.109736242
24518,0.718048143
24521,4.994266207
24524,3.575277142
24525,5.79996705
24536,5.279099701
24539,4.47669885
24542,0.790236473
24546,0.834980083
24548,4.750447684
24549,5.244803472
24557,0.171755127
24558,4.555048407
24562,4.739923732
24581,5.111976725
24582,4.940089865
24583,3.558378924
24584,0.171755127
24587,4.971978608
24592,4.835007778
24593,5.753232593
24597,3.672119366
24607,4.703910419
24610,4.907810948
24615,3.980025025
24619,4.813270975
24624,4.551677771
24629,0.917506241
24631,5.285794117
24636,4.92681899
24643,3.719756324
24652,5.722074103
24669,3.998534247
24671,4.854778521
24673,0.783843891
24675,4.365037503
24676,5.41762098
24678,0.745865969
24679,5.109280778
24680,4.634471003
24682,0.171842984
24684,0.607740252
24686,3.739340804
24695,0.171843006
24713,0.171847191
24715,3.722697826
24720,0.766719869
24722,5.664446505
24727,5.354385585
24735,5.305211045
24741,0.839946272
24764,3.84622881
24766,4.099251028
24774,0.827348362
24783,4.935234926
24785,4.629783936
24786,0.916134369
24787,3.9243016
24790,3.940228206
24797,5.671240125
24801,0.839906404
24802,0.171707986
24806,0.760274409
24810,0.882994763
24814,4.617733702
24822,0.171710197
24832,3.945667115
24834,0.607671643
24841,0.916146513
24845,4.472774051
24852,5.123192653
24853,4.973563585
24854,4.042837181
24860,5.906242166
24870,3.321275782
24873,5.642866558
24875,5.499515522
24876,4.082431771
24882,4.539657158
24900,5.955325266
24904,4.511078854
24906,0.907939814
24911,5.002726143
24920,4.305734157
24934,0.1717736
24939,0.878425956
24943,0.1717736
24945,0.918595362
24952,3.494638413
24957,5.23731106
24959,0.171773418
24960,4.844180906
24964,0.855217982
24967,5.346666539
24973,0.867359591
24979,4.388491415
24988,4.5922109
24991,3.60327423
24992,4.187781611
24993,4.900308132
25001,3.508457887
25005,0.813746771
25021,0.171738417
25022,4.72459011
25029,5.491192976
25034,0.918595107
25036,0.766789375
25041,4.069060199
25044,4.961855512
25048,6.146626297
25068,4.797871617
25071,4.316121239
25073,4.559644051
25077,4.493761492
25082,3.869849345
25095,5.376883525
25100,0.171751613
25106,0.766705527
25113,5.177473952
25118,6.047053534
25125,0.17176628
25127,4.554913876
25128,0.171773636
25132,0.171773277
25135,0.171774124
25142,4.923633829
25151,4.546416144
25154,5.523539436
25157,4.699720379
25158,5.997863993
25173,4.745762548
25181,4.591071304
25183,3.976684506
25184,3.346270307
25188,0.171862056
25198,3.808712873
25202,0.846335
25217,4.812495035
25219,0.171856178
25234,0.171847408
25240,5.010227598
25249,4.626578681
25252,4.936859667
25258,3.859732995
25266,0.878419301
25269,3.7477052
25271,3.651725269
25297,0.783825732
25299,4.117422305
25300,5.521619667
25301,4.892039331
25308,3.906086931
25312,0.878444679
25317,0.878447375
25338,0.813855204
25339,5.745192497
25351,5.474670343
25358,0.927464903
25366,0.916235187
25368,0.171796637
25370,4.819530294
25378,3.906944727
25382,5.140734371
25389,0.766749676
25396,0.872856697
25404,6.049475307
25411,3.961545104
25420,6.013249703
25421,5.239229923
25426,0.171746711
25427,0.607643656
25432,4.755765815
25434,5.473973564
25437,0.171774353
25439,5.081329069
25441,4.502130642
25442,0.17177295
25445,0.17177295
25458,0.17177295
25459,0.17177295
25460,5.795694616
25461,4.882962868
25463,0.17177295
25469,4.134003162
25475,4.115078875
25484,3.902241367
25485,5.763473415
25486,0.760339373
25488,4.541884887
25490,0.876371163
25499,5.322887426
25515,5.084186995
25516,0.17177295
25521,0.813833135
25524,4.565365152
25526,3.527807766
25531,0.171846134
25533,3.964669832
25539,0.171773352
25540,4.054322959
25548,4.843432169
25554,0.171809392
25560,5.039247184
25565,0.171754954
25566,5.931787425
25576,4.624474601
25578,3.554262254
25580,4.323522903
25584,4.691389892
25601,4.54464033
25611,0.813816473
25617,0.848941101
25636,0.171752652
25641,5.68682111
25648,5.751417605
25649,6.040560449
25650,4.663993769
25652,4.588832573
25664,0.839944752
25692,0.813851738
25696,5.833225065
25708,4.614852168
25712,0.171831444
25715,4.630210261
25716,5.885479698
25719,4.048157799
25723,5.396038805
25726,4.523071184
25730,4.885962803
25734,4.875286996
25737,4.905961767
25738,4.932818484
25743,3.743570609
25762,3.591513121
25768,0.171698611
25769,0.79017473
25776,0.839889884
25778,5.014725628
25785,5.589680397
25787,4.766614711
25790,5.851921786
25798,4.385254851
25802,6.040931592
25820,5.037772665
25821,5.355438228
25825,0.827333547
25829,3.915949775
25830,0.171673514
25831,0.171675452
25832,0.813744602
25833,4.960106703
25846,5.08434223
25847,0.858158892
25862,4.617574608
25863,3.861880154
25867,4.408378336
25874,4.707161751
25877,5.208571797
25891,4.369809952
25893,0.171788033
25897,4.219212383
25901,4.11521174
25902,0.171750434
25910,4.768884337
25911,0.171844627
25915,3.749677198
25918,0.171789945
25919,4.699436242
25921,4.559507629
25923,5.006162893
25935,0.850968619
25936,5.857911569
25937,0.171710414
25953,3.647518443
25954,5.624144086
25959,5.414600603
25962,4.670049596
25965,5.293303841
25970,3.533825028
25982,3.622307938
26002,5.159634626
26005,4.453569523
26015,4.428992728
26016,0.878350966
26019,3.829501085
26020,5.669066377
26029,5.570494716
26032,4.70158468
26038,3.508837587
26055,3.56520583
26060,3.521396282
26066,4.597504337
26067,5.363183864
26068,4.917955889
26075,4.658950307
26079,3.623536531
26081,3.783769594
26082,4.832303053
26097,0.171796398
26098,5.438140561
26112,0.813851357
26113,0.927309188
26122,0.91860599
26126,3.770164071
26130,5.283236446
26131,0.171778713
26133,0.171770707
26146,3.836946491
26151,4.11911141
26156,5.621831381
26158,4.47681908
26159,0.171758904
26174,0.867338073
26181,0.171750434
26185,4.581363064
26194,0.171750434
26195,5.024324421
26197,5.141752602
26198,5.531544407
26202,3.809837844
26205,5.763683576
26207,0.876340399
26218,0.827409114
26227,0.171750434
26229,5.067634544
26251,5.907409512
26257,0.171776803
26264,3.754455583
26268,5.701882366
26274,0.731708172
26286,4.604794112
26293,0.607669895
26294,4.597196833
26300,3.764412948
26303,4.898093384
26308,4.962030616
26310,4.504760773
26313,4.860258569
26316,5.15009026
26318,0.782618419
26331,5.611172806
26352,0.171750434
26359,5.564078917
26360,0.89912804
26362,4.707902074
26370,4.822790529
26377,4.88864109
26383,5.008792719
26396,0.847946167
26404,5.522536376
26409,5.09126247
26410,0.878455052
26414,4.548661737
26416,5.821162319
26419,5.115663277
26421,0.659389468
26424,5.588857564
26429,0.171784229
26433,4.840459816
26434,0.171765679
26440,5.982079618
26442,3.500615796
26447,0.171758904
26461,4.326821528
26462,4.392372762
26466,0.86733671
26475,0.766774068
26476,4.036721089
26483,3.798154516
26489,0.783785256
26491,5.701975592
26497,3.869927163
26507,4.578322807
26508,3.868841651
26527,4.009106666
26536,4.15045841
26539,3.737509791
26542,3.745662265
26550,4.781329372
26556,0.171710517
26558,4.945815235
26565,0.878473047
26571,0.818005944
26579,5.57074621
26581,4.476732895
26588,4.630543724
26589,0.731788796
26596,0.766721743
26597,3.709229347
26601,4.834217601
26603,0.927323889
26610,5.762774621
26618,5.850068795
26627,4.552858802
26630,0.878440648
26632,5.578438462
26636,0.171784229
26643,5.6501714
26644,3.707569768
26655,4.941871538
26656,4.40898165
26659,0.858164189
26660,4.132072672
26671,3.523755596
26681,3.935511887
26688,0.171758904
26696,0.171758042
26705,4.34154387
26723,0.775776108
26725,3.811651357
26733,5.036173002
26734,5.756117317
26741,4.646226998
26764,0.171750434
26767,3.82764576
26773,4.835658516
26775,0.171776803
26778,4.713922664
26780,3.878859746
26784,0.171710414
26785,4.327727915
26796,4.615211239
26802,4.694760915
26821,5.595590034
26826,0.171699951
26834,4.810461228
26836,0.900641341
26852,0.790254586
26857,4.902968369
26860,0.171784229
26868,0.607663313
26874,0.171758042
26875,4.702304523
26877,4.813105408
26878,4.807859098
26882,0.874075993
26886,0.171758904
26888,4.873389064
26905,3.914822658
26917,4.597161738
26922,5.846796199
26928,5.778176402
26929,4.09371395
26933,5.54534832
26951,4.338113891
26953,4.763530447
26956,3.974004352
26959,4.495004138
26960,4.769641338
26970,4.00891375
26974,0.171750434
26981,4.924112427
26983,3.661257743
26986,3.817016547
26988,3.6088717
26990,0.171774353
26993,4.381781225
26998,4.812707306
27012,3.542753681
27013,5.228039106
27016,5.935286375
27017,4.809291003
27018,5.826155169
27021,0.855217617
27022,0.71809136
27029,3.743489742
27045,5.696139201
27047,5.022067345
27049,0.171755459
27050,4.960526896
27053,4.945794765
27059,5.73033397
27064,5.916671833
27078,3.923191686
27080,0.17182605
27084,5.551198194
27086,4.422634968
27094,5.879430673
27096,4.590097222
27105,3.984040606
27110,5.514374838
27120,5.064972246
27123,5.122994522
27129,4.585879301
27131,4.457404758
27140,0.171702649
27141,4.108403198
27149,5.400550337
27157,5.560837157
27179,4.777790367
27184,4.77909441
27185,3.98416363
27188,3.73524154
27191,0.171765891
27192,4.716343791
27194,5.144324184
27196,0.834978287
27197,4.943245255
27203,4.306358774
27205,4.026857438
27209,5.115143641
27210,4.775314494
27220,0.171761815
27221,5.576859037
27223,4.163803801
27227,0.846226663
27231,4.844829367
27234,0.790237395
27236,3.336251019
27248,0.839895183
27251,4.33438775
27262,5.668592221
27277,0.93455361
27288,4.697333825
27291,0.755183713
27293,4.091947203
27302,4.843166168
27310,5.490204911
27327,4.263204646
27333,5.851375123
27335,5.26235724
27338,3.781283899
27341,3.815497166
27343,0.171750434
27351,4.413538111
27355,0.171750434
27357,0.659351643
27359,0.839947708
27369,0.874080832
27382,4.467613979
27396,5.369462831
27398,0.76681582
27401,4.9137028
27413,5.760669748
27415,0.171750434
27416,5.79948621
27417,4.090418805
27422,0.848935183
27425,4.502285882
27431,0.171750434
27433,0.829554685
27441,4.352960182
27452,5.769727622
27471,4.666527977
27475,0.820604332
27490,0.766766461
27502,4.802510787
27503,4.544291759
27505,0.820604332
27518,4.430635258
27520,3.757656092
27528,5.605994443
27541,4.675205484
27553,0.878402789
27565,0.171750434
27567,5.04864519
27568,4.695434822
27576,0.171750434
27577,0.942999609
27580,0.171750434
27600,0.872806199
27601,4.948937767
27606,4.047854306
27611,4.062235372
27615,5.125072146
27620,5.834030394
27636,5.718512413
27639,4.694059671
27642,0.775776108
27645,5.831231201
27664,4.661411716
27667,5.146572107
27685,0.171750434
27690,5.651034274
27694,5.465691301
27698,0.813810619
27706,5.310214359
27707,0.846224014
27717,4.094156093
27720,4.694126472
27723,4.592739326
27725,4.931629501
27727,3.406937557
27729,0.171752297
27730,3.859310691
27735,5.298487904
27739,5.334488648
27742,4.901602842
27747,4.372925877
27749,4.175841803
27754,4.338967325
27760,4.95849097
27767,3.751366113
27770,4.640352106
27772,0.790236245
27792,4.882898517
27801,4.640614786
27809,4.530084432
27811,3.948829694
27812,5.260894742
27820,0.885232427
27832,3.799033211
27834,4.89704831
27837,4.474811999
27839,5.618980371
27840,0.17175786
27846,4.643702873
27850,0.874155985
27854,4.913442886
27857,0.745781026
27861,4.704002565
27864,0.839955316
27866,3.746808705
27870,0.171758042
27877,4.625358113
27878,0.689943872
27883,4.821833474
27884,4.83777987
27885,4.682458867
27886,5.494947544
27900,0.755149232
27902,6.071140396
27906,3.813259761
27907,5.317874553
27909,4.603307072
27916,4.570022709
27917,6.057011571
27918,4.967001922
27919,0.766707696
27922,4.94618047
27932,0.90068983
27934,0.171758904
27941,0.171758904
27944,4.381346701
27955,5.648077843
27956,0.659360113
27959,4.355513986
27965,0.766707696
27966,0.171758904
27976,4.91404524
27985,5.061121693
27988,5.575593442
27989,0.171758904
27993,4.576580266
28001,5.121079941
28003,4.443794631
28014,4.549377701
28018,5.342568059
28031,0.171759335
28042,4.552365033
28043,4.080916489
28061,5.528185726
28066,5.468163026
28078,0.171763867
28081,4.827764157
28082,0.171763889
28087,3.838697906
28089,5.82564699
28090,0.171764449
28097,0.813824828
28101,3.67178211
28102,4.3544847
28108,0.171764948
28109,4.535459586
28111,0.943188503
28124,5.369990163
28149,0.171765989
28155,4.112175747
28161,5.521028638
28162,0.745790674
28163,0.745790674
28164,3.972430384
28167,4.593170833
28169,3.860792259
28180,0.171768929
28184,5.075928118
28186,0.846243996
28190,4.954129647
28193,5.409535962
28196,4.861922498
28208,5.248110981
28213,3.341185998
28215,0.839974077
28216,5.785337667
28217,3.566501643
28219,0.171776803
28229,0.689962663
28246,4.965221598
28256,0.901866344
28261,5.658771916
28263,4.379751707
28271,5.448325915
28272,4.97016972
28273,5.769080023
28276,4.088435073
28288,3.860241684
28293,3.947325382
28299,4.362975136
28300,4.959685293
28303,0.171782328
28322,5.044871861
28325,0.618632311
28349,4.363299796
28352,0.73936562
28353,4.401514139
28355,0.171784229
28370,0.171784229
28372,2.702754339
28378,3.531497835
28382,4.577757418
28385,0.839981503
28391,5.731285556
28394,4.80385419
28407,0.813844413
28413,3.566063437
28419,3.922994884
28421,0.8852612
28426,5.765648587
28428,5.552622927
28434,3.775669462
28436,0.81384626
28437,0.171786076
28439,5.486766732
28443,0.89189867
28447,5.641427566
28450,0.171787322
28457,3.960498271
28461,4.747123353
28467,0.171787322
28474,5.500535436
28478,0.171788057
28496,0.171788057
28503,4.762003687
28507,4.945956425
28512,0.171788259
28514,5.690681133
28515,5.731383725
28522,4.775169534
28523,0.171788293
28525,0.783823626
28532,4.93120905
28548,4.586310668
28557,5.838994726
28566,3.570949178
28573,4.553047438
28575,0.670724888
28577,5.675956875
28585,5.632065568
28586,3.883922759
28594,0.839989462
28598,3.79998673
28602,3.505772403
28608,5.16035501
28609,5.799922847
28611,5.651873303
28612,4.758073962
28628,4.549412962
28637,6.08432491
28640,4.615167462
28646,5.535788874
28649,4.655601062
28657,4.07616447
28666,0.17179502
28671,4.403309642
28676,0.171795147
28692,5.031914202
28694,4.018956865
28707,5.368270892
28709,0.91623507
28710,4.739134969
28729,5.129087091
28732,3.934168004
28747,0.171797839
28751,0.171798887
28759,0.878451311
28762,0.171798955
28763,3.73858842
28773,0.171798973
28775,3.879562541
28787,5.90663924
28797,3.951253931
28805,4.377875445
28808,0.874198158
28811,5.007020021
28812,4.563264053
28817,0.171800883
28819,4.6511865
28820,3.794901572
28824,4.917082583
28838,0.171801384
28851,0.813861569
28854,0.171802765
28857,4.518574067
28862,0.171803527
28871,5.69556309
28875,4.873668063
28885,0.717985074
28896,4.535013953
28898,4.543601046
28902,0.171742186
28903,3.42428979
28904,4.91361613
28912,4.423275596
28915,4.005269756
28917,0.913920699
28918,4.818512341
28939,0.171756356
28940,4.585377867
28945,4.389706686
28947,5.841884449
28954,0.813833135
28956,4.808824436
28964,5.36126853
28968,3.830563351
28970,4.373611549
28971,0.17177295
28972,0.17177295
28980,4.016131097
28981,5.800112158
28984,5.299254434
28988,3.73150636
28989,0.867359227
28995,4.636029693
28998,0.17177295
29003,4.172814762
29005,4.8145274
29010,4.322332161
29018,0.813833135
29020,5.705026704
29027,0.813833135
29030,0.927441424
29031,4.579648863
29035,0.85691263
29036,5.276352711
29041,4.800259218
29042,4.370219537
29049,0.848957699
29058,0.90793969
29071,0.943022126
29072,4.824750374
29073,5.408092689
29074,4.618819579
29087,5.599657957
29092,0.847946728
29094,3.931107453
29097,4.714533624
29098,0.790232885
29102,0.171769959
29108,4.015785375
29111,0.171843376
29117,3.783776942
29118,4.786433628
29129,5.77272807
29134,5.486683598
29137,4.501459443
29142,4.662652509
29147,4.313867127
29148,5.797255537
29152,5.130069739
29163,0.171755805
29175,5.402045271
29189,5.108346521
29190,4.133104002
29193,0.171756062
29194,0.171756062
29201,0.659357369
29202,4.441680041
29208,0.171756288
29209,4.75886769
29222,3.692390175
29224,4.717439492
29236,3.536874735
29238,3.414545553
29241,5.632338391
29248,5.276548052
29253,4.239223743
29259,0.171757452
29270,0.839951741
29283,4.284631106
29309,4.364370214
29327,5.842593504
29330,4.338066664
29336,4.844141743
29339,0.813809884
29340,5.396857618
29353,3.344833541
29354,0.171747478
29377,5.55786344
29384,4.848161934
29388,4.379905017
29392,4.41752992
29403,0.878442565
29415,0.171791818
29420,4.612468434
29426,4.697464919
29428,5.493968012
29432,0.171831444
29437,3.908248465
29442,0.171813942
29443,4.360439776
29444,0.790177262
29451,4.792143394
29457,5.060820839
29464,5.30060497
29471,0.818756777
29473,4.967995046
29475,0.892982729
29492,4.666644344
29505,3.898599661
29506,5.139781611
29513,4.912879602
29523,6.082340037
29528,3.967598691
29536,3.75033332
29539,4.399143381
29543,0.171701149
29546,5.464529218
29549,3.84400155
29550,3.841945342
29558,5.334479658
29566,0.171770611
29568,0.171701951
29570,0.171701951
29572,5.407653144
29578,5.153508426
29587,5.74708815
29588,4.037458619
29597,4.834045108
29602,3.848038591
29603,4.519240925
29606,5.904764465
29607,5.540296153
29621,5.520609825
29637,4.691736423
29644,3.918185801
29645,4.787097999
29647,3.975251008
29648,5.748037045
29652,4.495080986
29664,0.171693475
29666,5.590409391
29674,5.110885527
29680,5.707478681
29706,3.810095147
29733,0.839881828
29740,0.171684554
29742,0.813744738
29743,3.776005808
29750,3.875544373
29754,0.790163214
29758,0.878333933
29762,3.721745946
29771,5.428613343
29777,5.042123346
29778,5.14697806
29779,5.803698285
29780,5.069682868
29781,3.477734922
29786,5.07716879
29787,5.102793062
29790,3.705040897
29791,4.700018232
29802,3.919383162
29817,0.872802623
29835,5.801569715
29838,3.569011964
29840,5.872148931
29852,0.813883069
29856,5.571996944
29861,5.54193534
29866,3.994235738
29882,5.222383755
29889,5.35446488
29897,4.712836811
29900,3.928004161
29904,5.790467765
29911,0.171754609
29916,0.171754799
29919,0.839953162
29928,5.195501862
29930,4.69850628
29948,4.302398666
29955,0.892216082
29959,5.460888114
29960,4.131532583
29962,0.17179586
29964,0.790254586
29967,4.108034812
29974,0.171708043
29980,4.698335452
29983,0.813762135
29991,5.720163209
30002,4.806228998
30017,5.036382844
30021,0.839948442
30025,5.72364754
30027,5.006164513
30038,4.596860891
30039,5.065700652
30040,5.599164703
30044,5.168822893
30059,5.063321876
30063,0.731730195
30066,4.918715569
30074,5.824540678
30075,4.376216186
30083,0.820628877
30093,0.171758904
30097,0.927280034
30099,0.171758904
30100,5.113869429
30104,5.265846107
30109,5.089050603
30113,0.878402789
30114,5.494012146
30116,4.593598996
30119,5.770166163
30123,3.47176892
30126,4.76207734
30133,0.171784229
30137,5.698724042
30138,4.931871354
30144,5.689509733
