uid,xgb
27884,1.011752605
27885,1.011752605
27886,5.292153835
27900,4.901027203
27902,5.648994446
27905,1.011752605
27906,1.011752605
27907,4.653709412
27909,1.011752605
27916,1.011752605
27917,5.708392143
27918,1.011752605
27919,4.978077888
27922,5.785274029
27927,1.011752605
27932,5.871292114
27934,1.011752605
27941,1.011752605
27944,1.011752605
27955,5.4664011
27956,4.26242733
27958,1.011752605
27959,1.011752605
27965,4.978077888
27966,1.011752605
27976,5.648994446
27985,5.722768307
27988,6.049542427
27989,1.011752605
27993,1.011752605
28001,5.974677086
28003,1.011752605
28013,1.011752605
28014,1.011752605
28018,4.867627144
28022,4.867627144
28030,1.011752605
28031,1.011752605
28035,1.011752605
28042,1.011752605
28043,1.011752605
28055,5.259788513
28061,5.722768307
28066,5.722768307
28070,4.838572502
28078,1.011752605
28081,4.867627144
28082,1.011752605
28083,1.011752605
28087,1.011752605
28089,5.337445259
28090,1.011752605
28097,5.292153835
28101,1.011752605
28102,1.011752605
28107,3.917732239
28108,1.011752605
28109,5.292153835
28111,6.154576302
28124,5.292153835
28130,1.011752605
28149,1.011752605
28155,1.011752605
28161,5.292153835
28162,4.838572502
28163,4.838572502
28164,1.011752605
28167,1.011752605
28169,1.011752605
28180,1.011752605
28184,5.4664011
28186,5.508238792
28190,5.648994446
28193,4.935528755
28196,4.795628548
28208,4.653709412
28213,1.011752605
28215,5.4664011
28216,5.685457706
28217,1.011752605
28219,1.011752605
28229,4.466324806
28232,1.011752605
28241,1.011752605
28246,1.011752605
28248,1.011752605
28256,5.879015923
28261,6.048560143
28263,1.011752605
28270,1.011752605
28271,5.397630692
28272,5.722768307
28273,5.023640633
28276,1.011752605
28288,1.011752605
28293,1.011752605
28299,5.292153835
28300,5.134963512
28303,1.011752605
28318,5.292153835
28322,5.508238792
28325,3.990739822
28336,4.978526115
28348,1.011752605
28349,1.011752605
28352,4.795628548
28353,4.745191574
28355,1.011752605
28368,5.70907402
28370,1.011752605
28372,1.011752605
28378,1.011752605
28382,5.337445259
28385,5.4664011
28391,5.694405556
28394,6.153413773
28407,5.292153835
28413,1.011752605
28419,1.011752605
28421,5.768265724
28426,4.653709412
28428,4.653709412
28434,1.011752605
28436,5.292153835
28437,1.011752605
28439,5.292153835
28443,5.812496185
28447,5.871292114
28450,1.011752605
28457,1.011752605
28461,4.26242733
28467,1.011752605
28474,5.4664011
28477,5.325410366
28478,1.011752605
28496,1.011752605
28503,5.292153835
28507,5.134963512
28512,1.011752605
28514,5.990564346
28515,6.049542427
28522,5.325410366
28523,1.011752605
28525,5.091984749
28532,1.011752605
28548,1.011752605
28557,5.325410366
28558,5.0841465
28566,1.011752605
28573,1.011752605
28575,4.337979317
28577,5.722768307
28585,5.282568932
28586,1.011752605
28594,5.4664011
28598,1.011752605
28602,1.011752605
28608,1.011752605
28609,5.4664011
28611,5.337445259
28612,4.795628548
28627,5.694405556
28628,1.011752605
28637,5.382771015
28640,4.653709412
28646,5.292153835
28647,5.508238792
28649,5.134963512
28657,1.011752605
28666,1.011752605
28671,1.011752605
28676,1.011752605
28692,5.4664011
28694,1.011752605
28707,5.974677086
28709,5.974677086
28710,5.4664011
28715,1.011752605
28720,1.011752605
28729,5.648994446
28732,1.011752605
28746,5.282568932
28747,1.011752605
28751,1.011752605
28759,5.722768307
28762,1.011752605
28763,1.011752605
28773,1.011752605
28775,1.011752605
28784,4.852949142
28787,4.895923138
28797,1.011752605
28801,5.871292114
28805,1.011752605
28808,5.694405556
28811,5.134963512
28812,5.325410366
28813,1.011752605
28817,1.011752605
28819,4.935528755
28820,1.011752605
28824,5.4664011
28838,1.011752605
28843,5.292153835
28851,5.292153835
28854,1.011752605
28857,5.134963512
28862,1.011752605
28871,5.508238792
28875,5.693922997
28885,4.653709412
28893,1.011752605
28896,1.011752605
28898,1.011752605
28901,5.337445259
28902,1.011752605
28903,1.011752605
28904,5.726143837
28912,1.011752605
28915,1.011752605
28917,5.959579945
28918,5.4664011
28931,6.049542427
28939,1.011752605
28940,1.011752605
28945,1.011752605
28947,5.974677086
28954,5.292153835
28956,1.011752605
28964,5.990564346
28968,1.011752605
28970,1.011752605
28971,1.011752605
28972,1.011752605
28980,1.011752605
28981,5.382771015
28984,5.959579945
28988,1.011752605
28989,5.648994446
28995,4.653709412
28998,1.011752605
29003,1.011752605
29005,1.011752605
29010,1.011752605
29016,5.325410366
29018,5.292153835
29020,5.134963512
29027,5.292153835
29030,6.049542427
29031,1.011752605
29035,5.579350471
29036,4.26242733
29041,1.011752605
29042,4.26242733
29049,5.526317596
29051,5.292153835
29058,5.919530869
29071,6.153413773
29072,4.466324806
29073,5.292153835
29074,1.011752605
29087,5.860936642
29092,5.519568443
29094,5.292153835
29097,1.011752605
29098,5.134963512
29102,1.011752605
29105,4.838572502
29108,1.011752605
29111,1.011752605
29117,1.011752605
29118,1.011752605
29129,5.722768307
29134,4.26242733
29137,1.011752605
29142,1.011752605
29147,1.011752605
29148,5.023640633
29152,3.917732239
29163,1.011752605
29175,5.292153835
29181,5.4664011
29189,1.011752605
29190,1.011752605
29193,1.011752605
29194,1.011752605
29201,4.26242733
29202,1.011752605
29203,3.917732239
29208,1.011752605
29209,1.011752605
29211,1.011752605
29216,1.011752605
29220,3.917732239
29222,1.011752605
29224,5.753168583
29236,1.011752605
29238,1.011752605
29241,5.134963512
29248,4.838572502
29253,4.867627144
29259,1.011752605
29268,1.011752605
29270,5.4664011
29283,1.011752605
29287,5.974677086
29292,5.722768307
29309,1.011752605
29327,5.134963512
29330,1.011752605
29336,5.325410366
29339,5.292153835
29340,4.838572502
29353,5.292153835
29354,1.011752605
29377,5.820250511
29380,1.011752605
29384,5.134963512
29388,5.292153835
29392,4.653709412
29403,5.722768307
29411,4.978526115
29415,1.011752605
29418,4.838572502
29419,1.011752605
29420,4.653709412
29426,1.011752605
29428,5.722768307
29432,1.011752605
29435,5.722768307
29437,1.011752605
29442,1.011752605
29443,1.011752605
29444,5.134963512
29451,1.011752605
29457,3.917732239
29464,5.974677086
29467,1.011752605
29471,5.325410366
29473,5.134963512
29475,5.820250511
29486,5.292153835
29492,1.011752605
29505,1.011752605
29506,5.519568443
29513,5.134963512
29523,5.648994446
29528,1.011752605
29536,1.011752605
29539,1.011752605
29543,1.011752605
29546,5.722768307
29549,1.011752605
29550,1.011752605
29558,6.097132683
29566,1.011752605
29568,1.011752605
29570,1.011752605
29572,5.433254242
29578,5.974677086
29583,4.838572502
29587,5.325410366
29588,1.011752605
29590,1.011752605
29591,5.694405556
29596,1.011752605
29597,1.011752605
29602,1.011752605
29603,3.917732239
29606,5.974677086
29607,4.961528301
29608,3.990739822
29621,5.812496185
29637,5.694405556
29644,1.011752605
29645,5.091984749
29647,1.011752605
29648,5.4664011
29652,1.011752605
29664,1.011752605
29666,5.648994446
29674,5.814604759
29680,5.134963512
29706,1.011752605
29708,5.4664011
29710,5.292153835
29721,1.011752605
29733,5.4664011
29737,5.508238792
29740,1.011752605
29742,5.292153835
29743,1.011752605
29750,1.011752605
29754,5.134963512
29755,1.011752605
29758,5.722768307
29762,1.011752605
29771,5.442871571
29777,4.978077888
29778,5.871292114
29779,5.685457706
29780,5.292153835
29781,1.011752605
29786,1.011752605
29787,5.990564346
29790,1.011752605
29791,1.011752605
29798,1.011752605
29799,1.011752605
29802,1.011752605
29817,5.685457706
29835,4.961528301
29838,1.011752605
29840,5.134963512
29852,5.292153835
29856,5.648994446
29859,1.011752605
29861,5.292153835
29866,1.011752605
29882,5.587658882
29889,4.26242733
29897,1.011752605
29900,1.011752605
29901,5.292153835
29904,6.06319809
29911,1.011752605
29916,1.011752605
29919,5.4664011
29928,5.722768307
29930,5.134963512
29933,1.011752605
29948,1.011752605
29955,5.814604759
29959,5.4664011
29960,1.011752605
29962,1.011752605
29964,5.134963512
29967,1.011752605
29974,1.011752605
29980,1.011752605
29983,5.292153835
29991,5.722768307
29999,4.653709412
30002,5.722768307
30017,5.134963512
30021,5.4664011
30025,5.990564346
30027,5.694405556
30038,1.011752605
30039,5.519568443
30040,5.726143837
30044,4.978077888
30059,1.011752605
30063,4.745191574
30065,3.917732239
30066,5.722768307
30074,3.917732239
30075,1.011752605
30078,5.292153835
30083,5.337445259
30093,1.011752605
30097,6.048560143
30099,1.011752605
30100,5.70907402
30104,5.974677086
30109,3.917732239
30112,1.011752605
30113,5.722768307
30114,5.860936642
30115,5.722768307
30116,1.011752605
30117,1.011752605
30119,5.685457706
30123,1.011752605
30126,5.134963512
30133,1.011752605
30136,4.745191574
30137,5.134963512
30138,5.974677086
30142,5.4664011
30144,5.508238792
30146,1.011752605
30168,1.011752605
30170,5.292153835
30172,1.011752605
30176,1.011752605
30185,5.292153835
30197,5.647248745
30202,5.337445259
30204,5.4664011
30206,1.011752605
30208,4.935528755
30210,1.011752605
30218,4.978077888
30220,5.259788513
30226,1.011752605
30229,1.011752605
30233,1.011752605
30238,1.011752605
30241,1.011752605
30243,1.011752605
30245,6.153413773
30246,4.26242733
30248,1.011752605
30260,5.134963512
30271,4.653709412
30272,4.26242733
30276,4.653709412
30277,1.011752605
30285,1.011752605
30292,1.011752605
30298,1.011752605
30311,1.011752605
30316,1.011752605
30317,4.978077888
30319,4.745191574
30327,1.011752605
30330,1.011752605
30333,4.795628548
30340,1.011752605
30341,6.048560143
30353,1.011752605
30358,5.753649712
30366,1.011752605
30367,4.26242733
30369,1.011752605
30376,5.871292114
30381,4.867627144
30382,5.812496185
30383,5.442871571
30386,5.974677086
30389,5.023640633
30407,1.011752605
30411,6.049542427
30412,1.011752605
30417,1.011752605
30421,5.292153835
30427,1.011752605
30430,1.011752605
30439,1.011752605
30442,5.722768307
30444,4.745191574
30445,4.466324806
30451,5.292153835
30456,5.134963512
30463,5.974677086
30485,1.011752605
30491,1.011752605
30493,5.990564346
30500,4.745191574
30504,5.337445259
30509,5.433254242
30510,5.4664011
30511,1.011752605
30527,1.011752605
30533,5.587658882
30542,4.901027203
30544,5.382771015
30551,5.337445259
30552,5.325410366
30554,5.4664011
30566,1.011752605
30570,1.011752605
30572,1.011752605
30583,1.011752605
30589,5.292153835
30592,5.134963512
30593,4.978077888
30596,4.653709412
30601,5.134963512
30604,5.282568932
30606,5.0841465
30607,5.292153835
30609,1.011752605
30613,5.023640633
30614,5.292153835
30615,5.694405556
30617,1.011752605
30624,1.011752605
30631,1.011752605
30638,5.812496185
30640,1.011752605
30641,5.974677086
30642,1.011752605
30644,4.978077888
30648,1.011752605
30654,5.134963512
30655,1.011752605
30662,1.011752605
30663,6.048560143
30666,4.838572502
30669,1.011752605
30670,4.26242733
30671,5.722768307
30675,4.895923138
30685,1.011752605
30687,5.685457706
30688,5.134963512
30696,5.744731903
30699,4.745191574
30702,1.011752605
30706,5.974677086
30715,1.011752605
30721,5.526317596
30723,1.011752605
30724,5.694405556
30725,1.011752605
30736,1.011752605
30737,1.011752605
30738,4.978526115
30739,5.820250511
30744,1.011752605
30745,5.382771015
30750,5.325410366
30752,5.134963512
30760,5.722768307
30766,3.990739822
30767,5.722768307
30771,1.011752605
30776,1.011752605
30784,5.259788513
30787,4.838572502
30790,6.048560143
30795,5.693922997
30801,5.722768307
30813,1.011752605
30819,4.653709412
30820,1.011752605
30827,5.812496185
30828,5.4664011
30845,1.011752605
30846,1.011752605
30849,1.011752605
30850,1.011752605
30856,5.879015923
30859,5.282568932
30867,1.011752605
30873,5.292153835
30891,1.011752605
30896,1.011752605
30910,1.011752605
30912,6.048560143
30916,5.924998283
30922,1.011752605
30928,5.785274029
30933,5.990564346
30934,1.011752605
30937,1.011752605
30939,1.011752605
30945,1.011752605
30947,5.134963512
30960,4.745191574
30961,5.134963512
30963,4.978526115
30968,1.011752605
30981,1.011752605
30984,5.694405556
30987,1.011752605
30990,6.048560143
31010,5.292153835
31013,6.048560143
31016,1.011752605
31019,1.011752605
31024,4.745191574
31040,1.011752605
31055,5.292153835
31061,3.917732239
31066,5.508238792
31076,1.011752605
31083,1.011752605
31088,5.382771015
31094,1.011752605
31098,1.011752605
31103,1.011752605
31112,5.753168583
31115,1.011752605
31121,5.337445259
31127,5.722768307
31130,4.961528301
31131,5.983307362
31133,1.011752605
31134,5.091984749
31135,1.011752605
31141,5.974677086
31150,4.26242733
31153,5.292153835
31154,1.011752605
31159,1.011752605
31160,5.134963512
31163,5.540268898
31166,1.011752605
31169,1.011752605
31180,1.011752605
31182,1.011752605
31193,1.011752605
31194,5.694405556
31207,3.917732239
31216,4.838572502
31218,4.26242733
31227,5.812496185
31229,1.011752605
31232,5.508238792
31235,4.901027203
31239,1.011752605
31243,1.011752605
31252,1.011752605
31255,1.011752605
31260,5.722768307
31263,1.011752605
31272,5.722768307
31275,5.648994446
31285,4.978526115
31294,1.011752605
31307,4.26242733
31312,5.693922997
31315,4.26242733
31316,5.744731903
31323,5.292153835
31325,1.011752605
31328,1.011752605
31334,1.011752605
31346,5.753168583
31349,1.011752605
31351,1.011752605
31355,1.011752605
31364,5.4664011
31365,1.011752605
31375,6.154576302
31376,1.011752605
31377,1.011752605
31378,1.011752605
31381,4.653709412
31387,1.011752605
31391,5.722768307
31392,1.011752605
31395,1.011752605
31398,5.753168583
31402,5.812496185
31412,1.011752605
31414,5.292153835
31415,1.011752605
31422,1.011752605
31430,4.961528301
31432,5.871292114
31440,4.978526115
31443,4.795628548
31447,4.26242733
31449,1.011752605
31453,5.337445259
31454,6.048560143
31456,5.337445259
31461,6.005273819
31466,1.011752605
31476,1.011752605
31482,5.134963512
31483,5.4664011
31486,1.011752605
31487,5.919530869
31497,5.685457706
31499,5.648994446
31501,1.011752605
31503,6.06319809
31508,6.048560143
31511,5.860936642
31530,5.292153835
31539,1.011752605
31540,5.4664011
31544,5.382771015
31556,5.038590431
31561,1.011752605
31565,5.722768307
31567,1.011752605
31570,1.011752605
31579,1.011752605
31587,1.011752605
31590,1.011752605
31591,5.814604759
31596,1.011752605
31597,5.325410366
31598,5.648994446
31600,5.722768307
31605,5.722768307
31606,1.011752605
31612,5.526317596
31620,1.011752605
31623,5.4664011
31624,1.011752605
31629,5.860936642
31647,1.011752605
31650,1.011752605
31655,4.26242733
31656,5.526317596
31663,3.917732239
31664,1.011752605
31665,5.292153835
31680,5.337445259
31688,5.397114277
31691,5.325410366
31697,5.292153835
31698,1.011752605
31703,5.292153835
31704,5.726143837
31709,4.466324806
31714,6.049542427
31715,1.011752605
31729,5.812496185
31742,5.292153835
31748,1.011752605
31751,1.011752605
31753,4.978077888
31759,5.722768307
31762,1.011752605
31765,5.871292114
31768,1.011752605
31769,5.4664011
31771,5.812496185
31774,4.901027203
31789,5.4664011
31796,1.011752605
31800,1.011752605
31807,5.292153835
31812,5.292153835
31823,5.974677086
31824,1.011752605
31826,5.526317596
31835,5.134963512
31836,1.011752605
31853,5.519568443
31854,5.292153835
31858,1.011752605
31864,5.134963512
31869,5.337445259
31870,5.134963512
31872,1.011752605
31881,5.924998283
31902,5.325410366
31904,5.974677086
31911,5.685457706
31919,1.011752605
31928,1.011752605
31929,1.011752605
31930,5.134963512
31936,1.011752605
31943,1.011752605
31945,4.961528301
31957,1.011752605
31963,1.011752605
31965,5.568050385
31967,4.978077888
31968,5.694405556
31971,1.011752605
31983,1.011752605
31984,5.325410366
31985,4.867627144
31988,1.011752605
31989,1.011752605
31998,5.325410366
32000,5.744731903
32001,5.4664011
32003,5.879015923
32027,1.011752605
32029,1.011752605
32037,1.011752605
32040,5.4664011
32044,1.011752605
32046,4.653709412
32049,5.722768307
32052,6.049542427
32059,5.292153835
32063,1.011752605
32071,4.795628548
32080,4.795628548
32081,1.011752605
32099,5.292153835
32120,4.901027203
32123,3.917732239
32124,5.722768307
32126,4.745191574
32134,1.011752605
32138,5.722768307
32140,1.011752605
32143,1.011752605
32144,1.011752605
32145,5.508238792
32152,3.917732239
32153,5.647248745
32158,5.292153835
32160,1.011752605
32164,1.011752605
32166,5.023640633
32171,6.177116394
32172,5.292153835
32178,1.011752605
32190,1.011752605
32198,5.292153835
32204,5.860936642
32207,5.325410366
32208,6.048560143
32209,5.4664011
32210,1.011752605
32214,1.011752605
32222,6.153413773
32223,5.871292114
32225,1.011752605
32227,5.871292114
32230,5.693922997
32232,4.745191574
32242,6.154576302
32243,5.292153835
32249,4.978526115
32254,1.011752605
32259,1.011752605
32264,1.011752605
32265,4.653709412
32266,5.648994446
32267,5.292153835
32269,1.011752605
32282,6.049542427
32287,1.011752605
32288,5.4664011
32294,1.011752605
32305,5.693922997
32317,4.838572502
32326,4.466324806
32334,5.292153835
32339,1.011752605
32351,1.011752605
32354,6.049542427
32357,1.011752605
32358,5.4664011
32364,1.011752605
32373,4.653709412
32376,5.526317596
32379,4.26242733
32385,5.722768307
32392,1.011752605
32397,1.011752605
32406,5.292153835
32416,4.26242733
32419,1.011752605
32436,4.466324806
32438,1.011752605
32439,5.974677086
32443,1.011752605
32450,1.011752605
32452,5.722768307
32455,5.292153835
32461,1.011752605
32473,1.011752605
32482,1.011752605
32492,1.011752605
32496,1.011752605
32500,1.011752605
32508,6.048560143
32514,5.860936642
32517,1.011752605
32534,5.134963512
32544,5.292153835
32567,5.397630692
32568,1.011752605
32574,1.011752605
32582,1.011752605
32587,5.648994446
32591,5.292153835
32594,5.873393059
32604,4.978526115
32611,1.011752605
32615,5.259788513
32618,5.4664011
32619,1.011752605
32620,1.011752605
32621,1.011752605
32628,1.011752605
32630,1.011752605
32632,1.011752605
32635,4.978526115
32643,4.653709412
32653,5.587658882
32656,1.011752605
32661,1.011752605
32663,1.011752605
32665,6.048560143
32669,5.924998283
32671,5.134963512
32673,5.508238792
32676,1.011752605
32681,1.011752605
32685,1.011752605
32687,5.382771015
32693,1.011752605
32720,5.292153835
32721,1.011752605
32729,1.011752605
32732,5.974677086
32733,5.722768307
32736,5.568050385
32738,1.011752605
32757,1.011752605
32760,1.011752605
32763,1.011752605
32769,1.011752605
32779,3.990739822
32795,1.011752605
32800,5.990564346
32805,5.4664011
32808,1.011752605
32812,1.011752605
32819,5.292153835
32828,5.292153835
32837,1.011752605
32843,6.048560143
32848,5.134963512
32860,1.011752605
32863,1.011752605
32884,1.011752605
32897,5.292153835
32900,5.693922997
32906,5.134963512
32909,1.011752605
32910,4.26242733
32911,5.325410366
32912,1.011752605
32913,1.011752605
32925,1.011752605
32935,5.726143837
32938,1.011752605
32940,1.011752605
32941,1.011752605
32946,5.722768307
32947,1.011752605
32948,5.508238792
32950,1.011752605
32960,5.587658882
32973,1.011752605
32975,5.694405556
32985,5.70907402
32990,5.901162624
32998,5.508238792
32999,4.466324806
33003,5.382771015
33004,5.292153835
33009,1.011752605
33017,1.011752605
33020,5.722768307
33028,1.011752605
33037,4.852949142
33040,5.990564346
33043,5.292153835
33045,1.011752605
33046,5.820250511
33047,5.134963512
33052,5.259788513
33056,4.745191574
33058,4.653709412
33059,5.722768307
33061,5.726143837
33065,1.011752605
33068,5.508238792
33071,5.292153835
33075,5.292153835
33076,5.753649712
33077,1.011752605
33079,1.011752605
33082,5.519568443
33084,5.134963512
33085,5.974677086
33088,1.011752605
33089,1.011752605
33090,1.011752605
33094,5.292153835
33095,5.860936642
33101,5.974677086
33109,1.011752605
33142,1.011752605
33143,1.011752605
33146,4.653709412
33148,1.011752605
33149,5.871292114
33150,4.26242733
33158,5.292153835
33159,5.134963512
33160,4.466324806
33167,1.011752605
33168,5.282568932
33170,5.433254242
33173,1.011752605
33174,5.722768307
33178,5.526317596
33182,1.011752605
33186,5.871292114
33190,5.768265724
33203,4.961528301
33205,1.011752605
33210,1.011752605
33221,4.745191574
33229,1.011752605
33234,1.011752605
33235,5.259788513
33241,1.011752605
33243,1.011752605
33245,4.745191574
33248,5.860936642
33251,1.011752605
33252,1.011752605
33262,1.011752605
33269,5.134963512
33271,1.011752605
33273,1.011752605
33278,1.011752605
33286,1.011752605
33292,4.653709412
33297,5.526317596
33301,1.011752605
33307,1.011752605
33312,1.011752605
33317,4.978526115
33327,5.974677086
33339,1.011752605
33343,5.292153835
33346,5.292153835
33347,4.26242733
33356,4.653709412
33360,5.526317596
33369,1.011752605
33370,5.901162624
33371,3.917732239
33379,5.382771015
33389,5.325410366
33392,4.745191574
33397,5.292153835
33399,5.292153835
33401,5.812496185
33403,5.442871571
33411,5.812496185
33414,5.292153835
33417,1.011752605
33418,5.023640633
33420,1.011752605
33425,5.726143837
33436,1.011752605
33438,4.978526115
33439,1.011752605
33442,5.134963512
33451,1.011752605
33456,1.011752605
33492,1.011752605
33494,4.838572502
33496,1.011752605
33506,1.011752605
33519,1.011752605
33522,1.011752605
33526,1.011752605
33527,5.4664011
33528,5.292153835
33532,5.4664011
33546,5.726143837
33555,1.011752605
33563,5.722768307
33567,5.726143837
33569,5.292153835
33571,1.011752605
33574,1.011752605
33576,1.011752605
33577,1.011752605
33578,1.011752605
33583,5.292153835
33586,1.011752605
33591,5.091984749
33593,4.26242733
33597,1.011752605
33598,5.693922997
33603,1.011752605
33612,1.011752605
33614,1.011752605
33618,4.26242733
33619,5.648994446
33621,1.011752605
33626,1.011752605
33628,5.4664011
33629,1.011752605
33630,5.292153835
33652,1.011752605
33660,5.337445259
33664,1.011752605
33671,1.011752605
33672,1.011752605
33678,1.011752605
33680,5.292153835
33684,5.974677086
33695,5.526317596
33703,1.011752605
33724,1.011752605
33736,5.648994446
33738,4.895923138
33748,1.011752605
33749,1.011752605
33752,6.048560143
33762,1.011752605
33766,5.722768307
33768,5.722768307
33774,1.011752605
33779,4.838572502
33782,5.519568443
33784,1.011752605
33798,1.011752605
33807,5.983307362
33810,1.011752605
33811,4.466324806
33818,1.011752605
33820,1.011752605
33823,6.154576302
33827,5.974677086
33841,1.011752605
33858,3.917732239
33859,1.011752605
33863,1.011752605
33870,5.292153835
33874,6.048560143
33879,1.011752605
33880,1.011752605
33886,5.722768307
33887,1.011752605
33892,5.694405556
33894,1.011752605
33908,1.011752605
33918,4.745191574
33932,1.011752605
33934,1.011752605
33942,4.653709412
33947,4.26242733
33952,1.011752605
33953,4.26242733
33954,5.871292114
33962,5.726143837
33963,1.011752605
33971,1.011752605
33982,5.292153835
33983,4.653709412
33986,1.011752605
33993,5.337445259
33994,1.011752605
33995,1.011752605
33999,5.292153835
34013,1.011752605
34014,4.978526115
34021,5.4664011
34025,3.917732239
34033,5.337445259
34038,5.337445259
34045,5.587658882
34047,5.292153835
34050,1.011752605
34060,4.795628548
34061,1.011752605
34066,4.978526115
34068,5.726143837
34079,5.292153835
34084,1.011752605
34086,1.011752605
34095,5.282568932
34102,4.745191574
34103,1.011752605
34114,5.337445259
34116,5.382771015
34126,1.011752605
34130,5.091984749
34131,4.745191574
34140,5.4664011
34144,1.011752605
34146,1.011752605
34147,5.974677086
34148,3.917732239
34154,1.011752605
34160,5.540268898
34164,5.722768307
34169,1.011752605
34173,5.325410366
34174,4.795628548
34176,1.011752605
34186,5.990564346
34188,1.011752605
34194,5.508238792
34195,1.011752605
34201,5.091984749
34203,1.011752605
34207,1.011752605
34208,4.653709412
34209,1.011752605
34211,1.011752605
34216,4.795628548
34234,5.722768307
34236,5.974677086
34239,1.011752605
34242,1.011752605
34246,1.011752605
34252,1.011752605
34267,1.011752605
34268,6.154576302
34270,4.901027203
34271,5.568050385
34274,1.011752605
34277,1.011752605
34282,1.011752605
34283,5.134963512
34287,1.011752605
34288,5.722768307
34290,5.540268898
34292,5.974677086
34295,5.722768307
34296,5.292153835
34301,4.337979317
34308,5.974677086
34314,1.011752605
34334,1.011752605
34341,6.048560143
34343,5.4664011
34344,5.685457706
34348,1.011752605
34353,1.011752605
34354,5.508238792
34356,1.011752605
34358,5.325410366
34360,1.011752605
34361,5.091984749
34364,4.745191574
34367,5.753649712
34373,1.011752605
34375,1.011752605
34376,1.011752605
34378,4.26242733
34379,3.917732239
34384,5.4664011
34386,1.011752605
34388,1.011752605
34399,1.011752605
34400,6.097132683
34409,1.011752605
34411,1.011752605
34412,5.038590431
34414,5.337445259
34418,4.838572502
34426,1.011752605
34429,1.011752605
34436,1.011752605
34437,1.011752605
34440,5.337445259
34443,5.508238792
34446,1.011752605
34466,1.011752605
34469,5.744731903
34481,5.4664011
34489,1.011752605
34497,5.4664011
34501,5.397630692
34504,5.292153835
34506,5.648994446
34522,1.011752605
34525,5.694405556
34528,1.011752605
34540,5.901162624
34543,5.325410366
34545,5.974677086
34549,5.292153835
34558,1.011752605
34566,5.325410366
34567,1.011752605
34575,5.282568932
34601,4.901027203
34602,5.722768307
34603,5.134963512
34610,5.722768307
34616,1.011752605
34618,1.011752605
34628,1.011752605
34642,5.587658882
34645,1.011752605
34654,5.648994446
34679,6.049542427
34697,5.568050385
34703,5.282568932
34704,4.901027203
34708,1.011752605
34713,5.812496185
34714,5.685457706
34720,1.011752605
34722,3.917732239
34723,4.901027203
34728,1.011752605
34733,4.653709412
34741,1.011752605
34748,1.011752605
34750,1.011752605
34753,1.011752605
34754,4.653709412
34759,5.694405556
34764,1.011752605
34773,1.011752605
34774,5.871292114
34776,1.011752605
34778,1.011752605
34784,4.26242733
34788,5.292153835
34792,4.838572502
34796,5.134963512
34804,5.134963512
34810,1.011752605
34814,5.726143837
34820,1.011752605
34821,4.978526115
34826,5.292153835
34829,5.722768307
34830,1.011752605
34832,5.091984749
34847,5.990564346
34849,5.508238792
34856,5.919530869
34859,1.011752605
34876,5.879015923
34886,5.325410366
34896,5.587658882
34897,1.011752605
34906,5.292153835
34915,1.011752605
34916,5.337445259
34920,1.011752605
34922,5.4664011
34923,1.011752605
34926,5.722768307
34927,1.011752605
34936,1.011752605
34937,1.011752605
34939,5.648994446
34950,5.325410366
34967,1.011752605
34970,1.011752605
34972,1.011752605
34973,1.011752605
34995,1.011752605
34997,5.919530869
34998,1.011752605
35000,1.011752605
35001,1.011752605
35007,4.26242733
35008,5.292153835
35009,4.653709412
35010,3.917732239
35016,5.134963512
35017,5.4664011
35020,1.011752605
35027,5.292153835
35037,1.011752605
35040,1.011752605
35041,1.011752605
35043,1.011752605
35044,6.153413773
35046,5.292153835
35048,4.795628548
35049,1.011752605
35055,1.011752605
35058,1.011752605
35061,4.653709412
35063,1.011752605
35066,1.011752605
35067,1.011752605
35072,5.685457706
35075,1.011752605
35078,5.812496185
35093,5.3200984
35094,5.540268898
35095,1.011752605
35097,4.978526115
35103,5.694405556
35107,1.011752605
35110,1.011752605
35125,5.722768307
35127,1.011752605
35128,1.011752605
35143,1.011752605
35145,4.978526115
35150,6.097132683
35162,1.011752605
35166,5.722768307
35167,1.011752605
35168,4.337979317
35169,5.722768307
35171,4.745191574
35176,4.795628548
35178,1.011752605
35187,1.011752605
35188,6.153413773
35194,5.134963512
35206,1.011752605
35213,1.011752605
35214,1.011752605
35219,1.011752605
35221,5.812496185
35226,4.466324806
35227,1.011752605
35236,1.011752605
35238,1.011752605
35248,1.011752605
35249,4.653709412
35256,1.011752605
35258,1.011752605
35259,1.011752605
35277,1.011752605
35282,1.011752605
35289,5.134963512
35295,4.745191574
35296,1.011752605
35299,1.011752605
35312,5.974677086
35314,1.011752605
35325,1.011752605
35326,1.011752605
35329,5.292153835
35334,1.011752605
35335,4.795628548
35340,1.011752605
35343,5.4664011
35346,5.959579945
35347,1.011752605
35355,1.011752605
35358,1.011752605
35361,1.011752605
35363,1.011752605
35365,1.011752605
35369,5.382771015
35376,1.011752605
35379,1.011752605
35381,5.4664011
35382,5.708392143
35385,4.466324806
35390,1.011752605
35396,1.011752605
35397,1.011752605
35403,1.011752605
35404,1.011752605
35419,5.023640633
35433,6.049542427
35441,1.011752605
35442,4.838572502
35445,5.70907402
35448,5.325410366
35449,5.722768307
35456,5.685457706
35459,5.337445259
35464,1.011752605
35466,5.091984749
35471,1.011752605
35477,1.011752605
35482,4.978526115
35485,1.011752605
35486,5.974677086
