,uid,loan_time,loan_amount,plannum,month
9786,35675,2016-09-06 13:34:20,4.2926506987,1,09
9787,17242,2016-09-06 13:34:09,4.7230168221,1,09
9788,77772,2016-09-06 13:34:23,4.2926506987,1,09
9789,83664,2016-09-06 13:37:43,4.9748429458,6,09
9790,88021,2016-09-06 13:40:54,4.9748429458,12,09
9791,56007,2016-09-06 13:41:45,4.9748429458,12,09
9792,14218,2016-09-06 13:42:28,6.1534138563,1,09
9793,90155,2016-09-06 13:42:17,3.862594545,1,09
9794,44213,2016-09-06 13:43:01,5.8857701085,12,09
9795,2844,2016-09-06 13:48:50,4.2926506987,1,09
9796,47488,2016-09-06 13:51:28,5.3399633091,1,09
9797,16142,2016-09-06 13:57:14,5.7227683627,1,09
9798,12710,2016-09-06 13:57:49,4.2926506987,3,09
9799,20678,2016-09-06 14:05:05,6.1534138563,1,09
9800,20564,2016-09-06 14:05:45,4.2926506987,12,09
9801,19717,2016-09-06 14:10:30,5.974677289700001,12,09
9802,9651,2016-09-06 14:10:28,4.6911628488999995,6,09
9803,45802,2016-09-06 14:11:34,5.8360407605999995,12,09
9804,83786,2016-09-06 14:14:44,3.862594545,1,09
9805,60039,2016-09-06 14:15:12,5.6573110966,12,09
9806,14602,2016-09-06 14:14:51,5.7227683627,1,09
9807,90270,2016-09-06 14:17:32,5.7227683627,12,09
9808,39735,2016-09-06 14:21:36,5.7227683627,6,09
9809,85900,2016-09-06 14:21:45,4.9748429458,12,09
9810,59089,2016-09-06 14:22:19,5.0705925702,1,09
9811,72311,2016-09-06 14:26:28,3.862594545,1,09
9812,86413,2016-09-06 14:27:12,4.2926506987,12,09
9813,31126,2016-09-06 14:27:33,3.862594545,6,09
9814,85247,2016-09-06 14:30:32,5.0705925702,3,09
9815,21824,2016-09-06 14:32:32,6.2920545271,12,09
9816,33003,2016-09-06 14:36:35,5.2921539288,1,09
9817,86413,2016-09-06 14:34:46,4.2926506987,12,09
9818,5595,2016-09-06 14:39:04,4.9748429458,1,09
9819,28803,2016-09-06 14:42:03,5.2921539288,1,09
9820,43722,2016-09-06 14:48:07,4.5443733959,12,09
9821,61091,2016-09-06 14:48:12,4.2926506987,1,09
9822,36546,2016-09-06 14:57:47,4.2926506987,1,09
9823,36678,2016-09-06 14:58:38,5.2921539288,1,09
9824,59781,2016-09-06 15:02:27,5.7227683627,12,09
9825,22628,2016-09-06 15:10:23,5.974677289700001,1,09
9826,5484,2016-09-06 15:11:50,5.1535381047,1,09
9827,45425,2016-09-06 15:12:10,5.3399633091,6,09
9828,22086,2016-09-06 15:19:48,5.7227683627,3,09
9829,42676,2016-09-06 15:32:53,4.2926506987,1,09
9830,40124,2016-09-06 15:37:20,4.7230168221,1,09
9831,9559,2016-09-06 15:37:03,4.9748429458,1,09
9832,38539,2016-09-06 15:37:57,6.240248781699999,1,09
9833,22327,2016-09-06 15:44:21,5.7227683627,12,09
9834,13161,2016-09-06 15:45:47,3.862594545,1,09
9835,60946,2016-09-06 15:52:51,4.2926506987,1,09
9836,73182,2016-09-06 15:53:10,4.154158974,1,09
9837,70801,2016-09-06 15:58:45,5.405415973999999,3,09
9838,692,2016-09-06 15:59:16,5.7227683627,1,09
9839,77924,2016-09-06 15:59:35,3.862594545,1,09
9840,26725,2016-09-06 16:04:36,3.862594545,1,09
9841,46301,2016-09-06 16:07:16,5.2921539288,12,09
9842,83293,2016-09-06 16:08:35,3.862594545,3,09
9843,54934,2016-09-06 16:11:32,3.862594545,1,09
9844,1563,2016-09-06 16:12:20,5.7227683627,6,09
9845,18260,2016-09-06 16:25:03,4.2926506987,3,09
9846,33798,2016-09-06 16:25:17,3.862594545,1,09
9847,67929,2016-09-06 16:26:21,4.2926506987,1,09
9848,27667,2016-09-06 16:26:33,4.9748429458,3,09
9849,59224,2016-09-06 16:34:04,4.0713020592,1,09
9850,88858,2016-09-06 16:32:49,4.8859612444,1,09
9851,28190,2016-09-06 16:44:05,3.862594545,1,09
9852,90040,2016-09-06 16:51:07,3.862594545,1,09
9853,10764,2016-09-06 16:59:00,5.2921539288,1,09
9854,36361,2016-09-06 17:13:04,3.862594545,6,09
9855,23034,2016-09-06 17:16:00,3.862594545,6,09
9856,76913,2016-09-06 17:20:49,4.4058299903,3,09
9857,69775,2016-09-06 17:23:46,4.227255494,6,09
9858,24584,2016-09-06 17:23:56,3.862594545,3,09
9859,15925,2016-09-06 17:30:13,5.931812566900001,1,09
9860,5905,2016-09-06 17:30:24,4.8616016004,1,09
9861,5970,2016-09-06 17:37:21,5.2921539288,12,09
9862,78514,2016-09-06 17:56:08,5.2921539288,3,09
9863,86092,2016-09-06 17:40:27,3.862594545,1,09
9864,43926,2016-09-06 17:40:45,3.862594545,1,09
9865,79947,2016-09-06 17:40:45,4.9748429458,12,09
9866,86092,2016-09-06 17:41:10,3.862594545,1,09
9867,73505,2016-09-06 17:41:16,3.862594545,1,09
9868,57977,2016-09-06 17:41:58,5.974677289700001,12,09
9869,69582,2016-09-06 17:42:00,5.6573110966,1,09
9870,41774,2016-09-06 17:44:38,3.862594545,1,09
9871,50178,2016-09-06 17:46:31,4.7230168221,12,09
9872,36361,2016-09-06 17:46:44,4.4058299903,12,09
9873,18873,2016-09-06 17:46:51,4.2926506987,1,09
9874,47660,2016-09-06 17:51:32,3.862594545,1,09
9875,7512,2016-09-06 18:01:46,6.4053331376,12,09
9876,55535,2016-09-06 18:06:32,5.1535381047,1,09
9877,8099,2016-09-06 18:06:55,5.2921539288,12,09
9878,28797,2016-09-06 18:09:31,4.8098152965,1,09
9879,47990,2016-09-06 18:09:48,6.0338930686,1,09
9880,60030,2016-09-06 18:12:55,5.974677289700001,1,09
9881,16404,2016-09-06 18:16:14,5.0705925702,1,09
9882,1355,2016-09-06 18:19:00,4.7230168221,3,09
9883,62495,2016-09-06 18:18:58,3.862594545,1,09
9884,7275,2016-09-06 18:22:04,4.9748429458,12,09
9885,31218,2016-09-06 18:26:02,4.5443733959,1,09
9886,69257,2016-09-06 18:32:07,3.862594545,1,09
9887,20255,2016-09-06 18:39:21,4.9748429458,1,09
9888,41158,2016-09-06 18:41:45,3.862594545,1,09
9889,6657,2016-09-06 18:42:20,4.9537858668,1,09
9890,41158,2016-09-06 18:42:28,4.0713020592,1,09
9891,9020,2016-09-06 18:47:36,5.8360407605999995,3,09
9892,61724,2016-09-06 18:55:00,3.862594545,1,09
9893,21273,2016-09-06 19:00:20,4.7230168221,1,09
9894,41164,2016-09-06 19:08:24,4.7822081374000005,1,09
9895,51987,2016-09-06 19:10:09,4.2926506987,12,09
9896,77709,2016-09-06 19:14:34,5.584137010499999,6,09
9897,24319,2016-09-06 19:15:14,3.862594545,3,09
9898,49245,2016-09-06 19:31:48,5.405415973999999,1,09
9899,49466,2016-09-06 19:32:06,5.2921539288,12,09
9900,43806,2016-09-06 19:36:41,5.1535381047,3,09
9901,50334,2016-09-06 19:42:36,4.7230168221,1,09
9902,26409,2016-09-06 19:44:59,4.7230168221,1,09
9903,40951,2016-09-06 19:46:09,5.1535381047,6,09
9904,77774,2016-09-06 19:52:24,5.584137010499999,1,09
9905,46460,2016-09-06 19:56:57,5.931812566900001,12,09
9906,40951,2016-09-06 20:03:56,5.5011803851,1,09
9907,42964,2016-09-06 20:09:56,5.1535381047,3,09
9908,72059,2016-09-06 20:11:35,5.2921539288,1,09
9909,21292,2016-09-06 20:29:40,5.2921539288,1,09
9910,69629,2016-09-06 20:33:52,4.7230168221,1,09
9911,84360,2016-09-06 20:34:20,4.2926506987,1,09
9912,19282,2016-09-06 20:37:13,3.862594545,1,09
9913,65748,2016-09-06 20:37:54,5.5440421498,3,09
9914,20944,2016-09-06 20:40:33,4.2926506987,1,09
9915,89532,2016-09-06 20:43:00,5.2921539288,6,09
9916,78816,2016-09-06 20:45:49,4.9748429458,1,09
9917,84572,2016-09-06 20:49:14,5.0880911903,12,09
9918,56210,2016-09-06 21:06:53,4.2926506987,1,09
9919,42480,2016-09-06 21:23:18,3.862594545,1,09
9920,59080,2016-09-06 21:25:53,4.9748429458,1,09
9921,21692,2016-09-06 21:31:00,3.9756705649,1,09
9922,22373,2016-09-06 21:31:16,3.862594545,1,09
9923,18229,2016-09-06 21:45:02,4.227255494,1,09
9924,2419,2016-09-06 21:48:15,5.6573110966,1,09
9925,6541,2016-09-06 21:48:38,4.7230168221,6,09
9926,11037,2016-09-06 22:02:22,3.862594545,1,09
9927,8324,2016-09-06 22:14:37,3.862594545,1,09
9928,66037,2016-09-06 22:28:50,5.7227683627,12,09
9929,90203,2016-09-06 22:32:15,3.862594545,3,09
9930,59969,2016-09-06 22:46:03,5.2921539288,1,09
9931,41607,2016-09-06 22:50:22,4.5443733959,3,09
9932,48802,2016-09-06 22:53:29,3.862594545,1,09
9933,38244,2016-09-06 22:54:15,5.45514134,1,09
9934,992,2016-09-07 00:10:40,5.7648029802,12,09
9935,24722,2016-09-07 00:24:01,5.6573110966,1,09
9936,50095,2016-09-07 00:34:06,4.2926506987,1,09
9937,74020,2016-09-07 00:58:36,3.862594545,1,09
9938,75555,2016-09-07 01:06:44,5.2921539288,6,09
9939,13564,2016-09-07 01:44:48,4.5443733959,1,09
9940,13759,2016-09-07 01:56:52,3.862594545,1,09
9941,12447,2016-09-07 02:01:32,5.2921539288,1,09
9942,41261,2016-09-07 02:52:07,5.781982259099999,12,09
9943,63600,2016-09-07 04:43:40,4.154158974,3,09
9944,89253,2016-09-07 05:31:25,4.9748429458,1,09
9945,320,2016-09-07 05:32:28,6.2920545271,12,09
9946,80966,2016-09-07 06:20:17,6.1215451756,1,09
9947,24870,2016-09-07 06:34:45,3.862594545,1,09
9948,54066,2016-09-07 06:47:00,5.781982259099999,6,09
9949,14034,2016-09-07 06:58:33,4.9748429458,3,09
9950,69753,2016-09-07 07:27:57,4.5443733959,1,09
9951,90572,2016-09-07 07:30:26,5.7227683627,1,09
9952,75441,2016-09-07 07:33:45,3.862594545,1,09
9953,25921,2016-09-07 07:58:24,4.2926506987,12,09
9954,73019,2016-09-07 08:00:46,4.0713020592,12,09
9955,73019,2016-09-07 08:01:21,4.0713020592,12,09
9956,73019,2016-09-07 08:01:45,3.9756705649,12,09
9957,10951,2016-09-07 08:02:24,3.862594545,1,09
9958,42224,2016-09-07 08:03:25,3.862594545,1,09
9959,11785,2016-09-07 08:04:36,3.862594545,1,09
9960,182,2016-09-07 08:06:15,5.0340436678,1,09
9961,88467,2016-09-07 08:08:32,5.45514134,1,09
9962,86932,2016-09-07 08:11:35,4.584447561499999,1,09
9963,30606,2016-09-07 08:13:13,5.7227683627,1,09
9964,54670,2016-09-07 08:16:09,4.2926506987,1,09
9965,22255,2016-09-07 08:17:13,3.862594545,1,09
9966,55646,2016-09-07 08:19:15,4.7230168221,6,09
9967,87668,2016-09-07 08:20:50,4.2926506987,12,09
9968,73019,2016-09-07 08:32:29,3.862594545,12,09
9969,56045,2016-09-07 08:35:51,4.2926506987,1,09
9970,45062,2016-09-07 08:37:07,4.584447561499999,1,09
9971,33159,2016-09-07 08:39:37,5.405415973999999,1,09
9972,49180,2016-09-07 08:44:08,4.5443733959,1,09
9973,87668,2016-09-07 08:44:28,4.2926506987,12,09
9974,35839,2016-09-07 08:46:53,5.7227683627,12,09
9975,12330,2016-09-07 08:47:22,4.9748429458,1,09
9976,84986,2016-09-07 08:48:33,3.862594545,1,09
9977,65198,2016-09-07 08:56:36,5.974677289700001,1,09
9978,56210,2016-09-07 08:57:20,4.2926506987,1,09
9979,17491,2016-09-07 08:57:21,5.2921539288,1,09
9980,39787,2016-09-07 09:02:36,4.7230168221,12,09
9981,34469,2016-09-07 09:02:15,5.0880911903,12,09
9982,60526,2016-09-07 09:05:37,3.862594545,12,09
9983,12068,2016-09-07 09:15:01,5.405415973999999,12,09
9984,19452,2016-09-07 09:21:19,4.9748429458,12,09
9985,9160,2016-09-07 09:23:43,4.2926506987,1,09
9986,54145,2016-09-07 09:27:12,4.7230168221,1,09
9987,84244,2016-09-07 09:28:34,4.4058299903,12,09
9988,45016,2016-09-07 09:30:00,5.7227683627,1,09
9989,60526,2016-09-07 09:30:27,4.5443733959,6,09
9990,34907,2016-09-07 09:34:13,6.2920545271,12,09
9991,45051,2016-09-07 09:37:46,4.7230168221,1,09
9992,37196,2016-09-07 09:46:21,3.862594545,1,09
9993,54575,2016-09-07 09:46:42,4.0713020592,1,09
9994,45051,2016-09-07 09:46:53,4.5443733959,1,09
9995,25615,2016-09-07 09:47:37,5.2921539288,1,09
9996,57985,2016-09-07 09:48:00,5.5603918613,1,09
9997,46701,2016-09-07 09:50:28,4.7230168221,1,09
9998,45133,2016-09-07 09:51:27,4.2926506987,1,09
9999,36546,2016-09-07 09:57:56,3.862594545,1,09
10000,45465,2016-09-07 10:00:08,6.584074881599999,12,09
10001,42700,2016-09-07 10:01:27,6.0147747387,1,09
10002,8567,2016-09-07 10:05:48,4.2926506987,1,09
10003,71058,2016-09-07 10:10:47,5.7227683627,1,09
10004,42225,2016-09-07 10:12:41,5.7227683627,3,09
10005,21249,2016-09-07 10:15:19,5.1535381047,1,09
10006,57479,2016-09-07 10:17:03,4.0713020592,12,09
10007,2302,2016-09-07 10:18:49,3.862594545,1,09
10008,58480,2016-09-07 10:19:14,3.862594545,1,09
10009,80344,2016-09-07 10:19:55,5.7227683627,1,09
10010,16160,2016-09-07 10:21:39,3.862594545,1,09
10011,67956,2016-09-07 10:31:44,4.5443733959,6,09
10012,3453,2016-09-07 10:26:28,3.862594545,1,09
10013,9293,2016-09-07 10:29:00,5.405415973999999,1,09
10014,1192,2016-09-07 10:29:15,4.2926506987,12,09
10015,61892,2016-09-07 10:29:51,5.6573110966,1,09
10016,8779,2016-09-07 10:30:04,5.584137010499999,1,09
10017,68069,2016-09-07 10:30:48,3.862594545,1,09
10018,3453,2016-09-07 10:33:55,3.862594545,1,09
10019,26993,2016-09-07 10:35:47,5.0705925702,12,09
10020,7515,2016-09-07 10:36:47,5.6573110966,3,09
10021,43045,2016-09-07 10:37:53,3.862594545,3,09
10022,22105,2016-09-07 10:39:15,6.0147747387,1,09
10023,67433,2016-09-07 10:40:41,5.1535381047,12,09
10024,21774,2016-09-07 10:41:11,4.7230168221,1,09
10025,7045,2016-09-07 10:44:55,5.7227683627,12,09
10026,58217,2016-09-07 10:46:10,5.0340436678,12,09
10027,85120,2016-09-07 10:49:37,3.862594545,3,09
10028,20532,2016-09-07 10:51:55,3.9756705649,1,09
10029,85385,2016-09-07 10:53:11,4.9748429458,12,09
10030,46230,2016-09-07 11:11:20,5.2921539288,1,09
10031,27988,2016-09-07 11:12:04,5.2921539288,3,09
10032,52083,2016-09-07 11:12:32,4.7230168221,1,09
10033,47362,2016-09-07 11:15:06,4.2926506987,1,09
10034,23179,2016-09-07 11:17:49,4.2926506987,3,09
10035,60887,2016-09-07 11:26:50,3.862594545,12,09
10036,57535,2016-09-07 11:27:46,6.1534138563,1,09
10037,32940,2016-09-07 11:34:47,4.154158974,12,09
10038,57518,2016-09-07 11:37:07,5.7227683627,1,09
10039,50178,2016-09-07 11:45:28,4.7230168221,12,09
10040,24590,2016-09-07 11:46:06,5.405415973999999,1,09
10041,41403,2016-09-07 11:46:50,5.584137010499999,1,09
10042,32897,2016-09-07 11:47:26,4.7230168221,1,09
10043,25358,2016-09-07 11:51:05,3.862594545,1,09
10044,44465,2016-09-07 11:59:39,6.1534138563,12,09
10045,68701,2016-09-07 11:59:30,5.405415973999999,3,09
10046,51566,2016-09-07 12:07:20,4.8616016004,1,09
10047,68162,2016-09-07 12:12:04,5.2921539288,6,09
10048,84716,2016-09-07 12:15:32,4.2926506987,1,09
10049,80344,2016-09-07 12:21:08,5.643349495,1,09
10050,51859,2016-09-07 12:34:58,5.584137010499999,12,09
10051,22242,2016-09-07 12:40:03,4.7230168221,6,09
10052,509,2016-09-07 12:45:28,5.2921539288,1,09
10053,26264,2016-09-07 12:46:34,4.9748429458,1,09
10054,77299,2016-09-07 12:52:29,3.862594545,12,09
10055,27483,2016-09-07 12:58:50,4.9748429458,1,09
10056,16742,2016-09-07 12:59:29,5.781982259099999,1,09
10057,66987,2016-09-07 12:59:24,5.2921539288,1,09
10058,21432,2016-09-07 13:03:15,4.2926506987,1,09
10059,34140,2016-09-07 13:04:06,4.3518138119,12,09
10060,32940,2016-09-07 13:04:32,3.862594545,12,09
10061,32940,2016-09-07 13:05:15,3.862594545,12,09
10062,72453,2016-09-07 13:07:07,5.7227683627,1,09
10063,57801,2016-09-07 13:11:26,3.862594545,1,09
10064,88273,2016-09-07 13:20:13,4.4058299903,1,09
10065,29305,2016-09-07 13:25:49,5.5011803851,1,09
10066,33779,2016-09-07 13:33:50,5.0705925702,1,09
10067,32940,2016-09-07 13:36:39,3.862594545,12,09
10068,78865,2016-09-07 13:37:37,4.2926506987,1,09
10069,32940,2016-09-07 13:41:15,3.862594545,12,09
10070,48790,2016-09-07 13:42:36,3.862594545,1,09
10071,32940,2016-09-07 13:43:19,3.862594545,12,09
10072,16472,2016-09-07 13:43:26,4.9748429458,1,09
10073,75408,2016-09-07 13:46:02,5.6573110966,12,09
10074,32940,2016-09-07 13:48:16,3.862594545,12,09
10075,32940,2016-09-07 13:56:28,3.862594545,12,09
10076,78699,2016-09-07 13:57:36,5.2921539288,12,09
10077,74091,2016-09-07 13:58:12,3.862594545,1,09
10078,30275,2016-09-07 13:58:01,4.9748429458,12,09
10079,71272,2016-09-07 14:01:54,4.9748429458,12,09
10080,29635,2016-09-07 14:03:04,4.9748429458,1,09
10081,77306,2016-09-07 14:03:16,5.1216759623,3,09
10082,34679,2016-09-07 14:04:59,5.7227683627,1,09
10083,79269,2016-09-07 14:09:33,5.7227683627,1,09
10084,51195,2016-09-07 14:25:05,6.6432930139,6,09
10085,4758,2016-09-07 14:27:37,4.2926506987,1,09
10086,22242,2016-09-07 14:28:47,4.5443733959,6,09
10087,65814,2016-09-07 14:28:50,4.4058299903,1,09
10088,11475,2016-09-07 14:31:48,5.2921539288,1,09
10089,74560,2016-09-07 14:43:41,5.2921539288,3,09
10090,27639,2016-09-07 14:44:47,4.2926506987,6,09
10091,38461,2016-09-07 14:46:49,3.862594545,1,09
10092,62476,2016-09-07 14:47:47,3.862594545,12,09
10093,24631,2016-09-07 15:05:21,5.584137010499999,1,09
10094,62981,2016-09-07 15:04:56,3.862594545,12,09
10095,37271,2016-09-07 15:06:33,6.2126305766,3,09
10096,53239,2016-09-07 15:09:59,4.5443733959,1,09
10097,23580,2016-09-07 15:15:38,3.862594545,1,09
10098,60250,2016-09-07 15:16:18,5.584137010499999,1,09
10099,54672,2016-09-07 15:35:14,4.8616016004,1,09
10100,75838,2016-09-07 15:51:07,4.7230168221,12,09
10101,41266,2016-09-07 15:56:21,5.0705925702,1,09
10102,75838,2016-09-07 15:57:55,4.9748429458,12,09
10103,66823,2016-09-07 15:59:55,4.2926506987,1,09
10104,66823,2016-09-07 16:02:02,4.2926506987,1,09
10105,12483,2016-09-07 16:04:10,3.862594545,1,09
10106,58257,2016-09-07 16:04:17,5.5011803851,6,09
10107,61375,2016-09-07 16:06:45,5.1535381047,1,09
10108,21331,2016-09-07 16:14:11,5.781982259099999,6,09
10109,15150,2016-09-07 16:17:20,5.781982259099999,1,09
10110,79909,2016-09-07 16:17:45,4.2926506987,1,09
10111,79909,2016-09-07 16:20:25,4.2926506987,1,09
10112,23436,2016-09-07 16:26:02,4.9748429458,6,09
10113,11076,2016-09-07 16:29:28,5.7227683627,3,09
10114,60328,2016-09-07 16:35:41,4.154158974,1,09
10115,79909,2016-09-07 16:38:11,4.2926506987,1,09
10116,79909,2016-09-07 16:40:40,4.2926506987,1,09
10117,79909,2016-09-07 16:41:18,4.2926506987,1,09
10118,23187,2016-09-07 16:48:47,4.2926506987,3,09
10119,22547,2016-09-07 16:53:28,3.862594545,1,09
10120,32940,2016-09-07 17:04:03,3.862594545,12,09
10121,58632,2016-09-07 17:14:06,4.0713020592,1,09
10122,65043,2016-09-07 17:15:03,3.862594545,1,09
10123,32940,2016-09-07 17:15:18,3.862594545,12,09
10124,86877,2016-09-07 17:25:45,3.862594545,1,09
10125,5467,2016-09-07 17:29:24,5.2921539288,1,09
10126,32940,2016-09-07 17:31:13,3.862594545,12,09
10127,74058,2016-09-07 17:41:20,3.862594545,1,09
10128,79966,2016-09-07 17:43:38,5.5011803851,1,09
10129,81032,2016-09-07 17:48:59,4.2926506987,1,09
10130,23395,2016-09-07 17:47:29,3.862594545,12,09
10131,8971,2016-09-07 17:49:31,5.7038449145,1,09
10132,25258,2016-09-07 18:02:24,5.405415973999999,1,09
10133,2383,2016-09-07 18:05:07,5.2921539288,1,09
10134,76792,2016-09-07 18:07:12,4.7230168221,1,09
10135,32940,2016-09-07 18:08:21,3.862594545,12,09
10136,35385,2016-09-07 18:08:37,5.2921539288,3,09
10137,32940,2016-09-07 18:09:19,3.862594545,12,09
10138,26881,2016-09-07 18:11:09,4.2926506987,12,09
10139,78191,2016-09-07 18:12:03,3.862594545,12,09
10140,74326,2016-09-07 18:12:11,3.862594545,1,09
10141,19365,2016-09-07 18:16:17,3.862594545,1,09
10142,46378,2016-09-07 18:19:56,5.2921539288,3,09
10143,78864,2016-09-07 18:21:29,4.9748429458,1,09
10144,36341,2016-09-07 18:23:45,3.862594545,1,09
10145,71197,2016-09-07 18:25:00,3.862594545,1,09
10146,39819,2016-09-07 18:32:32,5.7227683627,12,09
10147,25358,2016-09-07 18:44:25,5.1535381047,1,09
10148,50457,2016-09-07 18:50:07,4.9748429458,6,09
10149,86038,2016-09-07 18:53:49,4.7230168221,1,09
10150,11224,2016-09-07 18:58:50,4.7230168221,1,09
10151,84863,2016-09-07 19:00:00,4.2926506987,12,09
10152,29231,2016-09-07 19:05:20,4.5443733959,12,09
10153,26075,2016-09-07 19:06:44,4.2926506987,1,09
10154,77669,2016-09-07 19:07:55,6.4053331376,12,09
10155,10444,2016-09-07 19:09:01,5.5440421498,1,09
10156,84128,2016-09-07 19:12:10,5.8857701085,3,09
10157,84128,2016-09-07 19:14:01,5.7227683627,3,09
10158,26778,2016-09-07 19:16:23,5.931812566900001,1,09
10159,32063,2016-09-07 19:16:30,3.862594545,1,09
10160,88926,2016-09-07 19:22:09,4.2926506987,3,09
10161,32721,2016-09-07 19:22:39,5.2921539288,1,09
10162,12600,2016-09-07 19:26:08,5.2267035642,3,09
10163,84863,2016-09-07 19:38:14,4.7230168221,12,09
10164,10458,2016-09-07 19:42:48,5.2921539288,1,09
10165,83710,2016-09-07 19:43:06,5.2921539288,3,09
10166,19141,2016-09-07 19:48:42,4.2926506987,1,09
10167,64854,2016-09-07 19:51:14,4.2926506987,1,09
10168,64854,2016-09-07 19:51:40,4.2926506987,1,09
10169,28964,2016-09-07 19:51:40,6.05244065,1,09
10170,66456,2016-09-07 20:12:19,3.862594545,1,09
10171,47233,2016-09-07 20:18:51,4.2926506987,1,09
10172,32940,2016-09-07 20:19:08,3.862594545,12,09
10173,61257,2016-09-07 20:22:31,5.5440421498,6,09
10174,27845,2016-09-07 20:25:31,5.7227683627,1,09
10175,55649,2016-09-07 20:27:26,3.862594545,1,09
10176,62959,2016-09-07 20:27:56,4.9319900531,3,09
10177,76754,2016-09-07 20:33:11,4.9748429458,1,09
10178,86176,2016-09-07 20:40:52,4.7230168221,1,09
10179,8166,2016-09-07 20:43:45,5.2921539288,12,09
10180,41866,2016-09-07 20:44:58,3.862594545,1,09
10181,44400,2016-09-07 20:58:55,4.2926506987,1,09
10182,32940,2016-09-07 21:12:57,3.862594545,12,09
10183,4681,2016-09-07 21:13:42,5.1838457431,12,09
10184,42844,2016-09-07 21:15:43,4.8616016004,1,09
10185,73300,2016-09-07 21:21:09,4.2926506987,1,09
10186,60818,2016-09-07 21:21:48,5.1535381047,1,09
10187,69753,2016-09-07 21:22:48,4.2926506987,1,09
10188,32538,2016-09-07 21:25:21,5.2921539288,3,09
10189,27170,2016-09-07 21:26:02,5.974677289700001,12,09
10190,67674,2016-09-07 21:31:51,4.7230168221,1,09
10191,80714,2016-09-07 21:34:46,4.7230168221,1,09
10192,58359,2016-09-07 21:35:46,5.1984626236,12,09
10193,59712,2016-09-07 21:37:06,5.7227683627,3,09
10194,69772,2016-09-07 21:47:43,3.862594545,1,09
10195,27413,2016-09-07 21:51:49,5.7227683627,1,09
10196,42338,2016-09-07 21:57:54,5.0705925702,12,09
10197,80714,2016-09-07 22:02:33,4.9748429458,1,09
10198,17195,2016-09-07 22:04:49,3.862594545,1,09
10199,17195,2016-09-07 22:06:26,5.9536144995,1,09
10200,39408,2016-09-07 22:12:40,5.2921539288,12,09
10201,44286,2016-09-07 22:24:26,6.2920545271,1,09
10202,89442,2016-09-07 22:29:07,3.862594545,1,09
10203,53117,2016-09-07 22:38:00,5.0525868206,1,09
10204,85401,2016-09-07 22:45:53,4.3518138119,3,09
10205,55736,2016-09-07 22:57:09,4.2926506987,12,09
10206,43240,2016-09-07 23:01:49,5.7227683627,1,09
10207,6194,2016-09-07 23:04:39,4.2926506987,3,09
10208,43315,2016-09-07 23:17:16,4.2926506987,1,09
10209,11213,2016-09-08 00:05:19,4.9748429458,12,09
10210,24783,2016-09-08 00:31:29,3.862594545,1,09
10211,30229,2016-09-08 01:01:34,4.2926506987,1,09
10212,43121,2016-09-08 01:14:59,4.6575871534,1,09
10213,86038,2016-09-08 01:32:25,5.931812566900001,12,09
10214,72395,2016-09-08 02:09:14,4.8616016004,1,09
10215,47255,2016-09-08 02:10:25,3.862594545,1,09
10216,30246,2016-09-08 04:44:26,5.584137010499999,1,09
10217,57146,2016-09-08 05:06:07,4.7230168221,6,09
10218,49282,2016-09-08 05:21:16,5.7227683627,1,09
10219,82635,2016-09-08 05:50:01,4.9748429458,1,09
10220,82635,2016-09-08 05:58:40,4.9748429458,1,09
10221,82635,2016-09-08 06:06:24,4.9748429458,1,09
10222,70994,2016-09-08 06:48:50,4.2926506987,1,09
10223,68840,2016-09-08 06:51:53,3.862594545,6,09
10224,32940,2016-09-08 07:10:17,3.862594545,12,09
10225,83227,2016-09-08 07:52:09,5.1535381047,6,09
10226,80156,2016-09-08 07:57:42,6.1534138563,1,09
10227,80156,2016-09-08 07:58:25,5.1535381047,1,09
10228,61294,2016-09-08 07:58:46,4.2926506987,1,09
10229,47937,2016-09-08 08:01:55,5.2921539288,12,09
10230,47387,2016-09-08 08:04:10,6.6290091515,3,09
10231,39542,2016-09-08 08:09:04,5.2921539288,1,09
10232,29208,2016-09-08 08:22:04,6.1534138563,3,09
10233,73177,2016-09-08 08:23:09,5.405415973999999,3,09
10234,63254,2016-09-08 08:23:02,5.931812566900001,1,09
10235,56193,2016-09-08 08:23:33,3.862594545,1,09
10236,46568,2016-09-08 08:34:29,3.862594545,3,09
10237,56667,2016-09-08 08:35:37,3.862594545,1,09
10238,9818,2016-09-08 08:42:20,5.2921539288,1,09
10239,60374,2016-09-08 08:55:03,6.4053331376,12,09
10240,43696,2016-09-08 08:54:57,5.7227683627,1,09
10241,67687,2016-09-08 08:57:25,5.7227683627,1,09
10242,53867,2016-09-08 09:06:44,4.7230168221,12,09
10243,34776,2016-09-08 09:09:42,5.2921539288,1,09
10244,6455,2016-09-08 09:14:06,5.8360407605999995,1,09
10245,34250,2016-09-08 09:15:43,5.45514134,1,09
10246,24268,2016-09-08 09:21:15,6.2920545271,3,09
10247,34776,2016-09-08 09:27:07,5.2921539288,1,09
10248,35404,2016-09-08 09:30:09,5.405415973999999,1,09
10249,83721,2016-09-08 09:32:30,5.584137010499999,1,09
10250,7221,2016-09-08 09:42:26,6.1534138563,12,09
10251,74095,2016-09-08 09:42:15,4.2926506987,1,09
10252,1239,2016-09-08 09:44:27,4.2926506987,3,09
10253,43089,2016-09-08 09:45:59,4.2926506987,12,09
