uid,sum(loan_amount/plannum)
21423,0.8840608005833333
21428,2.559180769166667
21429,6.296042896416667
21435,98.70731812116668
21438,19.437401389999998
21464,9.267390218
21477,23.849905467
21479,9.6959471125
21487,1.2166309790833334
21488,10.876306468
21505,1.3270302651666666
21519,40.625225261000004
21527,23.615084109999998
21558,10.049006886
21560,4.9437860685
21579,1.9075894543333334
21580,5.936001220666666
21592,5.8669896396666665
21597,5.569792315666667
21617,0.9957795483333333
21625,11.445536726
21636,22.828154863
21656,11.445536726
21686,1.0941653969166667
21707,1.287531515
21747,2.080082927333333
21751,17.03242104
21752,4.686235434166667
21768,19.038490912666667
21771,1.0641547121666668
21798,3.7746385263333333
21823,21.1811699785
21825,1.6692365103333335
21826,42.693687403999995
21836,7.037663693500001
21852,1.7588822150833334
21857,0.9847985563333332
21861,11.654594241
21865,1.1333726564166666
21867,8.837024095
21882,1.7701587379166668
21895,10.923256975333334
21914,5.510186292333334
21917,1.1507915277499998
21966,17.530731804
21975,12.306827712
21982,10.584307858
21994,11.623113712333334
21999,1.1394350173333332
22000,2.2768357976666667
22010,1.7241818915000002
22018,2.880278443
22020,1.7829352181666667
22022,10.559207634
22025,2.6460769645
22056,22.594103208
22061,3.076706928
22067,0.7871824003333334
22069,1.7598256798333334
22072,1.84525888575
22083,1.5125486306666664
22099,3.4898688331666667
22105,1.8844881113333334
22109,15.5634542
22113,10.492316425583333
22119,11.445536726
22137,12.017839789
22150,5.830527259666666
22170,5.510186292333334
22172,9.154252299
22189,10.568945102999999
22221,2.6460769645
22226,33.312943878
22227,1.4308835663333335
22241,30.606489941999996
22242,30.084515957166666
22263,0.9636637098333334
22271,18.713527288999998
22297,0.9251541985
22320,11.183811438
22329,1.3592075406666666
22332,2.85302178125
22341,2.2990544745
22348,8.028025047166667
22352,0.83118651275
22354,6.12129442
22368,11.392403959
22373,3.1209948305
22398,5.858210841166667
22417,1.0087401083333334
22465,5.001588263166667
22468,3.9603277214999997
22473,20.760552334
22478,22.297556164999996
22481,4.869600757166666
22488,17.168305089
22490,15.876461787
22509,1.9193735603333333
22515,27.119099397499998
22522,65.00067166599999
22524,9.799241928333334
22534,56.38129372099999
22544,34.620036589
22546,3.2905048131666668
22558,13.084022663999999
22570,26.816651498
22582,0.829140491
22587,9.6564863625
22599,24.87421473
22600,12.447895942999999
22610,1.6522197901666666
22617,27.898274123
22620,5.821898196749999
22626,0.9237764496666666
22647,9.830139738916667
22648,1.2999358449166667
22711,31.435298994
22719,0.9537947271666667
22720,2.218053036666667
22723,0.7722911370833334
22724,10.476023331
22728,8.800536121
22731,12.69961864
22737,7.056205238666667
22749,2.178621555166667
22753,3.339690001833333
22755,8.308317948
22760,3.3274761071666665
22764,0.9063588723333333
22776,4.010941345166667
22799,12.196797820916668
22808,3.1000786915
22809,2.3846369083333334
22817,3.2905048131666668
22822,10.727198750666668
22828,2.5403066368333334
22872,4.429005281666667
22887,6.12129442
22910,2.051137952
22922,2.4306074604166668
22923,7.479885384666669
22925,2.3189681260833335
22926,23.184717987
22931,0.75130562675
22946,8.877175796
22949,10.992523819916666
22956,10.533589948
22978,10.808608909499998
22981,1.7829352181666667
22987,2.0512363042499997
22994,5.15012606
22996,4.581918170166667
23004,27.747272952000003
23007,27.213682933
23023,8.722188763
23034,5.007433245416666
23035,1.8193843887499999
23043,0.9632340936666666
23064,2.052409877166667
23079,21.390156149
23086,8.837024095
23088,2.487421473
23095,62.4805256645
23096,2.2050641370833333
23099,1.2227252261666666
23121,16.928747118
23122,9.584804628
23130,1.70173626525
23150,2.0992938094166664
23156,8.406967941
23158,3.313683460333334
23161,10.128381051
23165,9.876554927
23167,16.170802001333335
23176,1.9075894543333334
23196,1.0014866490833334
23205,15.879946428166665
23222,14.738435884000001
23225,9.299528030666666
23228,10.584307858
23229,1.4821162784166666
23234,2.505015505333333
23235,12.878262066000001
23252,89.56425977299999
23253,9.698066673
23254,5.673130714333333
23274,35.629571641
23276,11.014922292000001
23286,6.0089198945
23301,0.8520164339166666
23304,11.669839882000002
23306,23.17556727
23322,2.8698847214166663
23348,13.305371304000001
23384,11.380093264
23385,1.8225867273333334
23388,0.7722825181666666
23395,1.681090419416667
23401,10.584307858
23404,26.271446262999998
23427,0.76285435825
23441,12.560971963
23442,5.3299493469999994
23453,15.876461787
23463,14.879606921666667
23479,2.304276370666667
23487,9.876554927
23509,6.262219431
23517,9.015667521000001
23522,0.7270163454166667
23524,8.089850039
23528,1.2999436075
23542,6.0251661645
23573,1.3045750356666668
23588,15.629546648999998
23591,5.629572280500001
23627,4.663503489
23646,4.617726384083333
23649,15.672537058
23665,8.7990110015
23684,12.480497564
23686,6.634617153333334
23688,1.0146588564999999
23702,12.777338172
23706,13.738684343000001
23713,16.377471325
23729,5.8259316905
23730,9.800540911666666
23734,11.445536726
23738,2.588974795
23743,3.338390250333333
23747,1.4668120014166666
23752,16.170830103
23756,9.932194169999999
23757,17.490242434
23768,16.420338266
23771,8.246761290166667
23788,63.091681182
23801,1.9950249864166667
23822,9.267493645
23841,5.763596520416667
23852,10.949458124
23865,1.7799119159166668
23872,6.033599371333333
23873,1.3513539935
23876,8.837437491
23896,23.060919707333333
23908,7.768461346333334
23915,9.409252256166667
23921,52.886197265
23936,2.505015505333333
23943,10.584307858
23947,1.2017397158333334
23949,1.5975630729166665
23951,5.3773856769999995
23954,2.9813194642500003
23969,15.989723832000003
23978,3.9342705706666665
24000,5.633951547000001
24001,17.598950582
24002,9.267390218
24005,1.5026112535
24015,15.241839821
24019,31.591375958999997
24022,2.71630472275
24028,6.5010004085
24047,10.584307858
24048,12.678096264666667
24056,1.72940511625
24059,11.876182219
24072,31.161009835999998
24076,11.085350672
24081,1.3063775183333335
24099,7.72518909
24107,47.422998958
24111,2.5050284425
24118,13.787633727666666
24139,0.7932680285
24142,16.606776123
24151,10.956362679
24152,13.877765296
24153,22.435298991000003
24156,31.396067603
24157,34.594013356
24165,0.8650215766666667
24175,14.250677882
24177,2.873593954833334
24189,6.909788072666666
24190,23.688370234999997
24192,10.584307858
24194,0.9537947271666667
24204,10.584307858
24206,1.6212646739166665
24209,15.241839821
24223,5.0351813199999995
24239,6.088867167333333
24249,23.321718945
24253,12.367454822
24255,22.752519746
24256,10.266996875
24260,15.380459093000002
24262,4.4101282741666665
24265,10.793334313999999
24273,11.572201000166668
24275,23.006177988
24282,3.02514024275
24354,1.4656976635
24358,1.5257914123333334
24412,0.8197037121666666
24422,5.623919484333333
24445,8.155245244
24454,8.90754988
24467,0.8905940673333335
24469,11.067442512166668
24476,22.77809834033333
24479,11.445536726
24499,5.7394880520000005
24509,0.6437657575
24510,24.896899921
24521,9.697859768
24536,8.985403747833335
24548,6.743025892333334
24562,43.356873113
24583,15.45037818
24591,2.643137183666667
24597,44.309199504999995
24610,1.5743389406666666
24619,4.0776742834999995
24631,44.958856192000006
24636,9.876554927
24643,9.361092449833333
24645,1.2376208014999999
24664,9.267493645
24669,17.125835465666665
24671,14.307821449999999
24672,1.8002203680833333
24680,11.558809124
24686,25.035741088
24715,16.740856610999998
24722,6.629984557166667
24726,9.015667521000001
24731,0.8914641585833334
24733,10.876306468
24735,67.70922254800001
24764,1.4728373491666669
24766,20.143603547
24783,9.584804628
24785,13.738684343000001
24787,3.148677881333333
24790,14.169298678999999
24827,9.446188804
24849,6.246433757083333
24852,15.767519614999998
24853,0.757395566
24854,9.949685892
24860,6.009865358333333
24875,11.906495774
24876,39.83292457783333
24882,1.8456893646666668
24952,4.638282325833334
24957,6.079323399333334
24967,16.863998976
24979,17.323202113666667
24991,3.290504813166666
24992,23.31915537366667
25001,7.83826511
25018,1.5974364036666666
25029,1.7178751373333334
25031,6.428012090666667
25044,0.7628957061666667
25082,18.279245438833332
25113,7.052607215833332
25124,1.5674969778333334
25127,1.551244064
25142,5.269630687
25173,1.9793637031666667
25179,0.9483411053333333
25182,30.018058986
25183,5.6389557880000005
25198,1.4667474099166669
25240,30.720350524
25252,4.436106073333334
25269,8.837024095
25270,1.8588635965833333
25271,1.0385397435
25290,1.3358203810833333
25299,16.821070031999998
25301,15.030093032
25308,27.519682993999997
25316,12.306827712
25339,27.979219855
25356,12.878262066000001
25378,10.7932023615
25382,14.907119895000001
25386,8.225312359333333
25403,2.487421473
25409,1.1692067671666666
25411,9.391285143416667
25432,29.559039868
25435,10.584307858
25441,9.305651494000001
25460,12.128091146
25469,6.254574068666667
25475,19.798264580999998
25478,1.4729062485
25488,5.435692073666667
25491,2.7896151091666668
25499,21.99369994375
25503,10.584307858
25515,1.6024943276666668
25524,11.152583001
25533,12.64874116716667
25540,38.000943167
25556,0.8589230175
25560,1.8704184545833331
25576,0.9537947271666667
25578,9.156072656333333
25596,0.9896818515833333
25615,28.044735767
25638,0.9537947271666667
25650,18.139835703499998
25696,3.8848603099999997
25719,14.990013697000002
25723,41.148953289999994
25726,102.29359261
25730,14.169050466
25737,9.061057169
25738,0.7838312496666666
25743,2.0662906608333333
25767,26.143458662000004
25783,11.128184337
25802,25.232244386999998
25820,1.6163099613333332
25821,6.663406924666667
25829,9.446033644
25833,3.6148384310833337
25849,9.267493645
25862,1.841917216
25863,10.9941691935
25867,15.90106025
25874,1.9562571836666667
25877,10.380327918999999
25886,6.671631902
25901,29.70307165
25910,147.90935290999997
25921,0.7154417831666667
25923,3.5903666742500002
25929,0.8799124085833334
25953,9.564330408666667
25959,1.7409641974999999
25962,17.168305089
25963,1.8173547171666666
25965,2.7896151091666668
26002,14.924572532
26005,26.662034833
26011,0.757395566
26015,25.014118112
26019,22.575708438
26032,17.289324024
26038,11.587783635
26052,1.45901019025
26055,8.142604118
26060,7.72518909
26067,10.445692034
26081,55.20113109899999
26098,0.9537947271666667
26107,1.9075894543333334
26118,1.78081765875
26126,1.7947460586666666
26128,0.7458531543333333
26151,3.4080657356666664
26162,1.5743648006666668
26172,2.1484772936666667
26182,16.218259405
26195,16.883996719
26197,8.880968115333333
26202,7.625212618
26205,11.876256764
26229,12.209836494666668
26258,1.5026112535
26262,11.014922292000001
26264,9.597744720500001
26268,29.384307090999997
26286,1.9501432758333332
26294,11.306905374
26303,12.306827712
26308,22.323985740999998
26310,121.17074999799999
26313,0.8190106074166666
26343,11.445536726
26362,1.4936693225
26365,6.881581141
26366,4.764093290416667
26370,24.747116512999998
26377,6.099238694
26385,6.602746489666667
26409,12.174150238916667
26419,6.321749995333333
26433,4.7774663434999995
26442,7.83826511
26446,9.584804628
26462,26.130508541999998
26476,10.838537696333333
26483,2.9688238228333335
26497,27.510389309000004
26507,1.3483083398333333
26514,2.9813194642500003
26527,1.9889091861666663
26529,7.811665506666667
26536,35.80402505466666
26542,25.147927979
26579,21.816513151666665
26581,26.296893193000002
26588,5.008092482166667
26597,2.0935728185
26601,9.015667521000001
26605,3.0891300726666664
26610,18.436339908666664
26617,20.819748363
26618,3.968416262666667
26627,17.528491210333332
26632,58.91611823100001
26644,8.520043961
26655,1.1448903619166666
26656,7.301995983166667
26660,29.056719863666668
26671,7.72518909
26681,1.8718963937500002
26725,55.19637944499999
26733,1.658280982
26759,10.445692034
26767,3.005222507
26780,5.12179119
26791,13.102574767
26796,11.445536726
26802,17.339156684
26821,10.697569903000002
26834,13.560661218
26855,1.4836919985833332
26857,1.07316267475
26877,4.774482553916667
26878,8.837437491
26888,18.558786344
26905,23.175578896
26922,0.9969180954166666
26928,1.4578590484166667
26929,44.365095178000004
26933,22.390427505833337
26937,83.252715513
26948,1.5026112535
26951,10.445692034
26953,18.562614291833334
26956,18.85220512
26970,23.922482171
26983,1.71692843225
26993,1.3060344040833334
27013,2.08774249075
27016,17.35475675
27018,7.297078842
27047,9.431908225
27053,13.022110853000001
27055,10.841729158666666
27078,4.23486205075
27084,0.91580147375
27086,31.007501173
27087,21.191090868
27105,32.577337834999994
27110,22.238888788
27120,1.2437107365
27123,25.2682586645
27125,1.6394074243333332
27127,8.837024095
27141,15.085985013000002
27157,15.876461787
27179,4.6686358485
27184,8.585301398
27185,2.468547915333333
27188,8.585611367
27192,6.5229525135
27194,2.3315920705833335
27205,9.932194169999999
27221,20.737400765
27223,6.581924316166667
27235,4.578036328166666
27241,10.558954079
27262,11.344594579
27293,24.622388606
27333,11.672081522
27335,8.2652794385
27338,60.097109786
27341,1.8388301685
27351,2.6997917146666666
27382,7.099014881
27396,33.840538478
27413,12.048179701333332
27417,10.516052409833334
27428,0.7154676139166667
27449,12.216987528499999
27471,0.7154417831666667
27472,5.578942330666667
27498,0.9726734601666666
27502,2.9456746983333337
27503,0.9218939225833334
27507,1.5975604846666667
27518,16.168460397
27520,4.835142228833333
27529,2.5998716898333334
27555,16.307076221000003
27559,9.088746792
27601,19.781419302
27606,9.949685892
27611,14.797550982
27620,3.8141382425
27639,2.1909456394999998
27645,11.275083281
27667,89.46072805975002
27668,11.445536726
27676,1.0014866490833334
27678,0.7154417831666667
27692,16.103375652
27699,1.9022831841666668
27706,15.329950439000001
27717,15.011361807
27720,23.009501244
27723,2.25983258175
27730,5.950931681
27739,7.464032741333334
27742,7.6516220839999995
27749,25.949089090333338
27752,0.9636637526666667
27756,9.698066673
27760,1.78531789875
27763,27.468519856000004
27766,12.558746994
27789,1.44224806825
27792,5.4071595813333335
27801,11.445536726
27811,9.446731556
27812,7.195326118
27834,63.52964817699999
27839,2.6809147071666666
27846,6.513699205750001
27854,20.030341502
27866,6.8678170519999995
27873,14.307635244
27877,7.72518909
27885,7.174080181833334
27907,6.810663328
27922,0.74289530225
27926,0.9537947271666667
27959,6.5969500695
27961,12.029549478
27976,11.442849791666665
27985,23.347590812
27988,2.1279283146666668
28001,31.843770639
28003,7.269311540166667
28014,11.014922292000001
28018,4.395005751833334
28034,2.0504272211666668
28042,54.618643247
28043,1.2516898718333334
28053,18.029611608
28061,1.7640513096666668
28081,13.990510467
28087,51.52073076
28101,4.7213883795000005
28109,8.500876870833334
28120,6.676563090166667
28155,2.52350283
28164,5.566616324166667
28169,6.510703735666666
28184,0.8197106104166667
28193,36.677359018000004
28208,18.83699921066667
28211,1.4009043885833332
28224,6.056702008666667
28261,57.32724512900001
28263,5.695690282166667
28271,0.8994445261666666
28276,10.045553780999999
28288,1.9175953065
28293,9.446188804
28300,1.6024943276666668
28309,4.619990111
28322,41.68711696599999
28353,2.57506303
28378,0.96564863625
28379,4.578036328166666
28382,0.96564863625
28387,13.308628189
28398,30.968478454
28419,4.313045876166667
28426,2.0742447305000002
28434,9.820315153666666
28447,70.17732295233333
28474,6.822860676833333
28507,9.698066673
28514,47.629385361000004
28515,1.8101021758333333
28521,2.838286720666667
28522,5.050046265000001
28559,4.256179280166666
28566,4.797924731499999
28573,17.4579978485
28586,31.055445681
28602,0.96564863625
28609,17.331306835
28612,18.170881124
28626,7.359127865166666
28640,20.676530427
28649,1.666229298
28657,12.881379588666668
28664,6.653643404416666
28671,8.567073836166665
28692,14.159922222
28694,9.876554927
28707,30.728035614000003
28710,16.519198002
28726,1.7285443424166667
28732,45.865103053
28742,1.9530367236666666
28750,12.1048813
28763,12.877952097000001
28775,62.275637626
28797,13.924977370999999
28803,41.06842657
28811,3.0892105323333334
28812,3.900286551666667
28819,8.585301398
28820,2.0678460925
28875,1.4928431343333335
28892,4.429022950583333
28896,128.63479956199996
28904,8.857804274
28908,24.006663641000003
28912,15.77945484
28915,1.6460924878333332
28918,4.269568744833334
28945,12.247497358666667
28964,25.46700034
28968,63.464252972
28977,10.756825205
28980,57.07953522466667
28981,11.815017321
28984,2.4685536643333337
28988,16.740856610999998
28995,9.000405793
29003,10.731912745166667
29006,4.8407478846666665
29014,13.459530419
29038,9.836527325
29042,12.017839789
29073,20.964642678
29074,3.247390979
29083,1.2756354638333334
29087,2.178621555166667
29106,1.7640513096666668
29108,0.8081549806666666
29117,22.582507962666668
29129,1.43069209075
29134,17.168336148
29135,1.3473794623333333
29137,7.061127559333333
29151,4.890472135166666
29152,0.8897433610000001
29189,1.6372221346666667
29190,145.719722644
29202,68.143206602
29222,9.699582865
29241,0.953799386
29256,13.435024386333334
29305,6.007595712166667
29321,16.853777614
29325,2.8613841815
29340,10.87629094
29347,28.019900967000005
29351,20.496316813999996
29377,6.051986508000001
29384,31.339653262
29392,2.718415081333333
29420,9.729584184666667
29428,15.743053377
29437,5.80939736
29464,5.803983437
29473,0.8081722227500001
29474,1.7119894888333334
29499,15.900826208000002
29505,4.744620199833333
29506,29.33174912366667
29513,4.72211220775
29528,14.237642672
29536,34.050044185
29539,10.642844959000001
29550,21.894767125999998
29558,43.715248583999994
29578,1.1799449468333334
29587,11.697445652999999
29588,6.154029702666667
29601,12.306827712
29634,1.0488992241666666
29644,34.03107599933333
29647,18.892067288
29666,5.759229914166667
29687,13.738684343
29743,5.008195805166666
29750,7.979108720666668
29762,5.4535810545
29764,2.146377011
29771,0.8820256548333334
29777,1.6217799629166667
29778,27.980814080000002
29779,22.891073452
29780,9.895735574
29781,7.72518909
29787,27.58570293183333
29790,0.7154417831666667
29802,23.080290956
29810,13.178968623666666
29822,3.8151789086666668
29835,12.337141267
29838,1.287531515
29840,1.0336979925
29856,7.179583467333333
29866,4.757995449916667
29871,2.60477666575
29882,48.16938666166666
29900,3.14345549
29903,0.6741541699166667
29904,16.563907456
29914,1.393336514
29921,6.1585527665
29928,5.544757800833333
29930,12.529427959
29953,18.890902594
29957,2.635926852083333
29959,10.603878598000001
29960,20.435509006
29967,11.702771736666666
29987,17.025932271166667
29990,0.84403175425
29992,1.7640513096666668
30001,0.96564863625
30002,8.585611367
30016,15.128681254
30017,8.039578786
30018,1.6323051806666666
30020,4.521291382666667
30025,9.288638799333334
30027,7.381780771666667
30039,10.730612534166667
30040,10.906655513
30044,42.23137023900001
30056,4.269066815
30075,8.714486220666668
30100,3.9970060445
30104,6.633123928
30109,15.700594575
30119,7.0333478255
30123,0.6437657575
30126,21.398099329
30138,5.436933485666667
30144,2.2864873602499998
30166,0.9632340936666666
30170,12.69961864
30176,5.366782579500001
30179,1.1333526200833335
30181,7.843374709000001
30202,1.782929755
30204,9.442776759000001
30208,10.128381051
30211,6.710271734916665
30212,12.890863762
30220,41.153803604
30238,10.30707621
30243,18.890271155
30245,5.451740309583333
30260,10.128691459999999
30276,1.1807542055
30277,9.983199551
30285,8.585301398
30292,1.0014866490833334
30296,16.69675069
30298,4.082745924000001
30319,73.06741347625
30322,14.805726195833333
30333,10.654829389
30341,23.127929036
30358,24.865590239
30376,11.00237218
30382,20.460909362000002
30383,14.571845775
30407,9.202557854
30417,1.0941395661666669
30433,6.108729218833334
30445,31.0339028955
30456,0.8345975625833333
30463,9.584804628
30490,3.540711666249999
30502,7.728239329
30510,5.235535881833334
30511,32.614152442000005
30533,9.722623349666666
30551,8.268424535
30552,11.291182101
30570,29.305484701
30572,6.1112835565833326
30596,4.631307220333333
30606,39.5354823695
30610,14.068429809666668
30613,5.3458660550833335
30617,2.0197875439166664
30624,2.505015505333333
30644,1.5744552593333334
30648,10.266996875
30666,1.9170365850833333
30673,5.5792302183333335
30688,33.263321117
30702,8.609996403333334
30705,7.773906315
30709,0.8230462439166666
30721,26.398019085
30728,10.224197207
30737,0.8081549806666666
30738,17.029844534
30744,8.326592974666669
30752,9.446033644
30760,10.728591239666667
30784,139.83185002200003
30803,0.9712150774999999
30813,17.168305089
30828,1.3629182525
30836,1.4516845013333333
30856,1.8939246739166666
30867,17.529875028
30891,24.483676531833336
30904,69.018533964
30937,8.772794589166667
30945,57.990633292
30947,0.75130562675
30960,5.928637673166667
30963,30.763996676166666
31002,5.5757558105
31009,0.9537947271666667
31010,11.00236077
31013,9.213581247
31024,15.682502581500001
31035,6.514826512833333
31040,1.8857703656666667
31061,65.30049211599999
31066,13.129984763
31068,0.8037147336666667
31076,16.281706914
31088,1.6394074243333332
31094,23.575315094999997
31112,13.560040917000002
31121,18.032032953999998
31131,0.7932680285
31133,5.15012606
31134,2.177511516916667
31153,3.338390250333333
31154,28.338100931999996
31163,3.0493578213333334
31167,8.115337225666668
31169,5.3667825795
31180,15.559481918
31181,1.5676624993333332
31216,47.782954449
31227,2.7295785541666664
31235,21.062765560000003
31252,51.65326221199999
31255,0.8081549806666666
31285,1.3589230184166667
31290,2.24094867325
31294,16.0240906455
31307,12.330955134
31315,7.817343302333333
31316,2.0029732981666664
31325,20.780304613666665
31349,1.07316267475
31355,11.407425683
31365,4.528350507916667
31372,2.6460769645
31376,5.0848702105
31377,11.558809124
31379,3.376127017
31387,33.748033590999995
31398,16.919305054333332
31430,8.155245244
31432,24.783623089
31440,0.8261872380833333
31443,0.6984583795833333
31453,7.954163345166666
31456,1.8315921641666666
31486,77.93221899133331
31487,19.432410144000002
31503,6.091125787833333
31538,2.2388470714166666
31554,0.8081549806666666
31567,12.306827712
31596,19.946785124999998
31605,0.8820256548333334
31606,0.8175923343333333
31612,7.8555954975
31624,31.614307750000005
31661,37.213227251
31662,0.9896818515833333
31691,1.6337114295
31698,1.4970113374166667
31704,1.3592075406666666
31729,5.540357815916667
31742,4.535953156333333
31753,1.9598202979166668
31759,1.658280982
31762,30.910108801
31765,3.132801610333333
31772,20.460862785
31790,5.4612367935
31807,1.0373504926666666
31820,7.83826511
31823,15.17642395
31824,18.348885885333335
31826,1.7896125193333332
31842,3.087089791916667
31864,23.866910234000002
31881,16.420338266
31897,15.738218484
31899,0.8878932074999999
31902,27.455576843
31904,4.161677117583333
31911,3.8529363746666663
31919,11.504750622
31930,14.159339362
31934,16.420379672
31957,1.7829283171666668
31963,69.84631918449999
31968,27.90725130433333
31985,1.5026112535
32029,0.9537947271666667
32037,11.543094479
32044,1.7640513096666668
32049,60.097109786
32059,9.584804628
32060,1.2965959003333334
32078,1.3683649726666667
32080,2.664953972
32081,8.597763493
32095,7.343291881000001
32097,8.155245244
32101,4.6194363225
32138,15.252449960166667
32143,7.72518909
32145,7.149193404333333
32152,17.170602796
32153,11.745264236
32160,4.762840035333333
32163,0.9946165783333333
32171,10.438849934
32178,27.984168846
32180,0.9489125411666666
32190,11.558809124
32210,11.014922292000001
32222,1.3470601770833333
32225,37.047447569
32232,0.9957795483333333
32242,10.584307858
32243,13.990510467
32254,2.683365459
32263,13.825947947
32279,12.878727195
32287,10.584307858
32288,17.852795043
32319,1.9436628416666668
32343,27.09910213666667
32357,17.422635462000002
32364,5.1268324341666665
32376,2.7513650599166666
32379,12.878262066000001
32382,0.8230462439166666
32385,1.9530453425833332
32393,2.5128415951666665
32443,13.8589446475
32448,7.72518909
32450,3.9358473516666663
32462,6.1246888838333335
32473,7.72518909
32485,18.964080132
32486,17.883065673
32492,22.460459018
32496,8.406967941
32517,51.52281891899999
32549,3.005222507
32557,4.554954373999999
32567,66.615703705
32582,3.5772089158333333
32591,42.92650699
32604,11.439393745
32628,2.309326717
32632,2.2600240573333337
32635,4.7695480625833335
32651,3.1420014399999996
32656,14.015853898999998
32671,15.085985013000002
32673,1.6460924878333332
32676,13.0348867835
32687,7.441328580333334
32721,13.978401104
32729,21.00501809258333
32757,1.3670499553333333
32763,31.752923574000004
32779,12.674151254000002
32802,1.6799922354999999
32812,48.83565327433332
32814,10.015170751
32829,11.128184337
32860,10.756825205
32863,4.211438163333334
32879,5.552157313
32906,1.9273274196666668
32909,11.587783635
32912,10.65471849
32922,7.123262009
32929,1.7640513096666668
32940,10.793936124499998
32947,25.230140623916668
32948,3.8906938406666662
32950,40.25484094
32967,6.306318636333334
32985,68.42314921033334
32989,1.1090265183333334
32994,12.475781938
33003,27.943986916000004
33006,10.949465026
33009,20.911680866
33017,10.039499349
33028,35.68977816883333
33046,9.514452784666666
33047,29.824327746
33052,11.445536726
33058,74.36180848900001
33059,19.169236844
33065,1.287531515
33069,14.480192056
33071,12.017839789
33077,1.8095813493333335
33082,7.02816956875
33083,9.446033644
33084,4.220315436583333
33090,16.720038168000002
33093,5.938743186833333
33095,28.713209017000004
33101,18.857764240999998
33107,0.7850579485833333
33120,7.331837620583333
33128,8.615911614
33140,1.2227252261666666
33142,10.222979281499999
33143,3.190648902
33146,0.917910191
33148,9.586128810333333
33150,11.576254857666665
33159,12.969654075000001
33182,10.949465026
33188,11.504750622
33218,1.6094143937499998
33241,4.241292328
33252,11.445536726
33261,3.6482257047499997
33269,5.311544813333333
33271,6.25369544575
33286,15.989765238
33307,2.8909911295
33310,0.9422421145
33311,7.83826511
33339,47.93459947216667
33343,5.221802085666666
33367,0.917910191
33379,16.675426942
33392,12.128091146
33401,2.3248820076666665
33417,11.014922292000001
33438,5.079820169333334
33439,4.697784165666667
33454,10.876430678
33456,11.128256802
33457,0.8291634830000001
33496,1.7111661458333334
33522,4.67421904075
33527,17.102566629333335
33535,1.4252522708333333
33542,5.359821206666667
33550,1.6460924878333332
33555,3.2963754984166664
33568,10.015170751
33569,17.601278888
33571,1.0280954754166667
33574,7.72518909
33577,11.447430219666668
33583,4.733068881166667
33586,20.491292392
33598,21.369811905
33612,1.7100808958333333
33613,0.8635622082500001
33614,1.4011613235
33626,1.3683649726666667
33628,58.35671967099999
33630,25.756524132000003
33650,1.45901019025
33671,10.445785185
33684,8.585611367
33692,6.262219431
33719,7.088194663333334
33721,0.9632358191666667
33724,8.155245244
33736,9.015760574
33752,1.7829352181666667
33754,9.154252299
33779,28.841899483
33782,11.445536726
33798,0.9747871377499999
33811,15.163906358750001
33818,74.136036625
33823,3.65816896875
33863,7.83826511
33874,82.47369298566664
33880,1.9075894543333334
33894,6.833600307499999
33932,18.787226861
33942,11.455772777333333
33951,9.429221957833333
33954,18.733533908
33962,6.812041015
33971,27.418759971
33977,9.300743181166666
33984,1.8547025658333331
33993,10.307153833000001
34007,1.2640668339166665
34013,40.797783557
34025,3.690907623666667
34047,28.758386430999998
34053,1.5085640363333332
34060,30.679364156
34064,20.143551802
34068,7.317290656666668
34078,2.3616117924999998
34084,92.85852234000004
34086,10.445692034
34090,1.1868613825833334
34102,1.0224635405
34103,1.6024943276666668
34114,21.303671498333333
34147,5.5945509324166665
34173,0.74138651775
34178,1.5384750970833332
34183,1.0373504926666666
34186,1.7409641974999999
34194,13.391824536666666
34201,8.1657386805
34207,6.222843430833334
34230,1.1698492606666666
34236,10.697611309
34249,1.0024624565
34252,14.30782145
34257,1.21734752575
34287,10.266996875
34288,1.0941395661666666
34295,5.80939736
34296,10.224130675
34314,1.5981703269166667
34339,10.776059904
34344,11.040213162666667
34356,11.697445652999999
34361,1.6163099613333332
34376,4.6707495256666665
34381,5.961845824166668
34388,8.837437491
34406,1.3872393924166666
34411,1.3109723459166667
34443,2.282694805916666
34446,17.243992036
34466,16.103096282
34534,11.014922292000001
34552,11.092096505833334
34567,1.2166309790833334
34608,0.8820256548333334
34610,5.2883267895
34616,7.83826511
34632,14.169205626
34640,1.9075894543333334
34642,2.987684250916667
34674,1.43069209075
34679,11.445536726
34690,10.445785185
34703,13.909537328166667
34713,3.068235010583333
34714,6.746013315833333
34722,11.559238771666667
34733,9.922931007583333
34741,10.584307858
34748,1.3358268496666668
34754,55.631984259999996
34792,8.312440092000001
34804,12.908503223
34810,20.574926246
34821,1.1369820419166665
34826,9.015667521000001
34849,6.530837425833334
34895,1.6691951251666666
34896,10.702724356
34901,3.481897344666667
34920,1.4632460009166666
34923,10.989578865999999
34926,41.118279693
34939,1.4136871503333333
34963,6.941069858666667
34970,14.242853465
34971,6.509937833333334
34972,5.617874220666667
34973,11.457578518333333
34995,9.015667521000001
34998,77.03544218799999
35001,3.649065786
35007,19.545478678333332
35014,1.6407821306666666
35016,1.0202575293333334
35019,0.7756317285000001
35040,1.3592075406666666
35041,7.95134113
35044,10.672449069916665
35048,8.585301398
35049,0.89358370175
35058,0.8081549806666666
35072,1.38389801025
35078,65.94633433
35091,49.507194500999994
35103,6.275558008833333
35128,23.471998751
35143,13.30831822
35188,7.83826511
35194,23.600973088
